as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-20,bayes,39,Poland,UEFA,0.6446,-0.4386,1.0832,0.9358
2026-06-20,bayes,40,Nigeria,CAF,0.6112,-0.4694,1.0806,0.5398
2026-06-20,bayes,41,South Korea,AFC,0.5965,-0.459,1.0556,0.5605
2026-06-20,bayes,42,Serbia,UEFA,0.5736,-0.4713,1.0448,0.9885
2026-06-20,bayes,43,Mali,CAF,0.3487,-0.6945,1.0431,0.3876
2026-06-20,bayes,44,United States,CONCACAF,0.6405,-0.3919,1.0324,0.8472
2026-06-20,bayes,45,Peru,CONMEBOL,0.3427,-0.6581,1.0008,1.2878
2026-06-20,bayes,46,Hungary,UEFA,0.4898,-0.5005,0.9902,0.9486
2026-06-20,bayes,47,Kosovo,UEFA,0.5239,-0.4569,0.9809,0.7074
2026-06-20,bayes,48,Slovenia,UEFA,0.3191,-0.6477,0.9668,0.8629
2026-06-20,bayes,49,Romania,UEFA,0.4675,-0.4907,0.9582,0.6104
2026-06-20,bayes,50,DR Congo,CAF,0.2481,-0.7077,0.9558,0.5174
2026-06-20,bayes,51,Georgia,UEFA,0.5597,-0.3778,0.9375,0.8073
2026-06-20,bayes,52,Slovakia,UEFA,0.4577,-0.4743,0.9319,0.7582
2026-06-20,bayes,53,Wales,UEFA,0.4398,-0.4887,0.9286,0.7803
2026-06-20,bayes,54,Republic of Ireland,UEFA,0.3288,-0.5956,0.9244,0.8496
2026-06-20,bayes,55,Tunisia,CAF,0.3836,-0.5088,0.8924,0.5543
2026-06-20,bayes,56,Israel,UEFA,0.6939,-0.1729,0.8667,0.8667
2026-06-20,bayes,57,Cameroon,CAF,0.3187,-0.5441,0.8628,0.4908
2026-06-20,bayes,58,Isle of Man,,0.8521,-0.0058,0.8579,-0.0575
2026-06-20,bayes,59,Northern Ireland,UEFA,0.3102,-0.5046,0.8148,0.8455
2026-06-20,bayes,60,Uzbekistan,AFC,0.3207,-0.4525,0.7732,0.4586
2026-06-20,bayes,61,Burkina Faso,CAF,0.5195,-0.2482,0.7677,0.3826
2026-06-20,bayes,62,Albania,UEFA,0.1377,-0.5846,0.7223,0.6704
2026-06-20,bayes,63,Iceland,UEFA,0.5108,-0.2006,0.7113,0.9022
2026-06-20,bayes,64,South Africa,CAF,0.2593,-0.389,0.6484,0.3328
2026-06-20,bayes,65,Jersey,,0.5511,-0.0875,0.6386,0.2132
2026-06-20,bayes,66,Finland,UEFA,0.3145,-0.3161,0.6307,0.8243
2026-06-20,bayes,67,Ghana,CAF,0.2925,-0.338,0.6305,0.5806
2026-06-20,bayes,68,Bosnia and Herzegovina,UEFA,0.3327,-0.2927,0.6254,0.8057
2026-06-20,bayes,69,Cape Verde,CAF,0.2168,-0.3508,0.5676,0.4047
2026-06-20,bayes,70,Jordan,AFC,0.4507,-0.1075,0.5583,0.4491
2026-06-20,bayes,71,Saudi Arabia,AFC,0.1895,-0.352,0.5415,0.5485
2026-06-20,bayes,72,Angola,CAF,0.1482,-0.3905,0.5386,0.3466
2026-06-20,bayes,73,North Macedonia,UEFA,0.2368,-0.2886,0.5254,0.5704
2026-06-20,bayes,74,Guinea,CAF,0.2687,-0.2551,0.5238,0.3325
2026-06-20,bayes,75,Ynys Môn,,0.2161,-0.3044,0.5205,0.2799
2026-06-20,bayes,76,Iraq,AFC,0.1574,-0.3272,0.4846,0.3379
2026-06-20,bayes,77,New Zealand,OFC,0.2628,-0.2151,0.4779,0.4119
2026-06-20,bayes,78,Panama,CONCACAF,0.3475,-0.1227,0.4703,0.3839
2026-06-20,bayes,79,Bolivia,CONMEBOL,0.2914,-0.1491,0.4404,1.1953
2026-06-20,bayes,80,Belarus,UEFA,0.3081,-0.1074,0.4155,0.6226
2026-06-20,bayes,81,United Arab Emirates,AFC,0.238,-0.1657,0.4037,0.2608
2026-06-20,bayes,82,Costa Rica,CONCACAF,0.2991,-0.1019,0.401,0.4211
2026-06-20,bayes,83,Zanzibar,CAF,-0.0361,-0.4048,0.3687,0.3518
2026-06-20,bayes,84,Haiti,CONCACAF,0.3749,0.0101,0.3648,-0.0345
2026-06-20,bayes,85,Montenegro,UEFA,0.2145,-0.14,0.3545,0.5613
2026-06-20,bayes,86,Gambia,CAF,0.3818,0.0302,0.3516,0.2601
2026-06-20,bayes,87,Bulgaria,UEFA,0.2158,-0.0855,0.3013,0.6545
2026-06-20,bayes,88,Libya,CAF,0.0844,-0.2074,0.2918,0.2163
2026-06-20,bayes,89,Gabon,CAF,0.3057,0.0158,0.2899,0.3298
2026-06-20,bayes,90,Togo,CAF,0.135,-0.1514,0.2863,0.3374
2026-06-20,bayes,91,Guernsey,,0.0532,-0.229,0.2822,0.1124
2026-06-20,bayes,92,Benin,CAF,0.152,-0.1292,0.2813,0.5063
2026-06-20,bayes,93,Tamil Eelam,,0.236,-0.042,0.278,-0.6061
2026-06-20,bayes,94,Zambia,CAF,0.2156,-0.0367,0.2523,0.5325
2026-06-20,bayes,95,Padania,,0.1028,-0.1014,0.2042,-0.1677
2026-06-20,bayes,96,Niger,CAF,0.1893,-0.0056,0.1949,0.341
2026-06-20,bayes,97,Zimbabwe,CAF,0.0544,-0.1334,0.1878,0.3607
2026-06-20,bayes,98,Northern Cyprus,,0.1071,-0.076,0.1831,-0.0193
2026-06-20,bayes,99,Rwanda,CAF,-0.1775,-0.3589,0.1814,0.3692
2026-06-20,bayes,100,Shetland,,0.3567,0.1808,0.1759,0.1749
2026-06-20,bayes,101,Faroe Islands,UEFA,-0.055,-0.2299,0.1749,0.3649
2026-06-20,bayes,102,Uganda,CAF,0.041,-0.1098,0.1508,0.3155
2026-06-20,bayes,103,Qatar,AFC,0.2351,0.0883,0.1468,0.3604
2026-06-20,bayes,104,Syria,AFC,0.1175,-0.0287,0.1462,0.0109
2026-06-20,bayes,105,Oman,AFC,-0.0626,-0.2088,0.1462,0.1571
2026-06-20,bayes,106,Kazakhstan,UEFA,0.0833,-0.0611,0.1444,0.5228
2026-06-20,bayes,107,Abkhazia,,0.0533,-0.0885,0.1418,-0.0124
2026-06-20,bayes,108,Comoros,CAF,0.1063,-0.0258,0.1321,0.2905
2026-06-20,bayes,109,Madagascar,CAF,0.2312,0.1,0.1312,0.2488
2026-06-20,bayes,110,Luxembourg,UEFA,-0.1206,-0.2408,0.1202,0.8379
2026-06-20,bayes,111,Panjab,,0.0892,-0.0246,0.1139,-0.0273
2026-06-20,bayes,112,Jamaica,CONCACAF,-0.0433,-0.1373,0.094,0.0253
2026-06-20,bayes,113,Western Armenia,,0.0523,-0.0309,0.0831,-0.0528
2026-06-20,bayes,114,Honduras,CONCACAF,0.0104,-0.0713,0.0818,0.2456
2026-06-20,bayes,115,Kárpátalja,,0.0557,-0.0249,0.0806,-0.028
2026-06-20,bayes,116,Mozambique,CAF,0.1229,0.0575,0.0654,0.3503
2026-06-20,bayes,117,Estonia,UEFA,0.0092,-0.0489,0.0582,0.5978
2026-06-20,bayes,118,Tanzania,CAF,-0.181,-0.2382,0.0573,0.3259
2026-06-20,bayes,119,Bahrain,AFC,0.0235,-0.0307,0.0541,0.2156
2026-06-20,bayes,120,Mauritania,CAF,-0.1902,-0.2427,0.0525,0.5061
2026-06-20,bayes,121,Réunion,,-0.1043,-0.1522,0.0479,-0.257
2026-06-20,bayes,122,Palestine,AFC,-0.1049,-0.1497,0.0448,0.1145
2026-06-20,bayes,123,Cyprus,UEFA,0.1244,0.0828,0.0417,0.5124
2026-06-20,bayes,124,Armenia,UEFA,0.163,0.1684,-0.0054,0.6921
2026-06-20,bayes,125,Equatorial Guinea,CAF,-0.1103,-0.0944,-0.0158,0.2673
2026-06-20,bayes,126,Kenya,CAF,0.0345,0.0516,-0.0171,0.0902
2026-06-20,bayes,127,Thailand,AFC,0.0866,0.1099,-0.0232,-0.4552
2026-06-20,bayes,128,China,AFC,-0.0731,-0.0492,-0.024,0.2174
2026-06-20,bayes,129,Sierra Leone,CAF,0.0213,0.049,-0.0277,0.1693
2026-06-20,bayes,130,Mayotte,,-0.1977,-0.1549,-0.0427,-0.2782
2026-06-20,bayes,131,Ellan Vannin,,-0.0341,0.0112,-0.0453,0.0265
2026-06-20,bayes,132,Azerbaijan,UEFA,-0.0236,0.0363,-0.0599,0.5093
2026-06-20,bayes,133,Malawi,CAF,-0.2056,-0.1257,-0.0799,0.1182
2026-06-20,bayes,134,Felvidék,,-0.0869,-0.0051,-0.0818,-0.0554
2026-06-20,bayes,135,Sudan,CAF,-0.2254,-0.1408,-0.0847,0.4332
2026-06-20,bayes,136,United Koreans in Japan,,-0.1106,-0.0218,-0.0888,-0.4168
2026-06-20,bayes,137,Orkney,,0.0179,0.1076,-0.0898,-0.1677
2026-06-20,bayes,138,Guatemala,CONCACAF,0.0574,0.1536,-0.0963,0.1012
2026-06-20,bayes,139,Latvia,UEFA,-0.143,-0.0467,-0.0963,0.3935
2026-06-20,bayes,140,Ethiopia,CAF,-0.0306,0.0658,-0.0963,0.2068
2026-06-20,bayes,141,North Korea,AFC,-0.0126,0.0977,-0.1102,0.2257
2026-06-20,bayes,142,Sápmi,,-0.0598,0.0555,-0.1152,0.0587
2026-06-20,bayes,143,Vietnam,AFC,-0.026,0.0905,-0.1165,-0.4021
2026-06-20,bayes,144,Hitra,,0.3189,0.4377,-0.1188,-0.4065
2026-06-20,bayes,145,Suriname,CONCACAF,-0.0815,0.0393,-0.1208,-0.2411
2026-06-20,bayes,146,South Ossetia,,-0.0486,0.0855,-0.1342,0.0596
2026-06-20,bayes,147,Curaçao,CONCACAF,0.0799,0.215,-0.1351,-0.2208
2026-06-20,bayes,148,Burundi,CAF,-0.0636,0.0741,-0.1376,0.336
2026-06-20,bayes,149,Lithuania,UEFA,-0.2139,-0.076,-0.1379,0.581
2026-06-20,bayes,150,Namibia,CAF,-0.1951,-0.0535,-0.1416,0.2283
2026-06-20,bayes,151,Western Isles,,-0.1521,-0.0074,-0.1447,0.1136
2026-06-20,bayes,152,Liberia,CAF,-0.0894,0.0722,-0.1616,0.2496
2026-06-20,bayes,153,Lebanon,AFC,-0.2353,-0.0664,-0.1689,-0.4037
2026-06-20,bayes,154,Székely Land,,-0.0098,0.1648,-0.1746,-0.1075
2026-06-20,bayes,155,Malta,UEFA,-0.0977,0.0899,-0.1876,0.4892
2026-06-20,bayes,156,Botswana,CAF,-0.1917,0.0038,-0.1955,0.3619
2026-06-20,bayes,157,Indonesia,AFC,-0.0097,0.1872,-0.1969,-0.1381
2026-06-20,bayes,158,Tajikistan,AFC,-0.1331,0.0837,-0.2168,-0.4951
2026-06-20,bayes,159,Central African Republic,CAF,0.0813,0.3032,-0.2219,0.2674
2026-06-20,bayes,160,Guinea-Bissau,CAF,-0.2301,-0.006,-0.2241,0.3284
2026-06-20,bayes,161,Kuwait,AFC,0.0166,0.2476,-0.231,0.0852
2026-06-20,bayes,162,Menorca,,-0.0873,0.1728,-0.2601,0.1408
2026-06-20,bayes,163,Moldova,UEFA,-0.0732,0.1971,-0.2703,0.4963
2026-06-20,bayes,164,Barawa,,-0.0559,0.2156,-0.2715,0.0234
2026-06-20,bayes,165,Eswatini,CAF,-0.1068,0.1736,-0.2804,0.2119
2026-06-20,bayes,166,Malaysia,AFC,-0.0619,0.2378,-0.2996,-0.606
2026-06-20,bayes,167,Lesotho,CAF,-0.2625,0.0468,-0.3093,0.2484
2026-06-20,bayes,168,Raetia,,-0.0454,0.2686,-0.3141,-0.3738
2026-06-20,bayes,169,Kyrgyzstan,AFC,-0.1059,0.2236,-0.3295,0.0037
2026-06-20,bayes,170,Dominican Republic,CONCACAF,-0.0168,0.3213,-0.3382,-0.5917
2026-06-20,bayes,171,Åland Islands,,-0.1478,0.2087,-0.3565,-0.1087
2026-06-20,bayes,172,Congo,CAF,-0.1281,0.236,-0.3641,0.3621
2026-06-20,bayes,173,Chagos Islands,,-0.0871,0.315,-0.4021,-0.0095
2026-06-20,bayes,174,Trinidad and Tobago,CONCACAF,-0.0958,0.3375,-0.4333,-0.0991
2026-06-20,bayes,175,Yemen,AFC,0.0222,0.4575,-0.4353,-0.6215
2026-06-20,bayes,176,Nicaragua,CONCACAF,-0.2892,0.1636,-0.4529,-0.2002
2026-06-20,bayes,177,El Salvador,CONCACAF,-0.4541,0.0322,-0.4862,-0.1025
2026-06-20,bayes,178,Guadeloupe,CONCACAF,-0.1967,0.3024,-0.4991,-0.77
2026-06-20,bayes,179,Turkmenistan,AFC,-0.2251,0.2973,-0.5224,-0.3062
2026-06-20,bayes,180,Falkland Islands,,-0.1682,0.3607,-0.5289,0.2725
2026-06-20,bayes,181,Alderney,,-0.1694,0.3997,-0.5691,0.3178
2026-06-20,bayes,182,Hong Kong,AFC,-0.3123,0.3042,-0.6165,-0.7467
2026-06-20,bayes,183,Chad,CAF,-0.3678,0.256,-0.6239,0.2482
2026-06-20,bayes,184,Tibet,,-0.1287,0.498,-0.6267,0.1499
2026-06-20,bayes,185,Guyana,CONCACAF,-0.0422,0.5868,-0.629,-0.8916
2026-06-20,bayes,186,Philippines,AFC,-0.1968,0.4524,-0.6492,-0.7426
2026-06-20,bayes,187,Mauritius,CAF,-0.4531,0.2001,-0.6533,-0.1499
2026-06-20,bayes,188,South Sudan,CAF,-0.4039,0.2536,-0.6575,0.2307
2026-06-20,bayes,189,Somalia,CAF,-0.4662,0.2101,-0.6762,0.2094
2026-06-20,bayes,190,Greenland,,-0.1605,0.5327,-0.6932,-0.4378
2026-06-20,bayes,191,Martinique,CONCACAF,-0.3953,0.3072,-0.7025,-0.2912
2026-06-20,bayes,192,French Guiana,CONCACAF,-0.3024,0.4273,-0.7298,-0.803
2026-06-20,bayes,193,Andorra,UEFA,-0.7368,0.0222,-0.759,0.3478
2026-06-20,bayes,194,New Caledonia,OFC,-0.3135,0.4763,-0.7898,-1.2194
2026-06-20,bayes,195,India,AFC,-0.5556,0.2461,-0.8017,-0.4944
2026-06-20,bayes,196,Puerto Rico,CONCACAF,-0.2811,0.5359,-0.817,-0.9008
2026-06-20,bayes,197,Gibraltar,UEFA,-0.4207,0.4778,-0.8985,0.119
2026-06-20,bayes,198,Cuba,CONCACAF,-0.4223,0.4863,-0.9086,-0.5634
2026-06-20,bayes,199,Singapore,AFC,-0.3271,0.5945,-0.9216,-0.7074
2026-06-20,bayes,200,São Tomé and Príncipe,CAF,-0.303,0.6879,-0.9909,0.0489
2026-06-20,bayes,201,Saint Vincent and the Grenadines,CONCACAF,-0.2274,0.7643,-0.9916,-1.086
2026-06-20,bayes,202,Bermuda,CONCACAF,-0.1397,0.8532,-0.9929,-0.5303
2026-06-20,bayes,203,Djibouti,CAF,-0.3154,0.6781,-0.9935,0.1351
2026-06-20,bayes,204,Saint Martin,CONCACAF,-0.3383,0.7939,-1.1322,-1.4472
2026-06-20,bayes,205,Tahiti,OFC,-0.5396,0.6575,-1.1971,-1.3994
2026-06-20,bayes,206,Cambodia,AFC,-0.4474,0.7561,-1.2035,-0.9539
2026-06-20,bayes,207,Aruba,CONCACAF,-0.4131,0.8227,-1.2357,-1.1007
2026-06-20,bayes,208,Taiwan,AFC,-0.3646,0.8809,-1.2454,-0.593
2026-06-20,bayes,209,Belize,CONCACAF,-0.5567,0.7012,-1.2579,-0.9331
2026-06-20,bayes,210,Grenada,CONCACAF,-0.5306,0.7423,-1.2729,-0.6518
2026-06-20,bayes,211,Montserrat,CONCACAF,-0.5987,0.7376,-1.3363,-0.8054
2026-06-20,bayes,212,Afghanistan,AFC,-0.7987,0.5467,-1.3454,-0.8218
2026-06-20,bayes,213,Myanmar,AFC,-0.4403,0.9082,-1.3485,-0.645
2026-06-20,bayes,214,Saint Kitts and Nevis,CONCACAF,-0.453,0.9097,-1.3628,-1.0943
2026-06-20,bayes,215,Nepal,AFC,-0.8277,0.5377,-1.3654,-0.7441
2026-06-20,bayes,216,Bangladesh,AFC,-0.7476,0.6357,-1.3833,-0.9923
2026-06-20,bayes,217,Fiji,OFC,-0.516,0.8808,-1.3967,-1.2664
2026-06-20,bayes,218,Frøya,,-0.4637,0.9375,-1.4013,0.0174
2026-06-20,bayes,219,Sint Maarten,CONCACAF,-0.3945,1.0245,-1.419,-1.2152
2026-06-20,bayes,220,Pakistan,AFC,-0.7188,0.7134,-1.4321,-0.7532
2026-06-20,bayes,221,Liechtenstein,UEFA,-0.9265,0.531,-1.4574,0.2623
2026-06-20,bayes,222,Saint Lucia,CONCACAF,-0.6139,0.8745,-1.4883,-0.9694
2026-06-20,bayes,223,San Marino,UEFA,-0.8059,0.705,-1.5109,0.1617
2026-06-20,bayes,224,Solomon Islands,OFC,-0.5254,1.0012,-1.5266,-1.2521
2026-06-20,bayes,225,Sri Lanka,AFC,-0.9683,0.5617,-1.53,-1.0744
2026-06-20,bayes,226,Barbados,CONCACAF,-0.5092,1.0381,-1.5473,-1.1649
2026-06-20,bayes,227,Vanuatu,OFC,-0.5916,0.9591,-1.5507,-1.2315
2026-06-20,bayes,228,Papua New Guinea,OFC,-0.6517,0.9033,-1.555,-1.3833
2026-06-20,bayes,229,Dominica,CONCACAF,-0.8027,0.8056,-1.6084,-1.2049
2026-06-20,bayes,230,Maldives,AFC,-0.7559,0.8654,-1.6213,-1.0542
2026-06-20,bayes,231,Laos,AFC,-0.6538,1.0326,-1.6864,-0.8253
2026-06-20,bayes,232,Seychelles,CAF,-0.7264,0.994,-1.7204,-0.0342
2026-06-20,bayes,233,Bonaire,CONCACAF,-0.7565,0.9893,-1.7458,-1.2623
2026-06-20,bayes,234,Mongolia,AFC,-0.9201,0.8417,-1.7618,-0.8832
2026-06-20,bayes,235,British Virgin Islands,CONCACAF,-0.7741,0.9966,-1.7707,-1.5622
2026-06-20,bayes,236,Antigua and Barbuda,CONCACAF,-0.9501,0.9669,-1.9169,-0.9874
2026-06-20,bayes,237,Guam,AFC,-0.7496,1.2214,-1.971,-1.4126
2026-06-20,bayes,238,Timor-Leste,AFC,-0.8178,1.164,-1.9818,-0.9643
2026-06-20,bayes,239,Cayman Islands,CONCACAF,-0.9724,1.048,-2.0204,-1.3608
2026-06-20,bayes,240,Brunei,AFC,-0.9538,1.1963,-2.15,-1.079
2026-06-20,bayes,241,Bhutan,AFC,-1.0478,1.2163,-2.2641,-1.0165
2026-06-20,bayes,242,Northern Mariana Islands,AFC,-0.8014,1.4854,-2.2868,-2.0718
2026-06-20,bayes,243,Samoa,OFC,-0.9596,1.3367,-2.2963,-1.9045
2026-06-20,bayes,244,United States Virgin Islands,CONCACAF,-1.0753,1.2455,-2.3207,-1.854
2026-06-20,bayes,245,Tuvalu,OFC,-0.775,1.5875,-2.3625,-1.7356
2026-06-20,bayes,246,Macau,AFC,-1.1648,1.2084,-2.3732,-1.2913
2026-06-20,bayes,247,Bahamas,CONCACAF,-0.9056,1.5307,-2.4363,-1.4899
2026-06-20,bayes,248,Turks and Caicos Islands,CONCACAF,-1.0396,1.4283,-2.4679,-1.8722
2026-06-20,bayes,249,Tonga,OFC,-1.0794,1.6635,-2.7429,-2.3693
2026-06-20,bayes,250,Anguilla,CONCACAF,-1.2667,1.4819,-2.7486,-1.5339
2026-06-20,bayes,251,Cook Islands,OFC,-1.2508,1.5336,-2.7844,-1.9934
2026-06-20,bayes,252,American Samoa,OFC,-1.2422,2.3265,-3.5687,-2.1232
