as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-07-04,dc,46,Hungary,UEFA,0.8253,-0.8061,1.6314,1.5498
2026-07-04,dc,47,Kosovo,UEFA,0.8427,-0.7369,1.5796,1.2594
2026-07-04,dc,48,Slovenia,UEFA,0.6095,-0.9608,1.5703,1.4357
2026-07-04,dc,49,Republic of Ireland,UEFA,0.6291,-0.9195,1.5486,1.4397
2026-07-04,dc,50,Peru,CONMEBOL,0.6239,-0.9183,1.5421,1.8922
2026-07-04,dc,51,Romania,UEFA,0.7669,-0.7691,1.5359,1.1392
2026-07-04,dc,52,Georgia,UEFA,0.8739,-0.6605,1.5344,1.3727
2026-07-04,dc,53,Wales,UEFA,0.756,-0.7775,1.5335,1.3494
2026-07-04,dc,54,Slovakia,UEFA,0.7674,-0.761,1.5284,1.3094
2026-07-04,dc,55,Cameroon,CAF,0.6369,-0.8705,1.5074,1.031
2026-07-04,dc,56,Israel,UEFA,1.0227,-0.4321,1.4548,1.4395
2026-07-04,dc,57,Northern Ireland,UEFA,0.6128,-0.7976,1.4104,1.4211
2026-07-04,dc,58,Tunisia,CAF,0.6861,-0.7243,1.4104,1.1552
2026-07-04,dc,59,Burkina Faso,CAF,0.8229,-0.5049,1.3277,0.9044
2026-07-04,dc,60,Iceland,UEFA,0.8402,-0.4746,1.3148,1.4987
2026-07-04,dc,61,Ghana,CAF,0.6011,-0.6977,1.2988,1.2696
2026-07-04,dc,62,Albania,UEFA,0.4086,-0.8776,1.2863,1.2064
2026-07-04,dc,63,Uzbekistan,AFC,0.6317,-0.6479,1.2796,1.0443
2026-07-04,dc,64,South Africa,CAF,0.5543,-0.7232,1.2775,0.9049
2026-07-04,dc,65,Zanzibar,CAF,0.2412,-1.0268,1.268,0.8408
2026-07-04,dc,66,Bosnia and Herzegovina,UEFA,0.6421,-0.5719,1.214,1.3703
2026-07-04,dc,67,Finland,UEFA,0.6182,-0.5798,1.198,1.3922
2026-07-04,dc,68,Cape Verde,CAF,0.5274,-0.6698,1.1972,1.0245
2026-07-04,dc,69,Jordan,AFC,0.7563,-0.3888,1.1451,1.0289
2026-07-04,dc,70,Angola,CAF,0.4392,-0.6778,1.117,0.8654
2026-07-04,dc,71,Saudi Arabia,AFC,0.4645,-0.6505,1.115,1.1123
2026-07-04,dc,72,Panama,CONCACAF,0.6524,-0.4586,1.111,1.0079
2026-07-04,dc,73,Guinea,CAF,0.538,-0.5169,1.0549,0.8176
2026-07-04,dc,74,North Macedonia,UEFA,0.4986,-0.5428,1.0414,1.0909
2026-07-04,dc,75,Costa Rica,CONCACAF,0.5947,-0.4189,1.0136,0.9619
2026-07-04,dc,76,United Arab Emirates,AFC,0.5392,-0.4463,0.9855,0.7363
2026-07-04,dc,77,Iraq,AFC,0.4206,-0.534,0.9547,0.8966
2026-07-04,dc,78,Bolivia,CONMEBOL,0.574,-0.3795,0.9534,1.7943
2026-07-04,dc,79,Belarus,UEFA,0.5822,-0.335,0.9171,1.1584
2026-07-04,dc,80,Benin,CAF,0.4671,-0.3841,0.8513,1.0581
2026-07-04,dc,81,Gambia,CAF,0.6765,-0.1746,0.8511,0.74
2026-07-04,dc,82,Montenegro,UEFA,0.4848,-0.3634,0.8482,1.0727
2026-07-04,dc,83,Togo,CAF,0.4384,-0.3963,0.8347,0.8457
2026-07-04,dc,84,Haiti,CONCACAF,0.6066,-0.2178,0.8244,0.443
2026-07-04,dc,85,Gabon,CAF,0.5986,-0.2116,0.8102,0.8224
2026-07-04,dc,86,New Zealand,OFC,0.3651,-0.4423,0.8075,0.8335
2026-07-04,dc,87,Libya,CAF,0.3707,-0.4313,0.802,0.7127
2026-07-04,dc,88,Zambia,CAF,0.531,-0.2647,0.7957,1.0585
2026-07-04,dc,89,Bulgaria,UEFA,0.4438,-0.3161,0.7599,1.188
2026-07-04,dc,90,Zimbabwe,CAF,0.333,-0.3806,0.7136,0.8817
2026-07-04,dc,91,Qatar,AFC,0.5539,-0.1546,0.7086,0.8813
2026-07-04,dc,92,Rwanda,CAF,0.0661,-0.6408,0.7068,0.8888
2026-07-04,dc,93,Niger,CAF,0.4706,-0.2262,0.6968,0.8408
2026-07-04,dc,94,Réunion,,0.1409,-0.548,0.6889,0.155
2026-07-04,dc,95,Oman,AFC,0.19,-0.4818,0.6718,0.603
2026-07-04,dc,96,Honduras,CONCACAF,0.2882,-0.3819,0.67,0.7609
2026-07-04,dc,97,Mayotte,,-0.4066,-1.0735,0.667,0.1297
2026-07-04,dc,98,Uganda,CAF,0.3143,-0.3275,0.6418,0.7983
2026-07-04,dc,99,Madagascar,CAF,0.5273,-0.1019,0.6292,0.7453
2026-07-04,dc,100,Comoros,CAF,0.3811,-0.2436,0.6247,0.785
2026-07-04,dc,101,Jamaica,CONCACAF,0.1912,-0.428,0.6192,0.4784
2026-07-04,dc,102,Kazakhstan,UEFA,0.3234,-0.2865,0.6099,1.0275
2026-07-04,dc,103,Luxembourg,UEFA,0.0895,-0.5064,0.5959,1.415
2026-07-04,dc,104,Faroe Islands,UEFA,0.1506,-0.4366,0.5872,0.8389
2026-07-04,dc,105,Mozambique,CAF,0.4185,-0.1577,0.5762,0.8483
2026-07-04,dc,106,Syria,AFC,0.3184,-0.2573,0.5757,0.3928
2026-07-04,dc,107,Bahrain,AFC,0.2916,-0.2762,0.5678,0.6643
2026-07-04,dc,108,Mauritania,CAF,0.0498,-0.5082,0.558,1.0452
2026-07-04,dc,109,Palestine,AFC,0.1305,-0.4186,0.5491,0.5496
2026-07-04,dc,110,Estonia,UEFA,0.2288,-0.2833,0.5121,1.1096
2026-07-04,dc,111,Cyprus,UEFA,0.3688,-0.1328,0.5016,1.0145
2026-07-04,dc,112,Armenia,UEFA,0.4408,-0.0548,0.4955,1.2426
2026-07-04,dc,113,Tanzania,CAF,-0.0105,-0.4815,0.471,0.7954
2026-07-04,dc,114,North Korea,AFC,0.3005,-0.1528,0.4533,0.6943
2026-07-04,dc,115,China,AFC,0.1527,-0.2972,0.4499,0.6349
2026-07-04,dc,116,Equatorial Guinea,CAF,0.1116,-0.3214,0.433,0.7414
2026-07-04,dc,117,Kenya,CAF,0.2819,-0.1378,0.4197,0.5415
2026-07-04,dc,118,Guatemala,CONCACAF,0.314,-0.1048,0.4188,0.5567
2026-07-04,dc,119,Sierra Leone,CAF,0.2571,-0.1395,0.3966,0.6324
2026-07-04,dc,120,Sudan,CAF,-0.0123,-0.3958,0.3835,0.959
2026-07-04,dc,121,Suriname,CONCACAF,0.146,-0.229,0.3751,0.1595
2026-07-04,dc,122,Azerbaijan,UEFA,0.1624,-0.1989,0.3613,1.015
2026-07-04,dc,123,Ethiopia,CAF,0.2251,-0.1154,0.3406,0.6889
2026-07-04,dc,124,Curaçao,CONCACAF,0.2519,-0.088,0.3398,0.2892
2026-07-04,dc,125,Malawi,CAF,-0.0162,-0.347,0.3308,0.572
2026-07-04,dc,126,Latvia,UEFA,0.0486,-0.2497,0.2983,0.8785
2026-07-04,dc,127,Burundi,CAF,0.1686,-0.1262,0.2948,0.8057
2026-07-04,dc,128,Lithuania,UEFA,-0.0348,-0.3092,0.2744,1.1176
2026-07-04,dc,129,Botswana,CAF,0.0517,-0.2154,0.2671,0.8679
2026-07-04,dc,130,Liberia,CAF,0.1463,-0.1172,0.2635,0.7249
2026-07-04,dc,131,Namibia,CAF,-0.0016,-0.2642,0.2625,0.7212
2026-07-04,dc,132,Kuwait,AFC,0.2869,0.0271,0.2598,0.5195
2026-07-04,dc,133,Thailand,AFC,0.2113,-0.0311,0.2423,-0.2356
2026-07-04,dc,134,Malta,UEFA,0.1043,-0.124,0.2284,0.9934
2026-07-04,dc,135,Guinea-Bissau,CAF,-0.0354,-0.2279,0.1925,0.8292
2026-07-04,dc,136,Central African Republic,CAF,0.3053,0.1264,0.1789,0.7503
2026-07-04,dc,137,Vietnam,AFC,0.115,-0.0622,0.1772,-0.1659
2026-07-04,dc,138,Indonesia,AFC,0.153,-0.003,0.156,0.1908
2026-07-04,dc,139,Moldova,UEFA,0.1317,-0.0163,0.148,0.9916
2026-07-04,dc,140,Lebanon,AFC,-0.1591,-0.2836,0.1245,-0.1554
2026-07-04,dc,141,Eswatini,CAF,0.12,0.003,0.117,0.6899
2026-07-04,dc,142,Kyrgyzstan,AFC,0.1338,0.0174,0.1164,0.4175
2026-07-04,dc,143,Lesotho,CAF,-0.0778,-0.162,0.0842,0.7458
2026-07-04,dc,144,Tajikistan,AFC,-0.0164,-0.0825,0.066,-0.2723
2026-07-04,dc,145,Congo,CAF,0.1072,0.0689,0.0383,0.8733
2026-07-04,dc,146,Dominican Republic,CONCACAF,0.1412,0.1372,0.004,-0.3275
2026-07-04,dc,147,Trinidad and Tobago,CONCACAF,0.0993,0.1148,-0.0155,0.324
2026-07-04,dc,148,El Salvador,CONCACAF,-0.3,-0.2349,-0.065,0.3242
2026-07-04,dc,149,Nicaragua,CONCACAF,-0.1123,-0.0471,-0.0653,0.1696
2026-07-04,dc,150,Malaysia,AFC,0.0331,0.1496,-0.1165,-0.4258
2026-07-04,dc,151,Guadeloupe,CONCACAF,-0.0763,0.1469,-0.2232,-0.528
2026-07-04,dc,152,Yemen,AFC,0.1009,0.3618,-0.2609,-0.4645
2026-07-04,dc,153,Martinique,CONCACAF,-0.1774,0.1019,-0.2793,0.1167
2026-07-04,dc,154,Chad,CAF,-0.2528,0.0802,-0.333,0.7499
2026-07-04,dc,155,South Sudan,CAF,-0.2994,0.0699,-0.3694,0.7264
2026-07-04,dc,156,Turkmenistan,AFC,-0.2167,0.1928,-0.4095,-0.1631
2026-07-04,dc,157,Guyana,CONCACAF,0.0818,0.504,-0.4222,-0.6978
2026-07-04,dc,158,Mauritius,CAF,-0.3808,0.0969,-0.4777,0.2362
2026-07-04,dc,159,French Guiana,CONCACAF,-0.1511,0.3285,-0.4796,-0.5703
2026-07-04,dc,160,Hong Kong,AFC,-0.2941,0.2256,-0.5196,-0.6927
2026-07-04,dc,161,Andorra,UEFA,-0.7424,-0.1853,-0.5571,0.8291
2026-07-04,dc,162,Philippines,AFC,-0.1467,0.4199,-0.5667,-0.6455
2026-07-04,dc,163,Northern Cyprus,,-0.294,0.3164,-0.6104,-1.5643
2026-07-04,dc,164,India,AFC,-0.4919,0.1212,-0.6131,-0.2662
2026-07-04,dc,165,Somalia,CAF,-0.5677,0.0724,-0.6401,0.699
2026-07-04,dc,166,Cuba,CONCACAF,-0.292,0.3492,-0.6412,-0.2582
2026-07-04,dc,167,Padania,,-0.4401,0.2193,-0.6594,-1.709
2026-07-04,dc,168,Gibraltar,UEFA,-0.4148,0.2877,-0.7025,0.486
2026-07-04,dc,169,Bermuda,CONCACAF,0.0253,0.7354,-0.7101,-0.2344
2026-07-04,dc,170,Puerto Rico,CONCACAF,-0.2562,0.4546,-0.7109,-0.8327
2026-07-04,dc,171,Djibouti,CAF,-0.2411,0.5633,-0.8044,0.584
2026-07-04,dc,172,Abkhazia,,-0.5655,0.255,-0.8205,-1.6506
2026-07-04,dc,173,São Tomé and Príncipe,CAF,-0.2124,0.6215,-0.8339,0.4839
2026-07-04,dc,174,Singapore,AFC,-0.2759,0.5594,-0.8353,-0.6078
2026-07-04,dc,175,Kárpátalja,,-0.2015,0.6817,-0.8832,-1.4692
2026-07-04,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1432,0.7628,-0.9059,-0.9581
2026-07-04,dc,177,Grenada,CONCACAF,-0.4862,0.6298,-1.116,-0.4186
2026-07-04,dc,178,New Caledonia,OFC,-0.5723,0.5543,-1.1266,-1.6551
2026-07-04,dc,179,Taiwan,AFC,-0.2922,0.8915,-1.1838,-0.4468
2026-07-04,dc,180,Belize,CONCACAF,-0.5656,0.6459,-1.2115,-0.8055
2026-07-04,dc,181,Ynys Môn,,-0.6759,0.5438,-1.2197,-2.0028
2026-07-04,dc,182,Saint Martin,CONCACAF,-0.3102,0.9177,-1.228,-1.4731
2026-07-04,dc,183,Western Armenia,,-0.4981,0.7466,-1.2447,-1.7094
2026-07-04,dc,184,Aruba,CONCACAF,-0.4082,0.8377,-1.2459,-1.0884
2026-07-04,dc,185,Cambodia,AFC,-0.4487,0.8077,-1.2564,-0.9619
2026-07-04,dc,186,Jersey,,-0.2805,1.0019,-1.2824,-1.9717
2026-07-04,dc,187,Montserrat,CONCACAF,-0.5773,0.7172,-1.2945,-0.6076
2026-07-04,dc,188,Myanmar,AFC,-0.4329,0.8622,-1.2951,-0.5425
2026-07-04,dc,189,Isle of Man,,-0.1964,1.134,-1.3304,-2.4341
2026-07-04,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4416,0.8975,-1.3391,-1.0294
2026-07-04,dc,191,San Marino,UEFA,-0.8775,0.5299,-1.4074,0.5784
2026-07-04,dc,192,Nepal,AFC,-0.9112,0.501,-1.4122,-0.6003
2026-07-04,dc,193,Liechtenstein,UEFA,-1.0743,0.3429,-1.4172,0.7164
2026-07-04,dc,194,Bangladesh,AFC,-0.7887,0.6699,-1.4586,-0.9507
2026-07-04,dc,195,Afghanistan,AFC,-0.9206,0.5386,-1.4593,-0.7042
2026-07-04,dc,196,Saint Lucia,CONCACAF,-0.5843,0.8814,-1.4657,-0.8241
2026-07-04,dc,197,Guernsey,,-0.9864,0.5375,-1.5239,-2.2512
2026-07-04,dc,198,Pakistan,AFC,-0.8109,0.7133,-1.5241,-0.6198
2026-07-04,dc,199,Sint Maarten,CONCACAF,-0.4267,1.1127,-1.5394,-1.2333
2026-07-04,dc,200,Panjab,,-0.6973,0.8563,-1.5536,-2.1428
2026-07-04,dc,201,Barbados,CONCACAF,-0.5156,1.0613,-1.5769,-1.1317
2026-07-04,dc,202,South Ossetia,,-0.4592,1.1615,-1.6207,-1.1873
2026-07-04,dc,203,Ellan Vannin,,-0.6692,1.045,-1.7142,-1.8223
2026-07-04,dc,204,Dominica,CONCACAF,-0.9425,0.8136,-1.756,-1.1768
2026-07-04,dc,205,Sri Lanka,AFC,-1.1331,0.6337,-1.7667,-1.0936
2026-07-04,dc,206,Laos,AFC,-0.6802,1.0942,-1.7744,-0.7596
2026-07-04,dc,207,Maldives,AFC,-0.836,0.9736,-1.8096,-1.0556
2026-07-04,dc,208,Tahiti,OFC,-0.9489,0.8652,-1.8141,-2.1082
2026-07-04,dc,209,Felvidék,,-1.0747,0.76,-1.8346,-1.5532
2026-07-04,dc,210,Sápmi,,-0.6328,1.2113,-1.8442,-1.2066
2026-07-04,dc,211,Seychelles,CAF,-0.9808,0.8695,-1.8503,0.3705
2026-07-04,dc,212,Fiji,OFC,-0.7517,1.106,-1.8577,-1.6966
2026-07-04,dc,213,United Koreans in Japan,,-1.2555,0.6279,-1.8834,-2.1369
2026-07-04,dc,214,Székely Land,,-0.5748,1.3248,-1.8996,-1.459
2026-07-04,dc,215,Shetland,,-0.4938,1.4169,-1.9107,-2.0771
2026-07-04,dc,216,Bonaire,CONCACAF,-0.8915,1.0643,-1.9557,-1.2883
2026-07-04,dc,217,Solomon Islands,OFC,-0.7816,1.2044,-1.986,-1.6522
2026-07-04,dc,218,Vanuatu,OFC,-0.8203,1.1788,-1.9991,-1.6635
2026-07-04,dc,219,Antigua and Barbuda,CONCACAF,-1.0672,0.9645,-2.0317,-0.8401
2026-07-04,dc,220,British Virgin Islands,CONCACAF,-0.8983,1.1338,-2.0321,-1.6702
2026-07-04,dc,221,Papua New Guinea,OFC,-0.9095,1.1729,-2.0824,-1.8911
2026-07-04,dc,222,Mongolia,AFC,-1.2586,0.9069,-2.1656,-0.8307
2026-07-04,dc,223,Cayman Islands,CONCACAF,-1.1224,1.1517,-2.2741,-1.3932
2026-07-04,dc,224,Timor-Leste,AFC,-1.0171,1.2663,-2.2834,-0.9444
2026-07-04,dc,225,Tamil Eelam,,-0.8755,1.5362,-2.4117,-3.7353
2026-07-04,dc,226,Brunei,AFC,-1.1896,1.304,-2.4936,-1.1588
2026-07-04,dc,227,Orkney,,-1.1801,1.3427,-2.5228,-2.7377
2026-07-04,dc,228,Western Isles,,-1.4511,1.1549,-2.606,-2.1189
2026-07-04,dc,229,Bahamas,CONCACAF,-1.0847,1.6287,-2.7133,-1.5774
2026-07-04,dc,230,Hitra,,-0.7497,1.9708,-2.7205,-3.1904
2026-07-04,dc,231,Bhutan,AFC,-1.481,1.3628,-2.8438,-1.0212
2026-07-04,dc,232,Guam,AFC,-1.431,1.4793,-2.9102,-1.8537
2026-07-04,dc,233,Menorca,,-1.2499,1.6625,-2.9123,-2.0929
2026-07-04,dc,234,United States Virgin Islands,CONCACAF,-1.5619,1.5006,-3.0625,-2.1718
2026-07-04,dc,235,Turks and Caicos Islands,CONCACAF,-1.3744,1.748,-3.1224,-2.1419
2026-07-04,dc,236,Greenland,,-1.3506,1.8779,-3.2286,-2.3334
2026-07-04,dc,237,Anguilla,CONCACAF,-1.6533,1.6121,-3.2654,-1.6331
2026-07-04,dc,238,Macau,AFC,-1.8957,1.4873,-3.3829,-1.4215
2026-07-04,dc,239,Barawa,,-1.3817,2.0426,-3.4243,-2.1495
2026-07-04,dc,240,Alderney,,-1.5435,1.8951,-3.4386,-1.7734
2026-07-04,dc,241,Åland Islands,,-1.5592,1.8825,-3.4417,-2.4178
2026-07-04,dc,242,Falkland Islands,,-1.661,1.8056,-3.4666,-2.0153
2026-07-04,dc,243,Samoa,OFC,-1.7366,1.8357,-3.5723,-2.9737
2026-07-04,dc,244,Tibet,,-1.9158,2.082,-3.9978,-2.4623
2026-07-04,dc,245,Raetia,,-1.3589,2.6399,-3.9989,-3.2269
2026-07-04,dc,246,Tuvalu,OFC,-1.5945,2.4875,-4.082,-2.8976
2026-07-04,dc,247,Chagos Islands,,-1.7037,2.5148,-4.2186,-2.2502
2026-07-04,dc,248,Northern Mariana Islands,AFC,-1.7366,2.6198,-4.3563,-3.1305
2026-07-04,dc,249,Tonga,OFC,-1.9868,2.7033,-4.6901,-3.9056
2026-07-04,dc,250,Frøya,,-2.4919,2.3112,-4.8031,-2.4453
2026-07-04,dc,251,Cook Islands,OFC,-2.6404,2.3687,-5.009,-3.1727
2026-07-04,dc,252,American Samoa,OFC,-2.3114,3.145,-5.4565,-3.2315
