as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-06-23,elo,98,Ellan Vannin,,0.1154,-0.0214,0.1368,0.0964,1570.7
2026-06-23,elo,99,China,AFC,0.1148,-0.0209,0.1356,0.2345,1566.4
2026-06-23,elo,100,Menorca,,0.1133,-0.0194,0.1326,0.1669,1564.6
2026-06-23,elo,101,Bosnia and Herzegovina,UEFA,0.1063,-0.0123,0.1186,0.2255,1559.3
2026-06-23,elo,102,Benin,CAF,0.103,-0.0091,0.1121,0.1863,1558.6
2026-06-23,elo,103,Zanzibar,CAF,0.1024,-0.0084,0.1108,0.0662,1558.6
2026-06-23,elo,104,North Macedonia,UEFA,0.0957,-0.0017,0.0974,0.0551,1552.6
2026-06-23,elo,105,Iceland,UEFA,0.0963,-0.0023,0.0986,0.3446,1548.7
2026-06-23,elo,106,Bahrain,AFC,0.0982,-0.0042,0.1024,0.1715,1547.7
2026-06-23,elo,107,Zambia,CAF,0.0881,0.0058,0.0823,0.1888,1541.1
2026-06-23,elo,108,Gabon,CAF,0.0837,0.0102,0.0735,0.1243,1538.3
2026-06-23,elo,109,Guadeloupe,CONCACAF,0.081,0.0129,0.0681,-0.0874,1537.9
2026-06-23,elo,110,Gambia,CAF,0.0777,0.0163,0.0614,0.0613,1535.8
2026-06-23,elo,111,Trinidad and Tobago,CONCACAF,0.0802,0.0138,0.0664,0.1723,1533.0
2026-06-23,elo,112,Tahiti,OFC,0.0778,0.0161,0.0617,-0.101,1532.2
2026-06-23,elo,113,Libya,CAF,0.0761,0.0179,0.0582,0.043,1530.3
2026-06-23,elo,114,Malaysia,AFC,0.0693,0.0246,0.0447,-0.1946,1529.4
2026-06-23,elo,115,Indonesia,AFC,0.068,0.0259,0.0421,0.0218,1527.2
2026-06-23,elo,116,Guyana,CONCACAF,0.0655,0.0284,0.0372,-0.1808,1523.9
2026-06-23,elo,117,Finland,UEFA,0.0728,0.0211,0.0516,0.2254,1522.3
2026-06-23,elo,118,Western Armenia,,0.0665,0.0275,0.039,0.0554,1520.4
2026-06-23,elo,119,North Korea,AFC,0.068,0.0259,0.0421,0.2353,1518.2
2026-06-23,elo,120,Vietnam,AFC,0.065,0.0289,0.0361,-0.089,1517.0
2026-06-23,elo,121,Shetland,,0.0582,0.0357,0.0225,0.1567,1513.4
2026-06-23,elo,122,Nicaragua,CONCACAF,0.0567,0.0372,0.0194,0.1215,1513.2
2026-06-23,elo,123,Madagascar,CAF,0.0528,0.0412,0.0116,0.0434,1510.1
2026-06-23,elo,124,Felvidék,,0.0562,0.0377,0.0185,0.0909,1509.9
2026-06-23,elo,125,Uganda,CAF,0.058,0.036,0.022,0.0641,1507.6
2026-06-23,elo,126,Belarus,UEFA,0.049,0.0449,0.0042,0.1131,1507.0
2026-06-23,elo,127,United Koreans in Japan,,0.0538,0.0402,0.0136,-0.0337,1506.1
2026-06-23,elo,128,Dominican Republic,CONCACAF,0.0466,0.0473,-0.0007,-0.0495,1501.6
2026-06-23,elo,129,Niger,CAF,0.0385,0.0554,-0.0169,0.0883,1499.7
2026-06-23,elo,130,El Salvador,CONCACAF,0.0508,0.0432,0.0076,0.1906,1498.7
2026-06-23,elo,131,Székely Land,,0.044,0.05,-0.006,0.1161,1498.7
2026-06-23,elo,132,Togo,CAF,0.0382,0.0558,-0.0176,0.097,1493.0
2026-06-23,elo,133,Mozambique,CAF,0.0355,0.0585,-0.023,0.095,1491.1
2026-06-23,elo,134,Kuwait,AFC,0.038,0.056,-0.018,0.1139,1490.9
2026-06-23,elo,135,Greenland,,0.038,0.0559,-0.0179,-0.1399,1486.6
2026-06-23,elo,136,Kyrgyzstan,AFC,0.0326,0.0613,-0.0287,0.1022,1485.1
2026-06-23,elo,137,Sápmi,,0.0333,0.0606,-0.0273,0.1796,1485.0
2026-06-23,elo,138,Comoros,CAF,0.0254,0.0685,-0.0431,0.0765,1484.0
2026-06-23,elo,139,Lebanon,AFC,0.0324,0.0616,-0.0292,-0.096,1483.1
2026-06-23,elo,140,Martinique,CONCACAF,0.0361,0.0579,-0.0218,0.1238,1482.7
2026-06-23,elo,141,Mayotte,,0.0293,0.0646,-0.0353,-0.13,1481.9
2026-06-23,elo,142,Tajikistan,AFC,0.0288,0.0652,-0.0364,-0.1549,1481.6
2026-06-23,elo,143,Orkney,,0.0278,0.0661,-0.0383,-0.0412,1480.3
2026-06-23,elo,144,South Ossetia,,0.0236,0.0703,-0.0467,0.1487,1477.9
2026-06-23,elo,145,French Guiana,CONCACAF,0.0298,0.0642,-0.0344,-0.1187,1477.1
2026-06-23,elo,146,Sudan,CAF,0.0191,0.0748,-0.0557,0.1589,1473.9
2026-06-23,elo,147,Papua New Guinea,OFC,0.0226,0.0713,-0.0487,-0.1431,1473.8
2026-06-23,elo,148,Zimbabwe,CAF,0.0218,0.0721,-0.0504,0.1372,1471.4
2026-06-23,elo,149,Kenya,CAF,0.0188,0.0751,-0.0563,-0.0324,1468.5
2026-06-23,elo,150,Sierra Leone,CAF,0.0141,0.0798,-0.0657,-0.0092,1466.3
2026-06-23,elo,151,Åland Islands,,0.0131,0.0809,-0.0678,-0.0399,1462.7
2026-06-23,elo,152,Bulgaria,UEFA,0.0085,0.0855,-0.077,0.1511,1460.2
2026-06-23,elo,153,Vanuatu,OFC,0.001,0.093,-0.092,-0.0879,1450.4
2026-06-23,elo,154,Mauritania,CAF,-0.0076,0.1016,-0.1092,0.1881,1441.8
2026-06-23,elo,155,Equatorial Guinea,CAF,-0.005,0.0989,-0.1039,0.0571,1441.1
2026-06-23,elo,156,Rwanda,CAF,-0.0125,0.1065,-0.119,0.15,1440.2
2026-06-23,elo,157,Turkmenistan,AFC,-0.013,0.1069,-0.1199,-0.0659,1437.1
2026-06-23,elo,158,Fiji,OFC,-0.0085,0.1025,-0.111,-0.0939,1436.0
2026-06-23,elo,159,Liberia,CAF,-0.0162,0.1101,-0.1263,0.0433,1435.9
2026-06-23,elo,160,Malawi,CAF,-0.0166,0.1105,-0.127,-0.0269,1434.7
2026-06-23,elo,161,Western Isles,,-0.0191,0.113,-0.1321,0.1606,1434.0
2026-06-23,elo,162,Cuba,CONCACAF,-0.0181,0.1121,-0.1302,-0.0278,1432.9
2026-06-23,elo,163,Kazakhstan,UEFA,-0.025,0.1189,-0.1439,0.0636,1432.2
2026-06-23,elo,164,Hitra,,-0.022,0.1159,-0.1379,-0.1343,1429.8
2026-06-23,elo,165,Montenegro,UEFA,-0.0235,0.1175,-0.141,0.0468,1423.3
2026-06-23,elo,166,Lesotho,CAF,-0.0373,0.1313,-0.1686,0.0467,1416.8
2026-06-23,elo,167,Raetia,,-0.0405,0.1345,-0.175,-0.1991,1415.9
2026-06-23,elo,168,Namibia,CAF,-0.0303,0.1242,-0.1545,0.0198,1415.7
2026-06-23,elo,169,Tanzania,CAF,-0.0334,0.1274,-0.1608,0.1181,1415.4
2026-06-23,elo,170,Philippines,AFC,-0.0417,0.1356,-0.1773,-0.259,1411.0
2026-06-23,elo,171,Puerto Rico,CONCACAF,-0.0434,0.1374,-0.1808,-0.1934,1407.9
2026-06-23,elo,172,Ethiopia,CAF,-0.0555,0.1495,-0.205,0.0357,1392.3
2026-06-23,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.0659,0.1599,-0.2258,-0.2618,1388.0
2026-06-23,elo,174,Burundi,CAF,-0.0597,0.1536,-0.2133,0.1067,1386.4
2026-06-23,elo,175,Botswana,CAF,-0.0629,0.1568,-0.2197,0.0974,1384.0
2026-06-23,elo,176,Yemen,AFC,-0.0727,0.1666,-0.2393,-0.2102,1377.6
2026-06-23,elo,177,Luxembourg,UEFA,-0.0753,0.1693,-0.2446,0.2246,1376.4
2026-06-23,elo,178,Hong Kong,AFC,-0.0728,0.1668,-0.2396,-0.2446,1375.8
2026-06-23,elo,179,Saint Martin,CONCACAF,-0.0874,0.1814,-0.2688,-0.4226,1367.6
2026-06-23,elo,180,Bermuda,CONCACAF,-0.0788,0.1728,-0.2516,-0.0115,1365.9
2026-06-23,elo,181,Solomon Islands,OFC,-0.0754,0.1694,-0.2448,-0.0931,1363.4
2026-06-23,elo,182,Central African Republic,CAF,-0.0828,0.1767,-0.2595,0.0821,1361.6
2026-06-23,elo,183,Guinea-Bissau,CAF,-0.0824,0.1764,-0.2588,0.0838,1361.0
2026-06-23,elo,184,Chagos Islands,,-0.0866,0.1805,-0.2671,0.0203,1360.4
2026-06-23,elo,185,Sint Maarten,CONCACAF,-0.0925,0.1865,-0.279,-0.3159,1359.1
2026-06-23,elo,186,Barawa,,-0.086,0.1799,-0.2659,0.0876,1358.3
2026-06-23,elo,187,Singapore,AFC,-0.0957,0.1897,-0.2854,-0.2307,1354.5
2026-06-23,elo,188,Armenia,UEFA,-0.0985,0.1925,-0.291,0.1231,1345.5
2026-06-23,elo,189,Faroe Islands,UEFA,-0.1147,0.2086,-0.3233,-0.0956,1342.4
2026-06-23,elo,190,Estonia,UEFA,-0.1074,0.2014,-0.3088,0.0534,1337.6
2026-06-23,elo,191,Belize,CONCACAF,-0.1186,0.2126,-0.3312,-0.153,1328.5
2026-06-23,elo,192,Congo,CAF,-0.1129,0.2069,-0.3198,0.0981,1326.1
2026-06-23,elo,193,Azerbaijan,UEFA,-0.121,0.2149,-0.3359,0.0797,1325.7
2026-06-23,elo,194,Eswatini,CAF,-0.1217,0.2157,-0.3374,0.0027,1324.3
2026-06-23,elo,195,Grenada,CONCACAF,-0.132,0.2259,-0.3579,-0.1225,1315.9
2026-06-23,elo,196,Montserrat,CONCACAF,-0.1275,0.2215,-0.349,-0.1394,1315.2
2026-06-23,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1314,0.2253,-0.3567,-0.296,1308.1
2026-06-23,elo,198,Aruba,CONCACAF,-0.1562,0.2501,-0.4063,-0.3312,1291.1
2026-06-23,elo,199,Tibet,,-0.1575,0.2515,-0.409,0.1209,1287.0
2026-06-23,elo,200,Samoa,OFC,-0.1589,0.2529,-0.4118,-0.2356,1286.9
2026-06-23,elo,201,India,AFC,-0.1506,0.2445,-0.3951,-0.1442,1285.4
2026-06-23,elo,202,Cyprus,UEFA,-0.1679,0.2618,-0.4297,-0.0015,1278.3
2026-06-23,elo,203,South Sudan,CAF,-0.1722,0.2661,-0.4383,0.0481,1274.9
2026-06-23,elo,204,Cook Islands,OFC,-0.1688,0.2627,-0.4315,-0.2787,1272.4
2026-06-23,elo,205,Saint Lucia,CONCACAF,-0.1704,0.2643,-0.4346,-0.2608,1268.1
2026-06-23,elo,206,Malta,UEFA,-0.1871,0.2811,-0.4682,-0.0081,1264.6
2026-06-23,elo,207,Tuvalu,OFC,-0.1805,0.2744,-0.4549,-0.2629,1263.9
2026-06-23,elo,208,Falkland Islands,,-0.1829,0.2768,-0.4597,0.1203,1262.6
2026-06-23,elo,209,Lithuania,UEFA,-0.1896,0.2835,-0.473,0.0311,1255.3
2026-06-23,elo,210,Afghanistan,AFC,-0.1814,0.2754,-0.4568,-0.3006,1254.4
2026-06-23,elo,211,Latvia,UEFA,-0.1952,0.2892,-0.4844,-0.064,1248.9
2026-06-23,elo,212,Dominica,CONCACAF,-0.1966,0.2906,-0.4872,-0.3157,1244.7
2026-06-23,elo,213,Chad,CAF,-0.1987,0.2926,-0.4913,0.05,1244.2
2026-06-23,elo,214,Frøya,,-0.2078,0.3017,-0.5096,0.0111,1235.5
2026-06-23,elo,215,Mauritius,CAF,-0.2158,0.3098,-0.5256,-0.1135,1229.0
2026-06-23,elo,216,Moldova,UEFA,-0.2186,0.3126,-0.5312,-0.0162,1224.9
2026-06-23,elo,217,Pakistan,AFC,-0.2267,0.3207,-0.5474,-0.2768,1222.5
2026-06-23,elo,218,Myanmar,AFC,-0.2282,0.3222,-0.5504,-0.1975,1214.7
2026-06-23,elo,219,Bangladesh,AFC,-0.2321,0.3261,-0.5582,-0.4348,1214.6
2026-06-23,elo,220,Alderney,,-0.2363,0.3302,-0.5665,0.3032,1209.3
2026-06-23,elo,221,São Tomé and Príncipe,CAF,-0.2408,0.3347,-0.5754,-0.059,1202.6
2026-06-23,elo,222,Tonga,OFC,-0.2422,0.3361,-0.5783,-0.3675,1202.4
2026-06-23,elo,223,Bonaire,CONCACAF,-0.237,0.331,-0.568,-0.3561,1201.3
2026-06-23,elo,224,Barbados,CONCACAF,-0.2409,0.3349,-0.5758,-0.2913,1193.9
2026-06-23,elo,225,Cambodia,AFC,-0.2568,0.3508,-0.6076,-0.3569,1187.2
2026-06-23,elo,226,Nepal,AFC,-0.2536,0.3475,-0.6011,-0.283,1186.9
2026-06-23,elo,227,Antigua and Barbuda,CONCACAF,-0.2463,0.3403,-0.5866,-0.2125,1182.6
2026-06-23,elo,228,Taiwan,AFC,-0.2899,0.3839,-0.6738,-0.1691,1146.9
2026-06-23,elo,229,Somalia,CAF,-0.3085,0.4024,-0.7109,0.0336,1136.3
2026-06-23,elo,230,British Virgin Islands,CONCACAF,-0.3183,0.4122,-0.7305,-0.5088,1127.7
2026-06-23,elo,231,Sri Lanka,AFC,-0.3191,0.413,-0.732,-0.4376,1124.9
2026-06-23,elo,232,Northern Mariana Islands,AFC,-0.3184,0.4124,-0.7308,-0.5146,1124.6
2026-06-23,elo,233,Djibouti,CAF,-0.3216,0.4155,-0.7371,-0.0041,1120.3
2026-06-23,elo,234,Cayman Islands,CONCACAF,-0.3192,0.4131,-0.7323,-0.4914,1118.0
2026-06-23,elo,235,Mongolia,AFC,-0.3279,0.4218,-0.7497,-0.3858,1104.4
2026-06-23,elo,236,Guam,AFC,-0.3358,0.4297,-0.7655,-0.4439,1101.9
2026-06-23,elo,237,Turks and Caicos Islands,CONCACAF,-0.3403,0.4343,-0.7746,-0.6016,1095.8
2026-06-23,elo,238,United States Virgin Islands,CONCACAF,-0.346,0.44,-0.786,-0.575,1095.5
2026-06-23,elo,239,Maldives,AFC,-0.3394,0.4333,-0.7727,-0.4127,1092.3
2026-06-23,elo,240,American Samoa,OFC,-0.3411,0.435,-0.7761,-0.5569,1090.3
2026-06-23,elo,241,Gibraltar,UEFA,-0.358,0.452,-0.81,-0.1157,1082.6
2026-06-23,elo,242,Andorra,UEFA,-0.3712,0.4651,-0.8364,-0.0612,1070.5
2026-06-23,elo,243,Laos,AFC,-0.3816,0.4755,-0.8571,-0.2905,1056.5
2026-06-23,elo,244,Timor-Leste,AFC,-0.3862,0.4801,-0.8663,-0.3679,1054.4
2026-06-23,elo,245,Brunei,AFC,-0.3882,0.4821,-0.8703,-0.4372,1048.8
2026-06-23,elo,246,Bahamas,CONCACAF,-0.3904,0.4844,-0.8748,-0.4428,1036.6
2026-06-23,elo,247,Seychelles,CAF,-0.3992,0.4932,-0.8924,-0.092,1035.1
2026-06-23,elo,248,Anguilla,CONCACAF,-0.4299,0.5239,-0.9538,-0.46,1007.5
2026-06-23,elo,249,Bhutan,AFC,-0.4377,0.5316,-0.9693,-0.4408,999.6
2026-06-23,elo,250,Macau,AFC,-0.4342,0.5281,-0.9623,-0.5375,995.0
2026-06-23,elo,251,Liechtenstein,UEFA,-0.501,0.595,-1.096,-0.1195,926.0
2026-06-23,elo,252,San Marino,UEFA,-0.5871,0.6811,-1.2682,-0.1584,846.4
