as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-19,dc,36,United States,CONCACAF,1.0152,-0.735,1.7502,1.4427
2026-06-19,dc,37,South Korea,AFC,0.935,-0.8104,1.7455,1.1053
2026-06-19,dc,38,Egypt,CAF,0.7131,-1.024,1.7371,1.0769
2026-06-19,dc,39,Czech Republic,UEFA,0.9953,-0.7372,1.7325,1.2933
2026-06-19,dc,40,Poland,UEFA,0.9917,-0.7279,1.7196,1.5197
2026-06-19,dc,41,Mali,CAF,0.6437,-1.0442,1.6878,0.8883
2026-06-19,dc,42,Nigeria,CAF,0.9283,-0.7571,1.6854,1.075
2026-06-19,dc,43,Serbia,UEFA,0.9159,-0.7623,1.6783,1.5879
2026-06-19,dc,44,Venezuela,CONMEBOL,0.901,-0.7728,1.6739,1.8282
2026-06-19,dc,45,Hungary,UEFA,0.8229,-0.8011,1.624,1.5436
2026-06-19,dc,46,DR Congo,CAF,0.5466,-1.0349,1.5815,1.0342
2026-06-19,dc,47,Kosovo,UEFA,0.8424,-0.7374,1.5798,1.2597
2026-06-19,dc,48,Slovenia,UEFA,0.6148,-0.9604,1.5752,1.4429
2026-06-19,dc,49,Republic of Ireland,UEFA,0.6292,-0.9109,1.5401,1.4304
2026-06-19,dc,50,Peru,CONMEBOL,0.6188,-0.9207,1.5396,1.8885
2026-06-19,dc,51,Romania,UEFA,0.7681,-0.7664,1.5345,1.141
2026-06-19,dc,52,Slovakia,UEFA,0.7694,-0.7606,1.53,1.3136
2026-06-19,dc,53,Georgia,UEFA,0.8729,-0.6534,1.5263,1.3645
2026-06-19,dc,54,Wales,UEFA,0.7504,-0.7755,1.5259,1.343
2026-06-19,dc,55,Tunisia,CAF,0.6867,-0.7989,1.4856,1.0823
2026-06-19,dc,56,Cameroon,CAF,0.6241,-0.8567,1.4808,1.0081
2026-06-19,dc,57,Uzbekistan,AFC,0.6421,-0.8124,1.4545,0.9855
2026-06-19,dc,58,Israel,UEFA,1.0256,-0.4263,1.4519,1.4401
2026-06-19,dc,59,Northern Ireland,UEFA,0.6117,-0.7925,1.4042,1.4166
2026-06-19,dc,60,Iceland,UEFA,0.837,-0.4673,1.3042,1.4897
2026-06-19,dc,61,Burkina Faso,CAF,0.8127,-0.4872,1.2999,0.8835
2026-06-19,dc,62,Albania,UEFA,0.4075,-0.8815,1.289,1.2067
2026-06-19,dc,63,Zanzibar,CAF,0.2259,-1.018,1.2438,0.8165
2026-06-19,dc,64,Ghana,CAF,0.6058,-0.614,1.2198,1.1241
2026-06-19,dc,65,South Africa,CAF,0.5474,-0.664,1.2114,0.8318
2026-06-19,dc,66,Bosnia and Herzegovina,UEFA,0.6278,-0.5668,1.1946,1.3749
2026-06-19,dc,67,Finland,UEFA,0.6208,-0.5737,1.1945,1.3905
2026-06-19,dc,68,Saudi Arabia,AFC,0.4996,-0.6639,1.1635,1.088
2026-06-19,dc,69,Jordan,AFC,0.764,-0.399,1.1631,0.9864
2026-06-19,dc,70,Cape Verde,CAF,0.4808,-0.6135,1.0943,0.8887
2026-06-19,dc,71,Angola,CAF,0.4204,-0.6646,1.085,0.8346
2026-06-19,dc,72,Panama,CONCACAF,0.6605,-0.4234,1.084,0.9187
2026-06-19,dc,73,Iraq,AFC,0.4539,-0.6292,1.0831,0.8396
2026-06-19,dc,74,North Macedonia,UEFA,0.497,-0.5419,1.0389,1.0904
2026-06-19,dc,75,Guinea,CAF,0.5273,-0.4981,1.0254,0.7942
2026-06-19,dc,76,United Arab Emirates,AFC,0.5595,-0.4591,1.0186,0.7723
2026-06-19,dc,77,Costa Rica,CONCACAF,0.5866,-0.4197,1.0063,0.9483
2026-06-19,dc,78,Bolivia,CONMEBOL,0.5728,-0.3858,0.9586,1.8008
2026-06-19,dc,79,Belarus,UEFA,0.5816,-0.3356,0.9171,1.1589
2026-06-19,dc,80,New Zealand,OFC,0.3384,-0.5777,0.9161,0.7368
2026-06-19,dc,81,Montenegro,UEFA,0.4843,-0.3627,0.847,1.0734
2026-06-19,dc,82,Gambia,CAF,0.6693,-0.1608,0.8301,0.7257
2026-06-19,dc,83,Haiti,CONCACAF,0.5858,-0.2422,0.828,0.277
2026-06-19,dc,84,Benin,CAF,0.4546,-0.3605,0.8151,1.0286
2026-06-19,dc,85,Togo,CAF,0.4267,-0.3715,0.7982,0.8192
2026-06-19,dc,86,Gabon,CAF,0.5914,-0.1954,0.7868,0.8073
2026-06-19,dc,87,Libya,CAF,0.3596,-0.4187,0.7782,0.6915
2026-06-19,dc,88,Zambia,CAF,0.5216,-0.2509,0.7724,1.042
2026-06-19,dc,89,Bulgaria,UEFA,0.439,-0.3125,0.7515,1.1789
2026-06-19,dc,90,Qatar,AFC,0.566,-0.1828,0.7488,0.8936
2026-06-19,dc,91,Oman,AFC,0.2055,-0.494,0.6996,0.6342
2026-06-19,dc,92,Zimbabwe,CAF,0.3202,-0.3665,0.6867,0.8561
2026-06-19,dc,93,Rwanda,CAF,0.0532,-0.625,0.6782,0.8643
2026-06-19,dc,94,Réunion,,0.1344,-0.539,0.6734,0.1392
2026-06-19,dc,95,Niger,CAF,0.4569,-0.2111,0.668,0.8176
2026-06-19,dc,96,Mayotte,,-0.4114,-1.0714,0.66,0.1162
2026-06-19,dc,97,Honduras,CONCACAF,0.2807,-0.3742,0.6549,0.7469
2026-06-19,dc,98,Uganda,CAF,0.3051,-0.3155,0.6206,0.7835
2026-06-19,dc,99,Kazakhstan,UEFA,0.3255,-0.2823,0.6078,1.0325
2026-06-19,dc,100,Comoros,CAF,0.3723,-0.2348,0.6071,0.771
2026-06-19,dc,101,Madagascar,CAF,0.5164,-0.0888,0.6052,0.7246
2026-06-19,dc,102,Jamaica,CONCACAF,0.1825,-0.4193,0.6018,0.4615
2026-06-19,dc,103,Syria,AFC,0.332,-0.2683,0.6003,0.4213
2026-06-19,dc,104,Faroe Islands,UEFA,0.1523,-0.4387,0.591,0.8443
2026-06-19,dc,105,Bahrain,AFC,0.304,-0.2863,0.5903,0.6905
2026-06-19,dc,106,Luxembourg,UEFA,0.0877,-0.5001,0.5878,1.4087
2026-06-19,dc,107,Palestine,AFC,0.1497,-0.4373,0.587,0.5884
2026-06-19,dc,108,Mozambique,CAF,0.4052,-0.1402,0.5454,0.8222
2026-06-19,dc,109,Mauritania,CAF,0.0418,-0.488,0.5299,1.0263
2026-06-19,dc,110,Estonia,UEFA,0.2337,-0.2833,0.517,1.1191
2026-06-19,dc,111,Cyprus,UEFA,0.3715,-0.1304,0.5019,1.0194
2026-06-19,dc,112,Armenia,UEFA,0.4377,-0.0523,0.49,1.2378
2026-06-19,dc,113,North Korea,AFC,0.3195,-0.1676,0.4871,0.7306
2026-06-19,dc,114,China,AFC,0.1682,-0.31,0.4782,0.6675
2026-06-19,dc,115,Tanzania,CAF,-0.0155,-0.4665,0.451,0.7799
2026-06-19,dc,116,Equatorial Guinea,CAF,0.1076,-0.3106,0.4182,0.7325
2026-06-19,dc,117,Guatemala,CONCACAF,0.3082,-0.1048,0.4129,0.5511
2026-06-19,dc,118,Kenya,CAF,0.2727,-0.1248,0.3975,0.522
2026-06-19,dc,119,Sierra Leone,CAF,0.2451,-0.1256,0.3706,0.6096
2026-06-19,dc,120,Suriname,CONCACAF,0.1402,-0.2219,0.3621,0.1459
2026-06-19,dc,121,Azerbaijan,UEFA,0.1643,-0.1948,0.3591,1.0155
2026-06-19,dc,122,Sudan,CAF,-0.0173,-0.3742,0.3569,0.9431
2026-06-19,dc,123,Ethiopia,CAF,0.2092,-0.0964,0.3056,0.6572
2026-06-19,dc,124,Malawi,CAF,-0.0263,-0.3269,0.3006,0.5494
2026-06-19,dc,125,Latvia,UEFA,0.0478,-0.251,0.2988,0.8785
2026-06-19,dc,126,Curaçao,CONCACAF,0.2653,-0.0299,0.2952,0.1532
2026-06-19,dc,127,Kuwait,AFC,0.3027,0.0152,0.2875,0.5487
2026-06-19,dc,128,Thailand,AFC,0.2247,-0.0444,0.2692,-0.2051
2026-06-19,dc,129,Burundi,CAF,0.1617,-0.1074,0.2691,0.7904
2026-06-19,dc,130,Lithuania,UEFA,-0.0377,-0.3052,0.2675,1.1126
2026-06-19,dc,131,Liberia,CAF,0.1366,-0.1047,0.2413,0.7078
2026-06-19,dc,132,Namibia,CAF,-0.0129,-0.2524,0.2395,0.7008
2026-06-19,dc,133,Botswana,CAF,0.0397,-0.1944,0.2342,0.8409
2026-06-19,dc,134,Malta,UEFA,0.1025,-0.1224,0.225,0.9919
2026-06-19,dc,135,Vietnam,AFC,0.1297,-0.0755,0.2052,-0.1343
2026-06-19,dc,136,Indonesia,AFC,0.1623,-0.0166,0.179,0.2157
2026-06-19,dc,137,Guinea-Bissau,CAF,-0.0499,-0.212,0.1621,0.8024
2026-06-19,dc,138,Lebanon,AFC,-0.1472,-0.3024,0.1552,-0.1277
2026-06-19,dc,139,Central African Republic,CAF,0.2915,0.1388,0.1527,0.7221
2026-06-19,dc,140,Moldova,UEFA,0.1347,-0.017,0.1518,0.9996
2026-06-19,dc,141,Kyrgyzstan,AFC,0.1478,0.002,0.1458,0.4483
2026-06-19,dc,142,Tajikistan,AFC,-0.0035,-0.0947,0.0911,-0.2452
2026-06-19,dc,143,Eswatini,CAF,0.1022,0.0233,0.0789,0.654
2026-06-19,dc,144,Lesotho,CAF,-0.0951,-0.1494,0.0543,0.717
2026-06-19,dc,145,Congo,CAF,0.0901,0.0887,0.0014,0.8458
2026-06-19,dc,146,Dominican Republic,CONCACAF,0.1352,0.1424,-0.0072,-0.338
2026-06-19,dc,147,Trinidad and Tobago,CONCACAF,0.09,0.1176,-0.0277,0.3111
2026-06-19,dc,148,Nicaragua,CONCACAF,-0.1191,-0.0452,-0.074,0.1553
2026-06-19,dc,149,El Salvador,CONCACAF,-0.3073,-0.2328,-0.0744,0.3142
2026-06-19,dc,150,Malaysia,AFC,0.0445,0.142,-0.0975,-0.4041
2026-06-19,dc,151,Yemen,AFC,0.1149,0.3439,-0.229,-0.429
2026-06-19,dc,152,Guadeloupe,CONCACAF,-0.0825,0.152,-0.2344,-0.5408
2026-06-19,dc,153,Martinique,CONCACAF,-0.1857,0.106,-0.2917,0.1031
2026-06-19,dc,154,Chad,CAF,-0.2704,0.0888,-0.3592,0.7231
2026-06-19,dc,155,Turkmenistan,AFC,-0.1986,0.1755,-0.3741,-0.1259
2026-06-19,dc,156,South Sudan,CAF,-0.3121,0.0936,-0.4057,0.6983
2026-06-19,dc,157,Guyana,CONCACAF,0.0765,0.5112,-0.4347,-0.7105
2026-06-19,dc,158,French Guiana,CONCACAF,-0.157,0.3345,-0.4916,-0.5818
2026-06-19,dc,159,Hong Kong,AFC,-0.284,0.2084,-0.4924,-0.6659
2026-06-19,dc,160,Mauritius,CAF,-0.3898,0.1112,-0.5011,0.2118
2026-06-19,dc,161,Philippines,AFC,-0.1343,0.4057,-0.54,-0.6171
2026-06-19,dc,162,Andorra,UEFA,-0.7435,-0.1867,-0.5568,0.8278
2026-06-19,dc,163,India,AFC,-0.4788,0.1089,-0.5877,-0.2401
2026-06-19,dc,164,Northern Cyprus,,-0.2911,0.3172,-0.6083,-1.5608
2026-06-19,dc,165,Cuba,CONCACAF,-0.2972,0.3553,-0.6525,-0.2691
2026-06-19,dc,166,Padania,,-0.4388,0.2144,-0.6531,-1.7053
2026-06-19,dc,167,Somalia,CAF,-0.5756,0.081,-0.6566,0.6869
2026-06-19,dc,168,Gibraltar,UEFA,-0.4175,0.2933,-0.7108,0.4828
2026-06-19,dc,169,Puerto Rico,CONCACAF,-0.2592,0.4572,-0.7164,-0.8354
2026-06-19,dc,170,Bermuda,CONCACAF,0.0172,0.7478,-0.7306,-0.2552
2026-06-19,dc,171,Singapore,AFC,-0.2654,0.5452,-0.8106,-0.5823
2026-06-19,dc,172,Abkhazia,,-0.5645,0.2522,-0.8167,-1.6456
2026-06-19,dc,173,Djibouti,CAF,-0.25,0.5774,-0.8275,0.5641
2026-06-19,dc,174,São Tomé and Príncipe,CAF,-0.2235,0.629,-0.8525,0.4671
2026-06-19,dc,175,Kárpátalja,,-0.2002,0.6777,-0.8779,-1.4676
2026-06-19,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.149,0.7687,-0.9177,-0.9695
2026-06-19,dc,177,Grenada,CONCACAF,-0.493,0.6345,-1.1275,-0.4325
2026-06-19,dc,178,New Caledonia,OFC,-0.5751,0.5629,-1.138,-1.6543
2026-06-19,dc,179,Taiwan,AFC,-0.28,0.8768,-1.1568,-0.4201
2026-06-19,dc,180,Ynys Môn,,-0.654,0.5222,-1.1762,-1.9597
2026-06-19,dc,181,Belize,CONCACAF,-0.5717,0.6508,-1.2225,-0.8166
2026-06-19,dc,182,Cambodia,AFC,-0.4383,0.7955,-1.2337,-0.9399
2026-06-19,dc,183,Saint Martin,CONCACAF,-0.3169,0.9187,-1.2355,-1.4867
2026-06-19,dc,184,Jersey,,-0.2592,0.9804,-1.2395,-1.929
2026-06-19,dc,185,Western Armenia,,-0.4973,0.7424,-1.2396,-1.7038
2026-06-19,dc,186,Aruba,CONCACAF,-0.412,0.8421,-1.2541,-1.0972
2026-06-19,dc,187,Myanmar,AFC,-0.4214,0.8546,-1.276,-0.5202
2026-06-19,dc,188,Isle of Man,,-0.1747,1.1121,-1.2868,-2.3909
2026-06-19,dc,189,Montserrat,CONCACAF,-0.5822,0.7231,-1.3053,-0.6186
2026-06-19,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4466,0.9022,-1.3488,-1.0386
2026-06-19,dc,191,Nepal,AFC,-0.8988,0.486,-1.3848,-0.5744
2026-06-19,dc,192,San Marino,UEFA,-0.8759,0.529,-1.4049,0.5832
2026-06-19,dc,193,Liechtenstein,UEFA,-1.0759,0.3477,-1.4237,0.7109
2026-06-19,dc,194,Bangladesh,AFC,-0.7783,0.6519,-1.4303,-0.9258
2026-06-19,dc,195,Afghanistan,AFC,-0.9081,0.5243,-1.4324,-0.6795
2026-06-19,dc,196,Saint Lucia,CONCACAF,-0.592,0.8833,-1.4753,-0.8373
2026-06-19,dc,197,Guernsey,,-0.9662,0.5161,-1.4823,-2.208
2026-06-19,dc,198,Pakistan,AFC,-0.8003,0.6996,-1.4999,-0.5971
2026-06-19,dc,199,Panjab,,-0.6963,0.8476,-1.5439,-2.1283
2026-06-19,dc,200,Sint Maarten,CONCACAF,-0.4301,1.1215,-1.5515,-1.2417
2026-06-19,dc,201,Barbados,CONCACAF,-0.521,1.0659,-1.5868,-1.1428
2026-06-19,dc,202,South Ossetia,,-0.4517,1.163,-1.6147,-1.1835
2026-06-19,dc,203,Ellan Vannin,,-0.6663,1.0474,-1.7137,-1.8193
2026-06-19,dc,204,Sri Lanka,AFC,-1.1218,0.6196,-1.7414,-1.067
2026-06-19,dc,205,Laos,AFC,-0.669,1.0811,-1.7502,-0.7355
2026-06-19,dc,206,Dominica,CONCACAF,-0.9481,0.8185,-1.7666,-1.1885
2026-06-19,dc,207,Maldives,AFC,-0.8223,0.9619,-1.7842,-1.029
2026-06-19,dc,208,Tahiti,OFC,-0.9516,0.8768,-1.8284,-2.1012
2026-06-19,dc,209,Sápmi,,-0.6212,1.2086,-1.8297,-1.2028
2026-06-19,dc,210,Felvidék,,-1.0775,0.7585,-1.836,-1.547
2026-06-19,dc,211,Fiji,OFC,-0.7554,1.1087,-1.8641,-1.6954
2026-06-19,dc,212,Seychelles,CAF,-0.9878,0.8777,-1.8655,0.3543
2026-06-19,dc,213,Shetland,,-0.4727,1.3948,-1.8674,-2.0342
2026-06-19,dc,214,United Koreans in Japan,,-1.2598,0.6282,-1.888,-2.1343
2026-06-19,dc,215,Székely Land,,-0.5738,1.324,-1.8978,-1.4545
2026-06-19,dc,216,Bonaire,CONCACAF,-0.8966,1.0709,-1.9675,-1.2995
2026-06-19,dc,217,Solomon Islands,OFC,-0.7847,1.2087,-1.9933,-1.6525
2026-06-19,dc,218,Vanuatu,OFC,-0.8216,1.1887,-2.0103,-1.6586
2026-06-19,dc,219,British Virgin Islands,CONCACAF,-0.9036,1.1383,-2.0419,-1.6809
2026-06-19,dc,220,Antigua and Barbuda,CONCACAF,-1.074,0.9699,-2.0439,-0.8522
2026-06-19,dc,221,Papua New Guinea,OFC,-0.9144,1.1752,-2.0897,-1.8961
2026-06-19,dc,222,Mongolia,AFC,-1.2482,0.9004,-2.1485,-0.8107
2026-06-19,dc,223,Timor-Leste,AFC,-1.006,1.2537,-2.2597,-0.9208
2026-06-19,dc,224,Cayman Islands,CONCACAF,-1.1282,1.1562,-2.2843,-1.4035
2026-06-19,dc,225,Tamil Eelam,,-0.8756,1.5389,-2.4145,-3.7382
2026-06-19,dc,226,Brunei,AFC,-1.1801,1.2947,-2.4748,-1.1375
2026-06-19,dc,227,Orkney,,-1.1591,1.3216,-2.4807,-2.694
2026-06-19,dc,228,Western Isles,,-1.4294,1.1324,-2.5618,-2.0753
2026-06-19,dc,229,Hitra,,-0.7275,1.9487,-2.6763,-3.1471
2026-06-19,dc,230,Bahamas,CONCACAF,-1.0894,1.6345,-2.724,-1.5873
2026-06-19,dc,231,Bhutan,AFC,-1.4675,1.3526,-2.82,-0.9963
2026-06-19,dc,232,Menorca,,-1.2261,1.6406,-2.8666,-2.0495
2026-06-19,dc,233,Guam,AFC,-1.4292,1.4688,-2.898,-1.8389
2026-06-19,dc,234,United States Virgin Islands,CONCACAF,-1.5659,1.504,-3.0698,-2.1814
2026-06-19,dc,235,Turks and Caicos Islands,CONCACAF,-1.3792,1.7539,-3.1332,-2.1518
2026-06-19,dc,236,Greenland,,-1.3279,1.8571,-3.185,-2.2923
2026-06-19,dc,237,Anguilla,CONCACAF,-1.6588,1.6167,-3.2755,-1.6435
2026-06-19,dc,238,Macau,AFC,-1.887,1.4814,-3.3684,-1.4101
2026-06-19,dc,239,Alderney,,-1.5207,1.8738,-3.3945,-1.732
2026-06-19,dc,240,Åland Islands,,-1.5358,1.8617,-3.3975,-2.3758
2026-06-19,dc,241,Barawa,,-1.3818,2.0405,-3.4223,-2.1409
2026-06-19,dc,242,Falkland Islands,,-1.6393,1.7844,-3.4238,-1.9716
2026-06-19,dc,243,Samoa,OFC,-1.7393,1.8462,-3.5855,-2.9738
2026-06-19,dc,244,Raetia,,-1.356,2.6379,-3.9939,-3.2272
2026-06-19,dc,245,Tibet,,-1.9208,2.0821,-4.0029,-2.4632
2026-06-19,dc,246,Tuvalu,OFC,-1.5974,2.4903,-4.0877,-2.904
2026-06-19,dc,247,Chagos Islands,,-1.671,2.5155,-4.1865,-2.245
2026-06-19,dc,248,Northern Mariana Islands,AFC,-1.7362,2.6196,-4.3558,-3.1295
2026-06-19,dc,249,Tonga,OFC,-1.9917,2.7062,-4.698,-3.9159
2026-06-19,dc,250,Frøya,,-2.4702,2.2891,-4.7593,-2.402
2026-06-19,dc,251,Cook Islands,OFC,-2.6484,2.372,-5.0204,-3.1832
2026-06-19,dc,252,American Samoa,OFC,-2.3142,3.1468,-5.461,-3.2356
