as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-06-26,elo,35,Russia,UEFA,0.3167,-0.2229,0.5397,0.2314,1783.5
2026-06-26,elo,36,Venezuela,CONMEBOL,0.2972,-0.2034,0.5005,0.6425,1762.2
2026-06-26,elo,37,Uzbekistan,AFC,0.2937,-0.1999,0.4936,0.3197,1757.2
2026-06-26,elo,38,DR Congo,CAF,0.287,-0.1932,0.4801,0.2203,1757.0
2026-06-26,elo,39,Panama,CONCACAF,0.2925,-0.1987,0.4913,0.3717,1754.5
2026-06-26,elo,40,Ukraine,UEFA,0.2908,-0.197,0.4878,0.3485,1751.2
2026-06-26,elo,41,Chile,CONMEBOL,0.2817,-0.1879,0.4697,0.63,1738.4
2026-06-26,elo,42,Scotland,UEFA,0.27,-0.1762,0.4463,0.3893,1738.3
2026-06-26,elo,43,Sweden,UEFA,0.2691,-0.1753,0.4444,0.3597,1728.5
2026-06-26,elo,44,Costa Rica,CONCACAF,0.2695,-0.1757,0.4452,0.3948,1727.7
2026-06-26,elo,45,Cameroon,CAF,0.2546,-0.1608,0.4155,0.205,1716.0
2026-06-26,elo,46,Northern Cyprus,,0.2501,-0.1563,0.4063,0.1113,1711.8
2026-06-26,elo,47,Isle of Man,,0.2509,-0.1571,0.4079,-0.0081,1711.4
2026-06-26,elo,48,Guernsey,,0.254,-0.1602,0.4142,0.0949,1709.9
2026-06-26,elo,49,Mali,CAF,0.2503,-0.1565,0.4068,0.1173,1709.0
2026-06-26,elo,50,Jordan,AFC,0.2425,-0.1487,0.3912,0.2967,1706.7
2026-06-26,elo,51,Peru,CONMEBOL,0.2522,-0.1584,0.4105,0.6571,1702.0
2026-06-26,elo,52,Serbia,UEFA,0.2443,-0.1505,0.3948,0.3574,1700.6
2026-06-26,elo,53,South Africa,CAF,0.2323,-0.1385,0.3708,0.1475,1695.9
2026-06-26,elo,54,Honduras,CONCACAF,0.2309,-0.1371,0.3681,0.3158,1694.4
2026-06-26,elo,55,Greece,UEFA,0.2288,-0.135,0.3638,0.3067,1694.2
2026-06-26,elo,56,Iraq,AFC,0.2354,-0.1416,0.377,0.2555,1692.8
2026-06-26,elo,57,Padania,,0.2364,-0.1426,0.3791,0.0636,1692.6
2026-06-26,elo,58,Saudi Arabia,AFC,0.2317,-0.1379,0.3696,0.3562,1690.1
2026-06-26,elo,59,New Zealand,OFC,0.2319,-0.138,0.3699,0.3827,1688.0
2026-06-26,elo,60,Poland,UEFA,0.2329,-0.1391,0.3721,0.3053,1687.4
2026-06-26,elo,61,Cape Verde,CAF,0.2139,-0.1201,0.3339,0.1607,1681.1
2026-06-26,elo,62,Ghana,CAF,0.2221,-0.1283,0.3503,0.2863,1681.1
2026-06-26,elo,63,Czech Republic,UEFA,0.2193,-0.1255,0.3448,0.2155,1675.5
2026-06-26,elo,64,Hungary,UEFA,0.2154,-0.1216,0.337,0.2992,1674.7
2026-06-26,elo,65,United Arab Emirates,AFC,0.2129,-0.1191,0.332,0.2079,1673.9
2026-06-26,elo,66,Jamaica,CONCACAF,0.2132,-0.1194,0.3326,0.225,1671.2
2026-06-26,elo,67,Kosovo,UEFA,0.1958,-0.102,0.2979,0.1213,1669.8
2026-06-26,elo,68,Republic of Ireland,UEFA,0.2082,-0.1144,0.3225,0.2795,1668.8
2026-06-26,elo,69,Bolivia,CONMEBOL,0.194,-0.1001,0.2941,0.6189,1658.4
2026-06-26,elo,70,Slovakia,UEFA,0.1986,-0.1048,0.3034,0.1544,1655.9
2026-06-26,elo,71,Haiti,CONCACAF,0.1969,-0.1031,0.3,0.1743,1651.7
2026-06-26,elo,72,Wales,UEFA,0.1961,-0.1023,0.2984,0.2268,1649.3
2026-06-26,elo,73,Burkina Faso,CAF,0.1871,-0.0933,0.2805,0.0985,1643.4
2026-06-26,elo,74,Slovenia,UEFA,0.1717,-0.0779,0.2496,0.2356,1635.0
2026-06-26,elo,75,Guatemala,CONCACAF,0.1753,-0.0815,0.2568,0.2474,1633.1
2026-06-26,elo,76,Abkhazia,,0.1731,-0.0792,0.2523,0.0881,1632.3
2026-06-26,elo,77,Tunisia,CAF,0.1822,-0.0884,0.2705,0.2632,1629.7
2026-06-26,elo,78,Ynys Môn,,0.1575,-0.0637,0.2212,0.1257,1621.5
2026-06-26,elo,79,Syria,AFC,0.1608,-0.067,0.2277,0.073,1617.7
2026-06-26,elo,80,Georgia,UEFA,0.1501,-0.0563,0.2064,0.2422,1615.7
2026-06-26,elo,81,Kárpátalja,,0.1476,-0.0538,0.2015,0.1422,1611.2
2026-06-26,elo,82,New Caledonia,OFC,0.1516,-0.0578,0.2094,-0.1145,1610.8
2026-06-26,elo,83,Bosnia and Herzegovina,UEFA,0.1482,-0.0543,0.2025,0.2178,1606.3
2026-06-26,elo,84,Romania,UEFA,0.1496,-0.0558,0.2053,0.073,1603.8
2026-06-26,elo,85,Palestine,AFC,0.1444,-0.0506,0.1949,0.1468,1602.5
2026-06-26,elo,86,Réunion,,0.1475,-0.0537,0.2012,-0.2165,1600.3
2026-06-26,elo,87,Curaçao,CONCACAF,0.136,-0.0422,0.1782,0.1325,1597.4
2026-06-26,elo,88,Israel,UEFA,0.1343,-0.0405,0.1748,0.2222,1595.7
2026-06-26,elo,89,Suriname,CONCACAF,0.1332,-0.0394,0.1725,0.1307,1594.8
2026-06-26,elo,90,Tamil Eelam,,0.1305,-0.0367,0.1672,-0.3387,1591.9
2026-06-26,elo,91,Panjab,,0.1306,-0.0368,0.1674,0.0485,1587.0
2026-06-26,elo,92,Oman,AFC,0.1348,-0.041,0.1758,0.1487,1584.8
2026-06-26,elo,93,Angola,CAF,0.1205,-0.0267,0.1472,0.1135,1583.5
2026-06-26,elo,94,Albania,UEFA,0.1216,-0.0278,0.1494,0.1171,1581.7
2026-06-26,elo,95,Northern Ireland,UEFA,0.1201,-0.0263,0.1464,0.2286,1576.2
2026-06-26,elo,96,Guinea,CAF,0.1174,-0.0236,0.141,0.0846,1573.9
2026-06-26,elo,97,Thailand,AFC,0.1165,-0.0227,0.1391,-0.1216,1572.5
2026-06-26,elo,98,Ellan Vannin,,0.1152,-0.0214,0.1366,0.096,1570.7
2026-06-26,elo,99,China,AFC,0.1157,-0.0219,0.1375,0.2181,1566.4
2026-06-26,elo,100,Menorca,,0.1142,-0.0204,0.1347,0.1658,1564.6
2026-06-26,elo,101,Benin,CAF,0.1027,-0.0089,0.1116,0.1886,1558.6
2026-06-26,elo,102,Zanzibar,CAF,0.1018,-0.008,0.1098,0.0671,1558.6
2026-06-26,elo,103,North Macedonia,UEFA,0.0949,-0.0011,0.0959,0.0599,1552.6
2026-06-26,elo,104,Iceland,UEFA,0.0967,-0.0029,0.0997,0.3444,1548.7
2026-06-26,elo,105,Bahrain,AFC,0.0995,-0.0057,0.1053,0.1636,1547.7
2026-06-26,elo,106,Zambia,CAF,0.0884,0.0054,0.083,0.1961,1541.1
2026-06-26,elo,107,Gabon,CAF,0.0835,0.0103,0.0732,0.1251,1538.3
2026-06-26,elo,108,Guadeloupe,CONCACAF,0.0801,0.0137,0.0663,-0.0899,1537.9
2026-06-26,elo,109,Gambia,CAF,0.0764,0.0174,0.0589,0.062,1535.8
2026-06-26,elo,110,Trinidad and Tobago,CONCACAF,0.0804,0.0134,0.0671,0.1614,1533.0
2026-06-26,elo,111,Tahiti,OFC,0.0776,0.0162,0.0614,-0.0995,1532.2
2026-06-26,elo,112,Libya,CAF,0.0759,0.0179,0.0579,0.0415,1530.3
2026-06-26,elo,113,Malaysia,AFC,0.0674,0.0264,0.041,-0.1956,1529.4
2026-06-26,elo,114,Qatar,AFC,0.0857,0.0081,0.0776,0.2486,1527.6
2026-06-26,elo,115,Indonesia,AFC,0.0663,0.0275,0.0388,0.0192,1527.2
2026-06-26,elo,116,Guyana,CONCACAF,0.0641,0.0297,0.0344,-0.1811,1523.9
2026-06-26,elo,117,Finland,UEFA,0.0739,0.0199,0.0541,0.2265,1522.3
2026-06-26,elo,118,Western Armenia,,0.0663,0.0275,0.0388,0.0552,1520.4
2026-06-26,elo,119,North Korea,AFC,0.069,0.0248,0.0441,0.2166,1518.2
2026-06-26,elo,120,Vietnam,AFC,0.0654,0.0284,0.037,-0.0928,1517.0
2026-06-26,elo,121,Shetland,,0.0576,0.0362,0.0214,0.156,1513.4
2026-06-26,elo,122,Nicaragua,CONCACAF,0.0557,0.0381,0.0176,0.1216,1513.2
2026-06-26,elo,123,Madagascar,CAF,0.0515,0.0423,0.0092,0.0464,1510.1
2026-06-26,elo,124,Felvidék,,0.056,0.0378,0.0182,0.0903,1509.9
2026-06-26,elo,125,Uganda,CAF,0.059,0.0348,0.0242,0.0673,1507.6
2026-06-26,elo,126,Belarus,UEFA,0.0476,0.0462,0.0013,0.1116,1507.0
2026-06-26,elo,127,United Koreans in Japan,,0.0539,0.0399,0.0141,-0.0336,1506.1
2026-06-26,elo,128,Dominican Republic,CONCACAF,0.046,0.0479,-0.0019,-0.0499,1501.6
2026-06-26,elo,129,Niger,CAF,0.036,0.0578,-0.0218,0.0914,1499.7
2026-06-26,elo,130,El Salvador,CONCACAF,0.0522,0.0416,0.0105,0.1746,1498.7
2026-06-26,elo,131,Székely Land,,0.0434,0.0504,-0.007,0.1159,1498.7
2026-06-26,elo,132,Togo,CAF,0.0375,0.0563,-0.0188,0.0957,1493.0
2026-06-26,elo,133,Mozambique,CAF,0.0346,0.0592,-0.0247,0.1011,1491.1
2026-06-26,elo,134,Kuwait,AFC,0.0379,0.0559,-0.0181,0.1047,1490.9
2026-06-26,elo,135,Greenland,,0.0392,0.0546,-0.0155,-0.1395,1486.6
2026-06-26,elo,136,Kyrgyzstan,AFC,0.0326,0.0612,-0.0287,0.0923,1485.1
2026-06-26,elo,137,Sápmi,,0.0335,0.0603,-0.0268,0.1792,1485.0
2026-06-26,elo,138,Comoros,CAF,0.0236,0.0702,-0.0466,0.0793,1484.0
2026-06-26,elo,139,Lebanon,AFC,0.0329,0.0609,-0.0281,-0.1031,1483.1
2026-06-26,elo,140,Martinique,CONCACAF,0.0377,0.0561,-0.0183,0.1154,1482.7
2026-06-26,elo,141,Mayotte,,0.0293,0.0645,-0.0353,-0.1299,1481.9
2026-06-26,elo,142,Tajikistan,AFC,0.0286,0.0652,-0.0366,-0.1569,1481.6
2026-06-26,elo,143,Orkney,,0.0277,0.0661,-0.0383,-0.0413,1480.3
2026-06-26,elo,144,South Ossetia,,0.023,0.0708,-0.0478,0.1481,1477.9
2026-06-26,elo,145,French Guiana,CONCACAF,0.0312,0.0626,-0.0313,-0.1195,1477.1
2026-06-26,elo,146,Sudan,CAF,0.0183,0.0755,-0.0571,0.1603,1473.9
2026-06-26,elo,147,Papua New Guinea,OFC,0.0229,0.0709,-0.048,-0.1408,1473.8
2026-06-26,elo,148,Zimbabwe,CAF,0.0225,0.0713,-0.0488,0.1428,1471.4
2026-06-26,elo,149,Kenya,CAF,0.0195,0.0743,-0.0549,-0.0313,1468.5
2026-06-26,elo,150,Sierra Leone,CAF,0.014,0.0798,-0.0657,-0.0049,1466.3
2026-06-26,elo,151,Åland Islands,,0.0138,0.0801,-0.0663,-0.0397,1462.7
2026-06-26,elo,152,Bulgaria,UEFA,0.0085,0.0854,-0.0769,0.1551,1460.2
2026-06-26,elo,153,Vanuatu,OFC,0.0016,0.0922,-0.0906,-0.0854,1450.4
2026-06-26,elo,154,Mauritania,CAF,-0.0071,0.1009,-0.108,0.185,1441.8
2026-06-26,elo,155,Equatorial Guinea,CAF,-0.0035,0.0973,-0.1007,0.0558,1441.1
2026-06-26,elo,156,Rwanda,CAF,-0.013,0.1068,-0.1198,0.1542,1440.2
2026-06-26,elo,157,Turkmenistan,AFC,-0.0127,0.1065,-0.1192,-0.0754,1437.1
2026-06-26,elo,158,Fiji,OFC,-0.0066,0.1004,-0.107,-0.0921,1436.0
2026-06-26,elo,159,Liberia,CAF,-0.0165,0.1103,-0.1268,0.0459,1435.9
2026-06-26,elo,160,Malawi,CAF,-0.0166,0.1104,-0.127,-0.0251,1434.7
2026-06-26,elo,161,Western Isles,,-0.0197,0.1135,-0.1331,0.1601,1434.0
2026-06-26,elo,162,Cuba,CONCACAF,-0.0181,0.1119,-0.1301,-0.0304,1432.9
2026-06-26,elo,163,Kazakhstan,UEFA,-0.0268,0.1206,-0.1474,0.0625,1432.2
2026-06-26,elo,164,Hitra,,-0.0222,0.1161,-0.1383,-0.1339,1429.8
2026-06-26,elo,165,Montenegro,UEFA,-0.0223,0.1162,-0.1385,0.0543,1423.3
2026-06-26,elo,166,Lesotho,CAF,-0.0384,0.1322,-0.1706,0.0555,1416.8
2026-06-26,elo,167,Raetia,,-0.0422,0.136,-0.1783,-0.1984,1415.9
2026-06-26,elo,168,Namibia,CAF,-0.0289,0.1227,-0.1517,0.0244,1415.7
2026-06-26,elo,169,Tanzania,CAF,-0.0329,0.1267,-0.1596,0.1193,1415.4
2026-06-26,elo,170,Philippines,AFC,-0.0424,0.1362,-0.1785,-0.2586,1411.0
2026-06-26,elo,171,Puerto Rico,CONCACAF,-0.0437,0.1375,-0.1812,-0.1944,1407.9
2026-06-26,elo,172,Ethiopia,CAF,-0.0549,0.1487,-0.2036,0.037,1392.3
2026-06-26,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.0672,0.161,-0.2281,-0.2606,1388.0
2026-06-26,elo,174,Burundi,CAF,-0.0586,0.1524,-0.211,0.1111,1386.4
2026-06-26,elo,175,Botswana,CAF,-0.0621,0.1559,-0.218,0.1,1384.0
2026-06-26,elo,176,Yemen,AFC,-0.0729,0.1667,-0.2396,-0.2118,1377.6
2026-06-26,elo,177,Luxembourg,UEFA,-0.076,0.1698,-0.2458,0.2296,1376.4
2026-06-26,elo,178,Hong Kong,AFC,-0.0726,0.1664,-0.2389,-0.2472,1375.8
2026-06-26,elo,179,Saint Martin,CONCACAF,-0.0891,0.1829,-0.272,-0.4236,1367.6
2026-06-26,elo,180,Bermuda,CONCACAF,-0.0775,0.1713,-0.2488,-0.0167,1365.9
2026-06-26,elo,181,Solomon Islands,OFC,-0.0724,0.1662,-0.2385,-0.0915,1363.4
2026-06-26,elo,182,Central African Republic,CAF,-0.0814,0.1752,-0.2566,0.0867,1361.6
2026-06-26,elo,183,Guinea-Bissau,CAF,-0.0808,0.1746,-0.2553,0.0847,1361.0
2026-06-26,elo,184,Chagos Islands,,-0.0859,0.1797,-0.2657,0.0202,1360.4
2026-06-26,elo,185,Sint Maarten,CONCACAF,-0.0933,0.1871,-0.2804,-0.3163,1359.1
2026-06-26,elo,186,Barawa,,-0.0845,0.1783,-0.2629,0.087,1358.3
2026-06-26,elo,187,Singapore,AFC,-0.0961,0.1899,-0.2861,-0.2332,1354.5
2026-06-26,elo,188,Armenia,UEFA,-0.0972,0.191,-0.2881,0.1282,1345.5
2026-06-26,elo,189,Faroe Islands,UEFA,-0.1172,0.211,-0.3282,-0.0933,1342.4
2026-06-26,elo,190,Estonia,UEFA,-0.1064,0.2002,-0.3066,0.0567,1337.6
2026-06-26,elo,191,Belize,CONCACAF,-0.1183,0.2121,-0.3305,-0.1545,1328.5
2026-06-26,elo,192,Congo,CAF,-0.1102,0.204,-0.3143,0.1063,1326.1
2026-06-26,elo,193,Azerbaijan,UEFA,-0.1205,0.2144,-0.3349,0.0814,1325.7
2026-06-26,elo,194,Eswatini,CAF,-0.1215,0.2153,-0.3368,0.006,1324.3
2026-06-26,elo,195,Grenada,CONCACAF,-0.1319,0.2257,-0.3577,-0.1275,1315.9
2026-06-26,elo,196,Montserrat,CONCACAF,-0.126,0.2198,-0.3457,-0.1419,1315.2
2026-06-26,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1289,0.2228,-0.3517,-0.2979,1308.1
2026-06-26,elo,198,Aruba,CONCACAF,-0.1562,0.25,-0.4062,-0.3362,1291.1
2026-06-26,elo,199,Tibet,,-0.1568,0.2506,-0.4073,0.1183,1287.0
2026-06-26,elo,200,Samoa,OFC,-0.1585,0.2524,-0.4109,-0.2335,1286.9
2026-06-26,elo,201,India,AFC,-0.1473,0.2411,-0.3884,-0.1486,1285.4
2026-06-26,elo,202,Cyprus,UEFA,-0.1677,0.2615,-0.4292,0.0012,1278.3
2026-06-26,elo,203,South Sudan,CAF,-0.1723,0.2661,-0.4384,0.051,1274.9
2026-06-26,elo,204,Cook Islands,OFC,-0.1671,0.2609,-0.4281,-0.2781,1272.4
2026-06-26,elo,205,Saint Lucia,CONCACAF,-0.1679,0.2617,-0.4297,-0.2662,1268.1
2026-06-26,elo,206,Malta,UEFA,-0.1887,0.2825,-0.4712,-0.0054,1264.6
2026-06-26,elo,207,Tuvalu,OFC,-0.1798,0.2736,-0.4535,-0.2618,1263.9
2026-06-26,elo,208,Falkland Islands,,-0.1826,0.2764,-0.459,0.1193,1262.6
2026-06-26,elo,209,Lithuania,UEFA,-0.1891,0.2829,-0.4721,0.0341,1255.3
2026-06-26,elo,210,Afghanistan,AFC,-0.1783,0.2722,-0.4505,-0.3052,1254.4
2026-06-26,elo,211,Latvia,UEFA,-0.1946,0.2884,-0.4831,-0.0622,1248.9
2026-06-26,elo,212,Dominica,CONCACAF,-0.1953,0.2891,-0.4843,-0.3157,1244.7
2026-06-26,elo,213,Chad,CAF,-0.1978,0.2916,-0.4894,0.056,1244.2
2026-06-26,elo,214,Frøya,,-0.2071,0.3009,-0.5079,0.0111,1235.5
2026-06-26,elo,215,Mauritius,CAF,-0.2156,0.3094,-0.525,-0.1138,1229.0
2026-06-26,elo,216,Moldova,UEFA,-0.218,0.3119,-0.5299,-0.0171,1224.9
2026-06-26,elo,217,Pakistan,AFC,-0.2279,0.3217,-0.5495,-0.2742,1222.5
2026-06-26,elo,218,Myanmar,AFC,-0.2275,0.3213,-0.5489,-0.199,1214.7
2026-06-26,elo,219,Bangladesh,AFC,-0.2326,0.3264,-0.559,-0.4338,1214.6
2026-06-26,elo,220,Alderney,,-0.2365,0.3303,-0.5667,0.3027,1209.3
2026-06-26,elo,221,São Tomé and Príncipe,CAF,-0.2403,0.3341,-0.5744,-0.0572,1202.6
2026-06-26,elo,222,Tonga,OFC,-0.2421,0.3359,-0.5781,-0.3652,1202.4
2026-06-26,elo,223,Bonaire,CONCACAF,-0.2351,0.3289,-0.564,-0.3563,1201.3
2026-06-26,elo,224,Barbados,CONCACAF,-0.238,0.3318,-0.5698,-0.2933,1193.9
2026-06-26,elo,225,Cambodia,AFC,-0.2567,0.3505,-0.6072,-0.3563,1187.2
2026-06-26,elo,226,Nepal,AFC,-0.2524,0.3462,-0.5985,-0.2826,1186.9
2026-06-26,elo,227,Antigua and Barbuda,CONCACAF,-0.2418,0.3356,-0.5774,-0.212,1182.6
2026-06-26,elo,228,Taiwan,AFC,-0.288,0.3818,-0.6698,-0.1693,1146.9
2026-06-26,elo,229,Somalia,CAF,-0.309,0.4028,-0.7118,0.0338,1136.3
2026-06-26,elo,230,British Virgin Islands,CONCACAF,-0.3192,0.413,-0.7322,-0.5069,1127.7
2026-06-26,elo,231,Sri Lanka,AFC,-0.3194,0.4132,-0.7326,-0.4382,1124.9
2026-06-26,elo,232,Northern Mariana Islands,AFC,-0.3185,0.4123,-0.7308,-0.5115,1124.6
2026-06-26,elo,233,Djibouti,CAF,-0.3213,0.4151,-0.7365,-0.004,1120.3
2026-06-26,elo,234,Cayman Islands,CONCACAF,-0.3176,0.4114,-0.729,-0.4912,1118.0
2026-06-26,elo,235,Mongolia,AFC,-0.3249,0.4187,-0.7436,-0.3858,1104.4
2026-06-26,elo,236,Guam,AFC,-0.3344,0.4283,-0.7627,-0.4424,1101.9
2026-06-26,elo,237,Turks and Caicos Islands,CONCACAF,-0.3386,0.4324,-0.7709,-0.6008,1095.8
2026-06-26,elo,238,United States Virgin Islands,CONCACAF,-0.3459,0.4397,-0.7856,-0.5728,1095.5
2026-06-26,elo,239,Maldives,AFC,-0.3363,0.4302,-0.7665,-0.4134,1092.3
2026-06-26,elo,240,American Samoa,OFC,-0.3379,0.4317,-0.7697,-0.5552,1090.3
2026-06-26,elo,241,Gibraltar,UEFA,-0.3577,0.4515,-0.8092,-0.1124,1082.6
2026-06-26,elo,242,Andorra,UEFA,-0.3713,0.4651,-0.8364,-0.0601,1070.5
2026-06-26,elo,243,Laos,AFC,-0.3807,0.4745,-0.8552,-0.2906,1056.5
2026-06-26,elo,244,Timor-Leste,AFC,-0.3861,0.4799,-0.866,-0.367,1054.4
2026-06-26,elo,245,Brunei,AFC,-0.387,0.4808,-0.8679,-0.4365,1048.8
2026-06-26,elo,246,Bahamas,CONCACAF,-0.3864,0.4802,-0.8667,-0.4412,1036.6
2026-06-26,elo,247,Seychelles,CAF,-0.3974,0.4912,-0.8886,-0.0885,1035.1
2026-06-26,elo,248,Anguilla,CONCACAF,-0.4293,0.5231,-0.9523,-0.4584,1007.5
2026-06-26,elo,249,Bhutan,AFC,-0.437,0.5308,-0.9678,-0.4401,999.6
2026-06-26,elo,250,Macau,AFC,-0.4311,0.5249,-0.956,-0.5361,995.0
2026-06-26,elo,251,Liechtenstein,UEFA,-0.4979,0.5917,-1.0896,-0.1163,926.0
2026-06-26,elo,252,San Marino,UEFA,-0.5866,0.6804,-1.267,-0.1557,846.4
