as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-26,dc,108,Mozambique,CAF,0.4089,-0.1458,0.5547,0.8292
2026-06-26,dc,109,Mauritania,CAF,0.0379,-0.4944,0.5323,1.0244
2026-06-26,dc,110,Estonia,UEFA,0.2313,-0.2826,0.514,1.1153
2026-06-26,dc,111,Cyprus,UEFA,0.3716,-0.131,0.5026,1.0196
2026-06-26,dc,112,Armenia,UEFA,0.4379,-0.0551,0.493,1.2393
2026-06-26,dc,113,North Korea,AFC,0.3085,-0.1561,0.4645,0.7085
2026-06-26,dc,114,China,AFC,0.159,-0.3006,0.4596,0.6473
2026-06-26,dc,115,Tanzania,CAF,-0.0154,-0.4691,0.4537,0.7797
2026-06-26,dc,116,Guatemala,CONCACAF,0.3143,-0.1073,0.4216,0.5606
2026-06-26,dc,117,Equatorial Guinea,CAF,0.104,-0.3113,0.4153,0.7267
2026-06-26,dc,118,Kenya,CAF,0.2739,-0.1262,0.4001,0.5245
2026-06-26,dc,119,Sierra Leone,CAF,0.2488,-0.1299,0.3787,0.6159
2026-06-26,dc,120,Suriname,CONCACAF,0.1454,-0.2284,0.3738,0.1574
2026-06-26,dc,121,Sudan,CAF,-0.0163,-0.3755,0.3592,0.9428
2026-06-26,dc,122,Azerbaijan,UEFA,0.1623,-0.1944,0.3568,1.0136
2026-06-26,dc,123,Curaçao,CONCACAF,0.2515,-0.0906,0.3421,0.293
2026-06-26,dc,124,Ethiopia,CAF,0.2145,-0.1022,0.3167,0.667
2026-06-26,dc,125,Malawi,CAF,-0.0265,-0.3317,0.3052,0.5494
2026-06-26,dc,126,Latvia,UEFA,0.0477,-0.2489,0.2966,0.8777
2026-06-26,dc,127,Lithuania,UEFA,-0.0366,-0.3099,0.2733,1.1157
2026-06-26,dc,128,Burundi,CAF,0.1609,-0.1115,0.2724,0.7877
2026-06-26,dc,129,Kuwait,AFC,0.2922,0.0243,0.2679,0.5288
2026-06-26,dc,130,Thailand,AFC,0.2161,-0.0359,0.2519,-0.2239
2026-06-26,dc,131,Liberia,CAF,0.1371,-0.108,0.2451,0.7078
2026-06-26,dc,132,Namibia,CAF,-0.0119,-0.2543,0.2424,0.7012
2026-06-26,dc,133,Botswana,CAF,0.0419,-0.2005,0.2424,0.8472
2026-06-26,dc,134,Malta,UEFA,0.1028,-0.1257,0.2286,0.9939
2026-06-26,dc,135,Vietnam,AFC,0.1205,-0.0671,0.1876,-0.1523
2026-06-26,dc,136,Guinea-Bissau,CAF,-0.0466,-0.2176,0.1711,0.8081
2026-06-26,dc,137,Indonesia,AFC,0.1572,-0.0081,0.1653,0.203
2026-06-26,dc,138,Central African Republic,CAF,0.2957,0.1342,0.1614,0.73
2026-06-26,dc,139,Moldova,UEFA,0.1328,-0.0163,0.1491,0.9957
2026-06-26,dc,140,Lebanon,AFC,-0.1551,-0.2884,0.1333,-0.1468
2026-06-26,dc,141,Kyrgyzstan,AFC,0.1383,0.0135,0.1247,0.4276
2026-06-26,dc,142,Eswatini,CAF,0.1053,0.0147,0.0907,0.6631
2026-06-26,dc,143,Tajikistan,AFC,-0.0126,-0.0867,0.0741,-0.2638
2026-06-26,dc,144,Lesotho,CAF,-0.0891,-0.1549,0.0658,0.7266
2026-06-26,dc,145,Congo,CAF,0.0932,0.082,0.0112,0.8495
2026-06-26,dc,146,Dominican Republic,CONCACAF,0.1405,0.1365,0.004,-0.3281
2026-06-26,dc,147,Trinidad and Tobago,CONCACAF,0.0976,0.1138,-0.0162,0.3219
2026-06-26,dc,148,El Salvador,CONCACAF,-0.3003,-0.2362,-0.0642,0.3252
2026-06-26,dc,149,Nicaragua,CONCACAF,-0.1131,-0.0482,-0.0649,0.1685
2026-06-26,dc,150,Malaysia,AFC,0.0356,0.1464,-0.1108,-0.4204
2026-06-26,dc,151,Guadeloupe,CONCACAF,-0.0771,0.1467,-0.2237,-0.5297
2026-06-26,dc,152,Yemen,AFC,0.1061,0.3547,-0.2486,-0.4512
2026-06-26,dc,153,Martinique,CONCACAF,-0.1776,0.1014,-0.279,0.1158
2026-06-26,dc,154,Chad,CAF,-0.2634,0.0879,-0.3513,0.7324
2026-06-26,dc,155,Turkmenistan,AFC,-0.2103,0.1894,-0.3998,-0.1498
2026-06-26,dc,156,South Sudan,CAF,-0.3093,0.0913,-0.4006,0.7011
2026-06-26,dc,157,Guyana,CONCACAF,0.081,0.504,-0.4229,-0.7001
2026-06-26,dc,158,French Guiana,CONCACAF,-0.1514,0.3288,-0.4802,-0.5713
2026-06-26,dc,159,Mauritius,CAF,-0.3901,0.1046,-0.4947,0.2165
2026-06-26,dc,160,Hong Kong,AFC,-0.2906,0.2207,-0.5113,-0.6818
2026-06-26,dc,161,Philippines,AFC,-0.1422,0.4146,-0.5568,-0.6341
2026-06-26,dc,162,Andorra,UEFA,-0.743,-0.1841,-0.5589,0.828
2026-06-26,dc,163,Northern Cyprus,,-0.2798,0.3011,-0.5809,-1.5326
2026-06-26,dc,164,India,AFC,-0.4883,0.118,-0.6063,-0.2581
2026-06-26,dc,165,Padania,,-0.4283,0.1982,-0.6265,-1.6789
2026-06-26,dc,166,Cuba,CONCACAF,-0.2928,0.3485,-0.6413,-0.2595
2026-06-26,dc,167,Somalia,CAF,-0.5733,0.0808,-0.6542,0.6896
2026-06-26,dc,168,Puerto Rico,CONCACAF,-0.2563,0.4502,-0.7065,-0.8281
2026-06-26,dc,169,Gibraltar,UEFA,-0.4161,0.2914,-0.7075,0.4828
2026-06-26,dc,170,Bermuda,CONCACAF,0.0242,0.7414,-0.7172,-0.2412
2026-06-26,dc,171,Abkhazia,,-0.5509,0.2333,-0.7842,-1.6176
2026-06-26,dc,172,Djibouti,CAF,-0.249,0.5727,-0.8217,0.568
2026-06-26,dc,173,Singapore,AFC,-0.2729,0.5547,-0.8275,-0.5998
2026-06-26,dc,174,Kárpátalja,,-0.1825,0.6636,-0.8461,-1.4386
2026-06-26,dc,175,São Tomé and Príncipe,CAF,-0.2259,0.6286,-0.8545,0.4639
2026-06-26,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1439,0.7631,-0.907,-0.9589
2026-06-26,dc,177,Grenada,CONCACAF,-0.4874,0.6309,-1.1183,-0.4215
2026-06-26,dc,178,New Caledonia,OFC,-0.5741,0.5583,-1.1324,-1.6546
2026-06-26,dc,179,Taiwan,AFC,-0.2884,0.8871,-1.1755,-0.4381
2026-06-26,dc,180,Western Armenia,,-0.4783,0.7281,-1.2064,-1.6774
2026-06-26,dc,181,Ynys Môn,,-0.6696,0.5375,-1.2071,-1.9903
2026-06-26,dc,182,Belize,CONCACAF,-0.566,0.6457,-1.2118,-0.8058
2026-06-26,dc,183,Saint Martin,CONCACAF,-0.3104,0.9177,-1.2281,-1.4737
2026-06-26,dc,184,Aruba,CONCACAF,-0.4079,0.837,-1.2449,-1.0885
2026-06-26,dc,185,Cambodia,AFC,-0.4454,0.8037,-1.249,-0.9542
2026-06-26,dc,186,Jersey,,-0.2746,0.9967,-1.2713,-1.9588
2026-06-26,dc,187,Myanmar,AFC,-0.4292,0.8583,-1.2875,-0.5339
2026-06-26,dc,188,Montserrat,CONCACAF,-0.5778,0.7168,-1.2947,-0.6082
2026-06-26,dc,189,Isle of Man,,-0.1904,1.1267,-1.3171,-2.4217
2026-06-26,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4422,0.8975,-1.3397,-1.0299
2026-06-26,dc,191,Nepal,AFC,-0.9071,0.4962,-1.4033,-0.592
2026-06-26,dc,192,San Marino,UEFA,-0.8771,0.5302,-1.4073,0.5823
2026-06-26,dc,193,Liechtenstein,UEFA,-1.0774,0.3466,-1.424,0.7136
2026-06-26,dc,194,Afghanistan,AFC,-0.9164,0.5341,-1.4505,-0.6966
2026-06-26,dc,195,Bangladesh,AFC,-0.786,0.6658,-1.4519,-0.9441
2026-06-26,dc,196,Saint Lucia,CONCACAF,-0.5846,0.8814,-1.466,-0.8245
2026-06-26,dc,197,Guernsey,,-0.9809,0.5297,-1.5106,-2.2388
2026-06-26,dc,198,Pakistan,AFC,-0.8084,0.7084,-1.5168,-0.6142
2026-06-26,dc,199,Panjab,,-0.6844,0.8413,-1.5257,-2.1122
2026-06-26,dc,200,Sint Maarten,CONCACAF,-0.4266,1.1124,-1.539,-1.2334
2026-06-26,dc,201,Barbados,CONCACAF,-0.516,1.0611,-1.5771,-1.1325
2026-06-26,dc,202,South Ossetia,,-0.4357,1.1487,-1.5844,-1.1529
2026-06-26,dc,203,Ellan Vannin,,-0.6528,1.0311,-1.6839,-1.7922
2026-06-26,dc,204,Dominica,CONCACAF,-0.9432,0.8134,-1.7566,-1.1778
2026-06-26,dc,205,Sri Lanka,AFC,-1.13,0.6293,-1.7594,-1.0854
2026-06-26,dc,206,Laos,AFC,-0.6769,1.0896,-1.7665,-0.7516
2026-06-26,dc,207,Felvidék,,-1.0586,0.7389,-1.7975,-1.5227
2026-06-26,dc,208,Sápmi,,-0.6032,1.1967,-1.7999,-1.1745
2026-06-26,dc,209,Maldives,AFC,-0.8321,0.9702,-1.8023,-1.0478
2026-06-26,dc,210,Tahiti,OFC,-0.9504,0.8717,-1.8222,-2.1048
2026-06-26,dc,211,United Koreans in Japan,,-1.2464,0.6096,-1.856,-2.1098
2026-06-26,dc,212,Fiji,OFC,-0.754,1.1076,-1.8616,-1.697
2026-06-26,dc,213,Seychelles,CAF,-0.9886,0.877,-1.8656,0.3563
2026-06-26,dc,214,Székely Land,,-0.5662,1.3067,-1.8729,-1.426
2026-06-26,dc,215,Shetland,,-0.4876,1.4122,-1.8998,-2.0651
2026-06-26,dc,216,Bonaire,CONCACAF,-0.8923,1.0657,-1.958,-1.2896
2026-06-26,dc,217,Solomon Islands,OFC,-0.7836,1.2067,-1.9902,-1.6529
2026-06-26,dc,218,Vanuatu,OFC,-0.8212,1.1842,-2.0054,-1.6614
2026-06-26,dc,219,British Virgin Islands,CONCACAF,-0.8984,1.134,-2.0324,-1.6711
2026-06-26,dc,220,Antigua and Barbuda,CONCACAF,-1.0682,0.965,-2.0332,-0.841
2026-06-26,dc,221,Papua New Guinea,OFC,-0.9124,1.1748,-2.0872,-1.8944
2026-06-26,dc,222,Mongolia,AFC,-1.2577,0.9043,-2.162,-0.8244
2026-06-26,dc,223,Timor-Leste,AFC,-1.013,1.2619,-2.2749,-0.9368
2026-06-26,dc,224,Cayman Islands,CONCACAF,-1.1234,1.1517,-2.2751,-1.3946
2026-06-26,dc,225,Tamil Eelam,,-0.8648,1.5239,-2.3887,-3.7144
2026-06-26,dc,226,Brunei,AFC,-1.187,1.3003,-2.4873,-1.152
2026-06-26,dc,227,Orkney,,-1.1749,1.3363,-2.5111,-2.7247
2026-06-26,dc,228,Western Isles,,-1.4451,1.1471,-2.5922,-2.1061
2026-06-26,dc,229,Hitra,,-0.7424,1.9648,-2.7072,-3.177
2026-06-26,dc,230,Bahamas,CONCACAF,-1.0848,1.6292,-2.714,-1.5776
2026-06-26,dc,231,Bhutan,AFC,-1.4783,1.3595,-2.8378,-1.0141
2026-06-26,dc,232,Menorca,,-1.2435,1.656,-2.8995,-2.0805
2026-06-26,dc,233,Guam,AFC,-1.4301,1.4753,-2.9055,-1.8484
2026-06-26,dc,234,United States Virgin Islands,CONCACAF,-1.5629,1.5003,-3.0632,-2.1721
2026-06-26,dc,235,Turks and Caicos Islands,CONCACAF,-1.3751,1.748,-3.1232,-2.1423
2026-06-26,dc,236,Greenland,,-1.3458,1.8711,-3.2169,-2.3216
2026-06-26,dc,237,Anguilla,CONCACAF,-1.6534,1.612,-3.2653,-1.6335
2026-06-26,dc,238,Macau,AFC,-1.8935,1.4858,-3.3792,-1.4187
2026-06-26,dc,239,Barawa,,-1.3738,2.0258,-3.3995,-2.1188
2026-06-26,dc,240,Alderney,,-1.5367,1.8883,-3.4251,-1.7605
2026-06-26,dc,241,Åland Islands,,-1.5525,1.8759,-3.4284,-2.4053
2026-06-26,dc,242,Falkland Islands,,-1.655,1.7998,-3.4548,-2.0027
2026-06-26,dc,243,Samoa,OFC,-1.739,1.8409,-3.5798,-2.9742
2026-06-26,dc,244,Tibet,,-1.9079,2.0701,-3.978,-2.4389
2026-06-26,dc,245,Raetia,,-1.3484,2.6333,-3.9817,-3.2034
2026-06-26,dc,246,Tuvalu,OFC,-1.5917,2.4873,-4.0791,-2.8992
2026-06-26,dc,247,Chagos Islands,,-1.6778,2.5042,-4.182,-2.2229
2026-06-26,dc,248,Northern Mariana Islands,AFC,-1.7388,2.6198,-4.3587,-3.1302
2026-06-26,dc,249,Tonga,OFC,-1.9896,2.7051,-4.6947,-3.911
2026-06-26,dc,250,Frøya,,-2.484,2.3044,-4.7885,-2.4327
2026-06-26,dc,251,Cook Islands,OFC,-2.6455,2.3706,-5.0162,-3.1787
2026-06-26,dc,252,American Samoa,OFC,-2.3128,3.1462,-5.459,-3.2337
