as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-29,bayes,73,North Macedonia,UEFA,0.2353,-0.2958,0.531,0.5774
2026-06-29,bayes,74,Ynys Môn,,0.2104,-0.3183,0.5287,0.2825
2026-06-29,bayes,75,Saudi Arabia,AFC,0.1559,-0.3377,0.4936,0.5688
2026-06-29,bayes,76,Panama,CONCACAF,0.33,-0.1471,0.4771,0.4516
2026-06-29,bayes,77,Bolivia,CONMEBOL,0.2972,-0.1465,0.4437,1.1889
2026-06-29,bayes,78,Belarus,UEFA,0.3099,-0.1102,0.4201,0.622
2026-06-29,bayes,79,Costa Rica,CONCACAF,0.2998,-0.0934,0.3932,0.4215
2026-06-29,bayes,80,Zanzibar,CAF,-0.0241,-0.4072,0.3831,0.3664
2026-06-29,bayes,81,New Zealand,OFC,0.2746,-0.1011,0.3758,0.4836
2026-06-29,bayes,82,United Arab Emirates,AFC,0.2197,-0.1508,0.3705,0.2248
2026-06-29,bayes,83,Gambia,CAF,0.3875,0.0181,0.3694,0.2711
2026-06-29,bayes,84,Montenegro,UEFA,0.2173,-0.1432,0.3605,0.5645
2026-06-29,bayes,85,Iraq,AFC,0.1204,-0.235,0.3555,0.3863
2026-06-29,bayes,86,Haiti,CONCACAF,0.3973,0.0462,0.3512,0.0255
2026-06-29,bayes,87,Togo,CAF,0.1469,-0.1685,0.3154,0.3577
2026-06-29,bayes,88,Gabon,CAF,0.3144,0.0022,0.3123,0.3416
2026-06-29,bayes,89,Bulgaria,UEFA,0.2244,-0.0857,0.31,0.6596
2026-06-29,bayes,90,Libya,CAF,0.0913,-0.2147,0.306,0.2264
2026-06-29,bayes,91,Benin,CAF,0.1536,-0.1427,0.2964,0.5276
2026-06-29,bayes,92,Guernsey,,0.0611,-0.2293,0.2904,0.1093
2026-06-29,bayes,93,Zambia,CAF,0.226,-0.0433,0.2693,0.5448
2026-06-29,bayes,94,Tamil Eelam,,0.2298,-0.0312,0.261,-0.6166
2026-06-29,bayes,95,Niger,CAF,0.2003,-0.0175,0.2178,0.3552
2026-06-29,bayes,96,Zimbabwe,CAF,0.0637,-0.1437,0.2074,0.3776
2026-06-29,bayes,97,Rwanda,CAF,-0.1677,-0.3677,0.1999,0.3846
2026-06-29,bayes,98,Northern Cyprus,,0.1028,-0.085,0.1879,-0.0364
2026-06-29,bayes,99,Padania,,0.0782,-0.1054,0.1836,-0.1679
2026-06-29,bayes,100,Shetland,,0.3529,0.1751,0.1778,0.1754
2026-06-29,bayes,101,Faroe Islands,UEFA,-0.0561,-0.2273,0.1712,0.3642
2026-06-29,bayes,102,Uganda,CAF,0.0452,-0.1204,0.1656,0.3244
2026-06-29,bayes,103,Kazakhstan,UEFA,0.0864,-0.0677,0.1541,0.5232
2026-06-29,bayes,104,Madagascar,CAF,0.2394,0.0904,0.1491,0.2613
2026-06-29,bayes,105,Comoros,CAF,0.1121,-0.0352,0.1472,0.2977
2026-06-29,bayes,106,Abkhazia,,0.0516,-0.0867,0.1383,-0.0191
2026-06-29,bayes,107,Panjab,,0.0905,-0.0401,0.1307,-0.0278
2026-06-29,bayes,108,Oman,AFC,-0.0701,-0.1955,0.1253,0.1275
2026-06-29,bayes,109,Syria,AFC,0.1008,-0.0189,0.1197,-0.0172
2026-06-29,bayes,110,Luxembourg,UEFA,-0.1255,-0.2414,0.1159,0.8464
2026-06-29,bayes,111,Qatar,AFC,0.2236,0.117,0.1066,0.3447
2026-06-29,bayes,112,Jamaica,CONCACAF,-0.0441,-0.1402,0.0961,0.0297
2026-06-29,bayes,113,Mozambique,CAF,0.1347,0.043,0.0918,0.3682
2026-06-29,bayes,114,Western Armenia,,0.0527,-0.0313,0.084,-0.0552
2026-06-29,bayes,115,Mauritania,CAF,-0.1821,-0.2571,0.0749,0.5191
2026-06-29,bayes,116,Honduras,CONCACAF,0.0036,-0.0674,0.071,0.2505
2026-06-29,bayes,117,Estonia,UEFA,0.0075,-0.0484,0.0559,0.5951
2026-06-29,bayes,118,Tanzania,CAF,-0.1797,-0.2348,0.0551,0.3345
2026-06-29,bayes,119,Cyprus,UEFA,0.1232,0.0743,0.0489,0.5137
2026-06-29,bayes,120,Réunion,,-0.1017,-0.1451,0.0434,-0.2424
2026-06-29,bayes,121,Kárpátalja,,0.0358,-0.0051,0.0409,-0.0277
2026-06-29,bayes,122,Bahrain,AFC,0.0151,-0.0212,0.0363,0.1914
2026-06-29,bayes,123,Palestine,AFC,-0.1205,-0.1287,0.0082,0.0779
2026-06-29,bayes,124,Armenia,UEFA,0.1735,0.1669,0.0066,0.7002
2026-06-29,bayes,125,Kenya,CAF,0.0408,0.039,0.0018,0.1064
2026-06-29,bayes,126,Equatorial Guinea,CAF,-0.1078,-0.1018,-0.006,0.2718
2026-06-29,bayes,127,Sierra Leone,CAF,0.0317,0.0383,-0.0066,0.1868
2026-06-29,bayes,128,Mayotte,,-0.1918,-0.1657,-0.0261,-0.2731
2026-06-29,bayes,129,Ellan Vannin,,-0.0075,0.0226,-0.0301,0.0189
2026-06-29,bayes,130,Thailand,AFC,0.0745,0.1163,-0.0418,-0.4831
2026-06-29,bayes,131,Azerbaijan,UEFA,-0.021,0.0336,-0.0546,0.5128
2026-06-29,bayes,132,Malawi,CAF,-0.2025,-0.1452,-0.0573,0.1342
2026-06-29,bayes,133,China,AFC,-0.0972,-0.0395,-0.0577,0.1922
2026-06-29,bayes,134,Sudan,CAF,-0.2194,-0.1573,-0.0621,0.4453
2026-06-29,bayes,135,Felvidék,,-0.0797,-0.0106,-0.0691,-0.061
2026-06-29,bayes,136,Ethiopia,CAF,-0.0193,0.0536,-0.0729,0.2288
2026-06-29,bayes,137,United Koreans in Japan,,-0.1092,-0.026,-0.0832,-0.4192
2026-06-29,bayes,138,Orkney,,0.0246,0.1123,-0.0877,-0.1669
2026-06-29,bayes,139,Latvia,UEFA,-0.1322,-0.0443,-0.0879,0.3972
2026-06-29,bayes,140,Guatemala,CONCACAF,0.0601,0.1552,-0.0951,0.1002
2026-06-29,bayes,141,Curaçao,CONCACAF,0.0639,0.1615,-0.0976,-0.1013
2026-06-29,bayes,142,Hitra,,0.3208,0.4266,-0.1058,-0.4075
2026-06-29,bayes,143,Burundi,CAF,-0.053,0.0594,-0.1124,0.3498
2026-06-29,bayes,144,Sápmi,,-0.0558,0.0643,-0.1201,0.0513
2026-06-29,bayes,145,Namibia,CAF,-0.1837,-0.0618,-0.122,0.2418
2026-06-29,bayes,146,Suriname,CONCACAF,-0.0824,0.0407,-0.1231,-0.2366
2026-06-29,bayes,147,South Ossetia,,-0.0367,0.089,-0.1258,0.0517
2026-06-29,bayes,148,Lithuania,UEFA,-0.2158,-0.0827,-0.1332,0.5879
2026-06-29,bayes,149,Vietnam,AFC,-0.0351,0.1013,-0.1364,-0.4285
2026-06-29,bayes,150,Western Isles,,-0.1499,-0.005,-0.1449,0.1147
2026-06-29,bayes,151,Liberia,CAF,-0.0855,0.0618,-0.1473,0.2592
2026-06-29,bayes,152,North Korea,AFC,-0.0395,0.1196,-0.1591,0.1882
2026-06-29,bayes,153,Botswana,CAF,-0.1809,-0.0083,-0.1726,0.3805
2026-06-29,bayes,154,Malta,UEFA,-0.0932,0.0866,-0.1798,0.495
2026-06-29,bayes,155,Lebanon,AFC,-0.2459,-0.0583,-0.1876,-0.4304
2026-06-29,bayes,156,Székely Land,,-0.0193,0.1705,-0.1899,-0.114
2026-06-29,bayes,157,Central African Republic,CAF,0.0887,0.2948,-0.2061,0.2848
2026-06-29,bayes,158,Indonesia,AFC,-0.0154,0.1953,-0.2107,-0.1578
2026-06-29,bayes,159,Guinea-Bissau,CAF,-0.2257,-0.0149,-0.2108,0.3474
2026-06-29,bayes,160,Tajikistan,AFC,-0.1453,0.0942,-0.2395,-0.5207
2026-06-29,bayes,161,Kuwait,AFC,0.0054,0.2608,-0.2554,0.057
2026-06-29,bayes,162,Eswatini,CAF,-0.0949,0.1644,-0.2593,0.2343
2026-06-29,bayes,163,Menorca,,-0.0899,0.1727,-0.2626,0.1374
2026-06-29,bayes,164,Moldova,UEFA,-0.0701,0.1995,-0.2697,0.494
2026-06-29,bayes,165,Lesotho,CAF,-0.2507,0.0351,-0.2858,0.2676
2026-06-29,bayes,166,Barawa,,-0.0701,0.2186,-0.2887,0.0275
2026-06-29,bayes,167,Raetia,,-0.0486,0.2713,-0.3198,-0.3846
2026-06-29,bayes,168,Malaysia,AFC,-0.0716,0.2531,-0.3247,-0.6272
2026-06-29,bayes,169,Dominican Republic,CONCACAF,-0.0103,0.3241,-0.3344,-0.5895
2026-06-29,bayes,170,Congo,CAF,-0.1239,0.2147,-0.3386,0.3804
2026-06-29,bayes,171,Kyrgyzstan,AFC,-0.1162,0.242,-0.3582,-0.0279
2026-06-29,bayes,172,Åland Islands,,-0.1741,0.1984,-0.3725,-0.1025
2026-06-29,bayes,173,Chagos Islands,,-0.071,0.3192,-0.3903,-0.01
2026-06-29,bayes,174,Trinidad and Tobago,CONCACAF,-0.0909,0.338,-0.4289,-0.0971
2026-06-29,bayes,175,Nicaragua,CONCACAF,-0.2904,0.1649,-0.4553,-0.1987
2026-06-29,bayes,176,Yemen,AFC,-0.0038,0.4778,-0.4816,-0.6559
2026-06-29,bayes,177,El Salvador,CONCACAF,-0.4535,0.032,-0.4855,-0.1009
2026-06-29,bayes,178,Guadeloupe,CONCACAF,-0.1993,0.2999,-0.4992,-0.7646
2026-06-29,bayes,179,Falkland Islands,,-0.15,0.3664,-0.5165,0.2735
2026-06-29,bayes,180,Alderney,,-0.1764,0.3831,-0.5595,0.3198
2026-06-29,bayes,181,Turkmenistan,AFC,-0.2478,0.3214,-0.5692,-0.3398
2026-06-29,bayes,182,Chad,CAF,-0.3507,0.2464,-0.5972,0.2683
2026-06-29,bayes,183,South Sudan,CAF,-0.3867,0.2361,-0.6228,0.2528
2026-06-29,bayes,184,Guyana,CONCACAF,-0.0459,0.5815,-0.6274,-0.8858
2026-06-29,bayes,185,Mauritius,CAF,-0.4453,0.193,-0.6383,-0.136
2026-06-29,bayes,186,Hong Kong,AFC,-0.3196,0.3195,-0.6391,-0.775
2026-06-29,bayes,187,Tibet,,-0.1437,0.4956,-0.6393,0.1362
2026-06-29,bayes,188,Somalia,CAF,-0.4601,0.1957,-0.6558,0.2181
2026-06-29,bayes,189,Philippines,AFC,-0.2067,0.462,-0.6687,-0.7692
2026-06-29,bayes,190,Martinique,CONCACAF,-0.4006,0.3033,-0.7039,-0.289
2026-06-29,bayes,191,Greenland,,-0.1738,0.535,-0.7088,-0.4518
2026-06-29,bayes,192,French Guiana,CONCACAF,-0.3047,0.4314,-0.7361,-0.7977
2026-06-29,bayes,193,Andorra,UEFA,-0.7329,0.0225,-0.7553,0.3506
2026-06-29,bayes,194,Puerto Rico,CONCACAF,-0.2648,0.5371,-0.8019,-0.8976
2026-06-29,bayes,195,New Caledonia,OFC,-0.3205,0.4852,-0.8057,-1.234
2026-06-29,bayes,196,India,AFC,-0.5728,0.2538,-0.8266,-0.5178
2026-06-29,bayes,197,Gibraltar,UEFA,-0.4195,0.471,-0.8905,0.1243
2026-06-29,bayes,198,Cuba,CONCACAF,-0.4242,0.4845,-0.9087,-0.561
2026-06-29,bayes,199,Singapore,AFC,-0.3332,0.6053,-0.9384,-0.7322
2026-06-29,bayes,200,Djibouti,CAF,-0.3015,0.6739,-0.9753,0.1491
2026-06-29,bayes,201,São Tomé and Príncipe,CAF,-0.2919,0.6837,-0.9756,0.0575
2026-06-29,bayes,202,Saint Vincent and the Grenadines,CONCACAF,-0.2248,0.7619,-0.9866,-1.0797
2026-06-29,bayes,203,Bermuda,CONCACAF,-0.1361,0.8513,-0.9873,-0.5216
2026-06-29,bayes,204,Saint Martin,CONCACAF,-0.3312,0.7852,-1.1164,-1.4342
2026-06-29,bayes,205,Tahiti,OFC,-0.5422,0.6551,-1.1974,-1.4208
2026-06-29,bayes,206,Aruba,CONCACAF,-0.4027,0.8184,-1.221,-1.0927
2026-06-29,bayes,207,Cambodia,AFC,-0.4595,0.7634,-1.2228,-0.9741
2026-06-29,bayes,208,Belize,CONCACAF,-0.5487,0.6966,-1.2454,-0.9278
2026-06-29,bayes,209,Grenada,CONCACAF,-0.5281,0.7366,-1.2647,-0.643
2026-06-29,bayes,210,Taiwan,AFC,-0.3806,0.8853,-1.2659,-0.6167
2026-06-29,bayes,211,Montserrat,CONCACAF,-0.5901,0.7364,-1.3265,-0.8017
2026-06-29,bayes,212,Saint Kitts and Nevis,CONCACAF,-0.4463,0.904,-1.3503,-1.0875
2026-06-29,bayes,213,Afghanistan,AFC,-0.809,0.5608,-1.3698,-0.8437
2026-06-29,bayes,214,Myanmar,AFC,-0.46,0.9137,-1.3737,-0.6642
2026-06-29,bayes,215,Nepal,AFC,-0.8416,0.5453,-1.3869,-0.767
2026-06-29,bayes,216,Fiji,OFC,-0.5227,0.8839,-1.4065,-1.2847
2026-06-29,bayes,217,Sint Maarten,CONCACAF,-0.3987,1.0079,-1.4066,-1.2076
2026-06-29,bayes,218,Bangladesh,AFC,-0.756,0.6518,-1.4077,-1.0125
2026-06-29,bayes,219,Frøya,,-0.4786,0.9304,-1.4091,0.0225
2026-06-29,bayes,220,Liechtenstein,UEFA,-0.9134,0.5292,-1.4426,0.2711
2026-06-29,bayes,221,Pakistan,AFC,-0.729,0.7197,-1.4487,-0.7758
2026-06-29,bayes,222,Saint Lucia,CONCACAF,-0.5986,0.873,-1.4716,-0.9587
2026-06-29,bayes,223,San Marino,UEFA,-0.803,0.703,-1.506,0.1643
2026-06-29,bayes,224,Barbados,CONCACAF,-0.5032,1.032,-1.5352,-1.1563
2026-06-29,bayes,225,Solomon Islands,OFC,-0.5313,1.0103,-1.5416,-1.2666
2026-06-29,bayes,226,Sri Lanka,AFC,-0.9733,0.5799,-1.5532,-1.1029
2026-06-29,bayes,227,Papua New Guinea,OFC,-0.6487,0.9102,-1.5589,-1.3976
2026-06-29,bayes,228,Vanuatu,OFC,-0.6008,0.9745,-1.5753,-1.25
2026-06-29,bayes,229,Dominica,CONCACAF,-0.804,0.8046,-1.6086,-1.196
2026-06-29,bayes,230,Maldives,AFC,-0.7724,0.8752,-1.6476,-1.0775
2026-06-29,bayes,231,Seychelles,CAF,-0.7123,0.9843,-1.6966,-0.0189
2026-06-29,bayes,232,Laos,AFC,-0.6554,1.0427,-1.6982,-0.8473
2026-06-29,bayes,233,Bonaire,CONCACAF,-0.755,0.9882,-1.7432,-1.2514
2026-06-29,bayes,234,British Virgin Islands,CONCACAF,-0.7679,0.9911,-1.759,-1.5516
2026-06-29,bayes,235,Mongolia,AFC,-0.9288,0.8491,-1.778,-0.9012
2026-06-29,bayes,236,Antigua and Barbuda,CONCACAF,-0.9501,0.9616,-1.9117,-0.9813
2026-06-29,bayes,237,Guam,AFC,-0.7567,1.2353,-1.992,-1.4275
2026-06-29,bayes,238,Timor-Leste,AFC,-0.8334,1.1734,-2.0068,-0.9852
2026-06-29,bayes,239,Cayman Islands,CONCACAF,-0.9588,1.0481,-2.0068,-1.3506
2026-06-29,bayes,240,Brunei,AFC,-0.9609,1.2141,-2.175,-1.1021
2026-06-29,bayes,241,Northern Mariana Islands,AFC,-0.8022,1.4868,-2.289,-2.0846
2026-06-29,bayes,242,Bhutan,AFC,-1.0671,1.2248,-2.292,-1.0403
2026-06-29,bayes,243,Samoa,OFC,-0.9625,1.3302,-2.2927,-1.9161
2026-06-29,bayes,244,United States Virgin Islands,CONCACAF,-1.0641,1.2342,-2.2983,-1.8416
2026-06-29,bayes,245,Tuvalu,OFC,-0.7828,1.5894,-2.3721,-1.7417
2026-06-29,bayes,246,Macau,AFC,-1.1724,1.2257,-2.3981,-1.3066
2026-06-29,bayes,247,Bahamas,CONCACAF,-0.8901,1.5233,-2.4134,-1.4796
2026-06-29,bayes,248,Turks and Caicos Islands,CONCACAF,-1.0269,1.422,-2.4489,-1.8595
2026-06-29,bayes,249,Tonga,OFC,-1.0732,1.6538,-2.7271,-2.3752
2026-06-29,bayes,250,Anguilla,CONCACAF,-1.2592,1.4711,-2.7303,-1.5219
2026-06-29,bayes,251,Cook Islands,OFC,-1.2591,1.5313,-2.7904,-1.99
2026-06-29,bayes,252,American Samoa,OFC,-1.2439,2.3324,-3.5762,-2.1232
