as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-18,dc,98,Uganda,CAF,0.3033,-0.3136,0.6169,0.7797
2026-06-18,dc,99,Syria,AFC,0.3355,-0.2714,0.6069,0.4281
2026-06-18,dc,100,Kazakhstan,UEFA,0.3251,-0.2815,0.6065,1.0311
2026-06-18,dc,101,Comoros,CAF,0.3711,-0.2333,0.6043,0.7683
2026-06-18,dc,102,Madagascar,CAF,0.515,-0.087,0.602,0.7216
2026-06-18,dc,103,Palestine,AFC,0.1546,-0.4415,0.5961,0.5969
2026-06-18,dc,104,Bahrain,AFC,0.3078,-0.2878,0.5956,0.6956
2026-06-18,dc,105,Faroe Islands,UEFA,0.1515,-0.4381,0.5896,0.8433
2026-06-18,dc,106,Jamaica,CONCACAF,0.1762,-0.4114,0.5876,0.4474
2026-06-18,dc,107,Luxembourg,UEFA,0.0896,-0.4979,0.5876,1.4084
2026-06-18,dc,108,Mozambique,CAF,0.4033,-0.1379,0.5412,0.8178
2026-06-18,dc,109,Mauritania,CAF,0.0406,-0.4861,0.5267,1.0233
2026-06-18,dc,110,Estonia,UEFA,0.2331,-0.2814,0.5145,1.1169
2026-06-18,dc,111,Cyprus,UEFA,0.3725,-0.1292,0.5017,1.0192
2026-06-18,dc,112,North Korea,AFC,0.3269,-0.172,0.499,0.7435
2026-06-18,dc,113,Armenia,UEFA,0.4371,-0.0519,0.489,1.2363
2026-06-18,dc,114,China,AFC,0.1711,-0.3127,0.4837,0.6717
2026-06-18,dc,115,Tanzania,CAF,-0.0164,-0.4649,0.4485,0.7771
2026-06-18,dc,116,Equatorial Guinea,CAF,0.1066,-0.3092,0.4158,0.7298
2026-06-18,dc,117,Guatemala,CONCACAF,0.3014,-0.0974,0.3988,0.5368
2026-06-18,dc,118,Kenya,CAF,0.2721,-0.1237,0.3958,0.5201
2026-06-18,dc,119,Sierra Leone,CAF,0.2435,-0.1233,0.3669,0.6058
2026-06-18,dc,120,Azerbaijan,UEFA,0.1637,-0.1938,0.3575,1.014
2026-06-18,dc,121,Sudan,CAF,-0.0183,-0.3729,0.3546,0.9413
2026-06-18,dc,122,Suriname,CONCACAF,0.1332,-0.2097,0.3429,0.1276
2026-06-18,dc,123,Ethiopia,CAF,0.2072,-0.0943,0.3015,0.6532
2026-06-18,dc,124,Kuwait,AFC,0.3087,0.0109,0.2978,0.5576
2026-06-18,dc,125,Malawi,CAF,-0.0279,-0.3249,0.297,0.5456
2026-06-18,dc,126,Latvia,UEFA,0.0466,-0.2499,0.2964,0.8766
2026-06-18,dc,127,Curaçao,CONCACAF,0.2592,-0.0208,0.28,0.139
2026-06-18,dc,128,Thailand,AFC,0.2278,-0.0477,0.2755,-0.1998
2026-06-18,dc,129,Burundi,CAF,0.1607,-0.1057,0.2665,0.7876
2026-06-18,dc,130,Lithuania,UEFA,-0.0386,-0.3041,0.2654,1.1106
2026-06-18,dc,131,Liberia,CAF,0.135,-0.1026,0.2376,0.7039
2026-06-18,dc,132,Namibia,CAF,-0.015,-0.2502,0.2352,0.6966
2026-06-18,dc,133,Botswana,CAF,0.0377,-0.1923,0.23,0.8365
2026-06-18,dc,134,Malta,UEFA,0.1032,-0.1218,0.2251,0.9914
2026-06-18,dc,135,Vietnam,AFC,0.1329,-0.0782,0.211,-0.129
2026-06-18,dc,136,Indonesia,AFC,0.1642,-0.0177,0.182,0.2185
2026-06-18,dc,137,Lebanon,AFC,-0.143,-0.3065,0.1634,-0.1191
2026-06-18,dc,138,Guinea-Bissau,CAF,-0.0512,-0.21,0.1588,0.799
2026-06-18,dc,139,Kyrgyzstan,AFC,0.1535,-0.0024,0.156,0.4583
2026-06-18,dc,140,Moldova,UEFA,0.1337,-0.0166,0.1503,0.9981
2026-06-18,dc,141,Central African Republic,CAF,0.2903,0.1411,0.1492,0.7188
2026-06-18,dc,142,Tajikistan,AFC,0.0001,-0.0977,0.0977,-0.2383
2026-06-18,dc,143,Eswatini,CAF,0.1002,0.0257,0.0745,0.6498
2026-06-18,dc,144,Lesotho,CAF,-0.0977,-0.1468,0.0491,0.7119
2026-06-18,dc,145,Congo,CAF,0.0881,0.0911,-0.003,0.841
2026-06-18,dc,146,Dominican Republic,CONCACAF,0.1282,0.1477,-0.0195,-0.3515
2026-06-18,dc,147,Trinidad and Tobago,CONCACAF,0.0833,0.1231,-0.0398,0.2985
2026-06-18,dc,148,El Salvador,CONCACAF,-0.3127,-0.2259,-0.0868,0.3016
2026-06-18,dc,149,Nicaragua,CONCACAF,-0.1261,-0.0392,-0.0869,0.1422
2026-06-18,dc,150,Malaysia,AFC,0.0477,0.1389,-0.0912,-0.3987
2026-06-18,dc,151,Yemen,AFC,0.1179,0.3406,-0.2227,-0.4229
2026-06-18,dc,152,Guadeloupe,CONCACAF,-0.0894,0.1627,-0.2521,-0.5568
2026-06-18,dc,153,Martinique,CONCACAF,-0.1935,0.1145,-0.308,0.087
2026-06-18,dc,154,Chad,CAF,-0.2729,0.0908,-0.3637,0.7197
2026-06-18,dc,155,Turkmenistan,AFC,-0.1953,0.1715,-0.3668,-0.1198
2026-06-18,dc,156,South Sudan,CAF,-0.314,0.0956,-0.4096,0.6945
2026-06-18,dc,157,Guyana,CONCACAF,0.0698,0.5178,-0.448,-0.7238
2026-06-18,dc,158,Hong Kong,AFC,-0.2814,0.2049,-0.4864,-0.6609
2026-06-18,dc,159,Mauritius,CAF,-0.3903,0.1127,-0.503,0.2098
2026-06-18,dc,160,French Guiana,CONCACAF,-0.1634,0.3438,-0.5071,-0.5963
2026-06-18,dc,161,Philippines,AFC,-0.1314,0.4029,-0.5343,-0.6115
2026-06-18,dc,162,Andorra,UEFA,-0.7449,-0.1841,-0.5608,0.825
2026-06-18,dc,163,Northern Cyprus,,-0.2744,0.2995,-0.5739,-1.5274
2026-06-18,dc,164,India,AFC,-0.474,0.1055,-0.5794,-0.2318
2026-06-18,dc,165,Padania,,-0.4255,0.1983,-0.6238,-1.6761
2026-06-18,dc,166,Somalia,CAF,-0.5779,0.0822,-0.6602,0.6849
2026-06-18,dc,167,Cuba,CONCACAF,-0.3039,0.3652,-0.6691,-0.2845
2026-06-18,dc,168,Gibraltar,UEFA,-0.4202,0.2943,-0.7145,0.4802
2026-06-18,dc,169,Puerto Rico,CONCACAF,-0.2649,0.4631,-0.728,-0.8474
2026-06-18,dc,170,Bermuda,CONCACAF,0.0107,0.7547,-0.744,-0.2686
2026-06-18,dc,171,Abkhazia,,-0.5456,0.2351,-0.7806,-1.613
2026-06-18,dc,172,Singapore,AFC,-0.2625,0.5413,-0.8038,-0.5766
2026-06-18,dc,173,Djibouti,CAF,-0.2514,0.5788,-0.8302,0.5619
2026-06-18,dc,174,Kárpátalja,,-0.1817,0.6597,-0.8414,-1.4338
2026-06-18,dc,175,São Tomé and Príncipe,CAF,-0.2254,0.6312,-0.8566,0.4633
2026-06-18,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1555,0.7757,-0.9311,-0.9832
2026-06-18,dc,177,Grenada,CONCACAF,-0.4991,0.6391,-1.1382,-0.4435
2026-06-18,dc,178,New Caledonia,OFC,-0.5761,0.5651,-1.1411,-1.6569
2026-06-18,dc,179,Taiwan,AFC,-0.2765,0.8743,-1.1508,-0.4141
2026-06-18,dc,180,Ynys Môn,,-0.6478,0.5171,-1.1649,-1.9476
2026-06-18,dc,181,Western Armenia,,-0.4778,0.7273,-1.205,-1.673
2026-06-18,dc,182,Jersey,,-0.2531,0.9748,-1.2279,-1.916
2026-06-18,dc,183,Cambodia,AFC,-0.4356,0.7935,-1.2292,-0.9355
2026-06-18,dc,184,Belize,CONCACAF,-0.5783,0.658,-1.2364,-0.8304
2026-06-18,dc,185,Saint Martin,CONCACAF,-0.3237,0.926,-1.2497,-1.5002
2026-06-18,dc,186,Aruba,CONCACAF,-0.4178,0.85,-1.2678,-1.1097
2026-06-18,dc,187,Myanmar,AFC,-0.4184,0.8522,-1.2706,-0.5147
2026-06-18,dc,188,Isle of Man,,-0.1686,1.1057,-1.2743,-2.3788
2026-06-18,dc,189,Montserrat,CONCACAF,-0.589,0.73,-1.3189,-0.6318
2026-06-18,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4525,0.9086,-1.3612,-1.0506
2026-06-18,dc,191,Nepal,AFC,-0.895,0.483,-1.378,-0.5681
2026-06-18,dc,192,San Marino,UEFA,-0.8758,0.53,-1.4058,0.5831
2026-06-18,dc,193,Afghanistan,AFC,-0.9031,0.5198,-1.4229,-0.6688
2026-06-18,dc,194,Bangladesh,AFC,-0.7747,0.6493,-1.4239,-0.9194
2026-06-18,dc,195,Liechtenstein,UEFA,-1.077,0.3497,-1.4267,0.7098
2026-06-18,dc,196,Guernsey,,-0.9597,0.5084,-1.4681,-2.1963
2026-06-18,dc,197,Saint Lucia,CONCACAF,-0.5983,0.8895,-1.4878,-0.85
2026-06-18,dc,198,Pakistan,AFC,-0.7974,0.6971,-1.4945,-0.5911
2026-06-18,dc,199,Panjab,,-0.6791,0.8313,-1.5103,-2.0978
2026-06-18,dc,200,Sint Maarten,CONCACAF,-0.4378,1.128,-1.5658,-1.2556
2026-06-18,dc,201,South Ossetia,,-0.4392,1.1471,-1.5863,-1.1511
2026-06-18,dc,202,Barbados,CONCACAF,-0.528,1.0748,-1.6029,-1.1575
2026-06-18,dc,203,Ellan Vannin,,-0.6469,1.029,-1.6759,-1.7858
2026-06-18,dc,204,Sri Lanka,AFC,-1.1193,0.6161,-1.7353,-1.0615
2026-06-18,dc,205,Laos,AFC,-0.6661,1.0783,-1.7444,-0.7297
2026-06-18,dc,206,Maldives,AFC,-0.8189,0.9589,-1.7779,-1.0228
2026-06-18,dc,207,Dominica,CONCACAF,-0.9552,0.8271,-1.7824,-1.2029
2026-06-18,dc,208,Sápmi,,-0.611,1.1943,-1.8052,-1.1713
2026-06-18,dc,209,Felvidék,,-1.0612,0.7453,-1.8065,-1.5162
2026-06-18,dc,210,Tahiti,OFC,-0.9518,0.8776,-1.8294,-2.1031
2026-06-18,dc,211,Shetland,,-0.4667,1.3889,-1.8556,-2.022
2026-06-18,dc,212,United Koreans in Japan,,-1.2481,0.6128,-1.8609,-2.1054
2026-06-18,dc,213,Fiji,OFC,-0.7559,1.1089,-1.8648,-1.6959
2026-06-18,dc,214,Seychelles,CAF,-0.9897,0.8794,-1.8691,0.352
2026-06-18,dc,215,Székely Land,,-0.5613,1.3089,-1.8702,-1.4253
2026-06-18,dc,216,Bonaire,CONCACAF,-0.9037,1.077,-1.9806,-1.3127
2026-06-18,dc,217,Solomon Islands,OFC,-0.7853,1.2094,-1.9947,-1.6538
2026-06-18,dc,218,Vanuatu,OFC,-0.8217,1.1897,-2.0113,-1.6598
2026-06-18,dc,219,British Virgin Islands,CONCACAF,-0.9104,1.1451,-2.0555,-1.6941
2026-06-18,dc,220,Antigua and Barbuda,CONCACAF,-1.0807,0.9766,-2.0573,-0.8665
2026-06-18,dc,221,Papua New Guinea,OFC,-0.915,1.1755,-2.0905,-1.8968
2026-06-18,dc,222,Mongolia,AFC,-1.2453,0.8989,-2.1442,-0.8058
2026-06-18,dc,223,Timor-Leste,AFC,-1.0039,1.2512,-2.2551,-0.9151
2026-06-18,dc,224,Cayman Islands,CONCACAF,-1.1343,1.1646,-2.2988,-1.4171
2026-06-18,dc,225,Tamil Eelam,,-0.8604,1.5135,-2.3739,-3.7021
2026-06-18,dc,226,Orkney,,-1.1519,1.3157,-2.4677,-2.682
2026-06-18,dc,227,Brunei,AFC,-1.178,1.2927,-2.4707,-1.1332
2026-06-18,dc,228,Western Isles,,-1.4243,1.1259,-2.5502,-2.0633
2026-06-18,dc,229,Hitra,,-0.7211,1.9425,-2.6637,-3.1347
2026-06-18,dc,230,Bahamas,CONCACAF,-1.0966,1.6413,-2.7379,-1.6007
2026-06-18,dc,231,Bhutan,AFC,-1.4646,1.3495,-2.8141,-0.9904
2026-06-18,dc,232,Menorca,,-1.2206,1.6338,-2.8544,-2.0377
2026-06-18,dc,233,Guam,AFC,-1.4293,1.4677,-2.8969,-1.8368
2026-06-18,dc,234,United States Virgin Islands,CONCACAF,-1.5714,1.5125,-3.0839,-2.1949
2026-06-18,dc,235,Turks and Caicos Islands,CONCACAF,-1.3862,1.7614,-3.1476,-2.1657
2026-06-18,dc,236,Greenland,,-1.3224,1.8523,-3.1747,-2.2815
2026-06-18,dc,237,Anguilla,CONCACAF,-1.6653,1.6235,-3.2888,-1.6572
2026-06-18,dc,238,Macau,AFC,-1.888,1.481,-3.369,-1.4085
2026-06-18,dc,239,Alderney,,-1.5145,1.867,-3.3815,-1.7186
2026-06-18,dc,240,Barawa,,-1.3611,2.023,-3.3841,-2.1045
2026-06-18,dc,241,Åland Islands,,-1.5304,1.8561,-3.3865,-2.3633
2026-06-18,dc,242,Falkland Islands,,-1.633,1.7781,-3.411,-1.9599
2026-06-18,dc,243,Samoa,OFC,-1.7405,1.8475,-3.5881,-2.9757
2026-06-18,dc,244,Raetia,,-1.3399,2.6249,-3.9648,-3.1907
2026-06-18,dc,245,Tibet,,-1.8983,2.0666,-3.9648,-2.4256
2026-06-18,dc,246,Tuvalu,OFC,-1.5962,2.4896,-4.0858,-2.9021
2026-06-18,dc,247,Chagos Islands,,-1.6553,2.4959,-4.1513,-2.2096
2026-06-18,dc,248,Northern Mariana Islands,AFC,-1.7349,2.6203,-4.3552,-3.1294
2026-06-18,dc,249,Tonga,OFC,-1.9924,2.7078,-4.7002,-3.9184
2026-06-18,dc,250,Frøya,,-2.4647,2.2828,-4.7475,-2.3895
2026-06-18,dc,251,Cook Islands,OFC,-2.6516,2.3728,-5.0243,-3.1851
2026-06-18,dc,252,American Samoa,OFC,-2.3152,3.1486,-5.4638,-3.2392
