as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-07-03,dc,68,Jordan,AFC,0.7549,-0.3884,1.1433,1.027
2026-07-03,dc,69,Cape Verde,CAF,0.5061,-0.6307,1.1368,0.9511
2026-07-03,dc,70,Saudi Arabia,AFC,0.4631,-0.6486,1.1117,1.109
2026-07-03,dc,71,Panama,CONCACAF,0.6521,-0.4589,1.111,1.0077
2026-07-03,dc,72,Angola,CAF,0.4334,-0.6747,1.1082,0.8563
2026-07-03,dc,73,Guinea,CAF,0.5343,-0.513,1.0473,0.8101
2026-07-03,dc,74,North Macedonia,UEFA,0.497,-0.541,1.038,1.0877
2026-07-03,dc,75,Costa Rica,CONCACAF,0.5946,-0.4202,1.0148,0.9622
2026-07-03,dc,76,United Arab Emirates,AFC,0.5377,-0.4444,0.9821,0.7331
2026-07-03,dc,77,Bolivia,CONMEBOL,0.575,-0.3824,0.9574,1.7981
2026-07-03,dc,78,Iraq,AFC,0.4191,-0.5326,0.9517,0.8936
2026-07-03,dc,79,Belarus,UEFA,0.5803,-0.3332,0.9135,1.1549
2026-07-03,dc,80,Montenegro,UEFA,0.4833,-0.3617,0.845,1.0695
2026-07-03,dc,81,Gambia,CAF,0.6729,-0.1709,0.8438,0.7329
2026-07-03,dc,82,Benin,CAF,0.4633,-0.3799,0.8432,1.0502
2026-07-03,dc,83,Togo,CAF,0.4339,-0.3917,0.8256,0.8362
2026-07-03,dc,84,Haiti,CONCACAF,0.6064,-0.2173,0.8237,0.4424
2026-07-03,dc,85,New Zealand,OFC,0.3645,-0.4413,0.8059,0.8319
2026-07-03,dc,86,Gabon,CAF,0.5952,-0.2078,0.803,0.8151
2026-07-03,dc,87,Libya,CAF,0.3651,-0.4255,0.7907,0.7015
2026-07-03,dc,88,Zambia,CAF,0.5279,-0.2624,0.7903,1.0534
2026-07-03,dc,89,Bulgaria,UEFA,0.4423,-0.3142,0.7565,1.1847
2026-07-03,dc,90,Zimbabwe,CAF,0.3291,-0.3765,0.7057,0.8739
2026-07-03,dc,91,Qatar,AFC,0.5524,-0.1532,0.7056,0.8783
2026-07-03,dc,92,Rwanda,CAF,0.0623,-0.6365,0.6987,0.8807
2026-07-03,dc,93,Niger,CAF,0.4663,-0.2228,0.6891,0.8327
2026-07-03,dc,94,Réunion,,0.1367,-0.5434,0.68,0.1455
2026-07-03,dc,95,Honduras,CONCACAF,0.2883,-0.383,0.6713,0.763
2026-07-03,dc,96,Oman,AFC,0.1881,-0.4797,0.6679,0.5991
2026-07-03,dc,97,Mayotte,,-0.4111,-1.0664,0.6552,0.1215
2026-07-03,dc,98,Uganda,CAF,0.3106,-0.3236,0.6342,0.7908
2026-07-03,dc,99,Madagascar,CAF,0.5228,-0.0991,0.6219,0.7371
2026-07-03,dc,100,Jamaica,CONCACAF,0.1908,-0.4274,0.6182,0.4777
2026-07-03,dc,101,Comoros,CAF,0.3768,-0.2403,0.6171,0.7768
2026-07-03,dc,102,Kazakhstan,UEFA,0.3216,-0.2847,0.6063,1.0239
2026-07-03,dc,103,Luxembourg,UEFA,0.088,-0.5046,0.5926,1.4117
2026-07-03,dc,104,Faroe Islands,UEFA,0.149,-0.4347,0.5837,0.8356
2026-07-03,dc,105,Syria,AFC,0.3164,-0.2552,0.5716,0.3889
2026-07-03,dc,106,Mozambique,CAF,0.4136,-0.1533,0.5669,0.8388
2026-07-03,dc,107,Bahrain,AFC,0.2896,-0.2739,0.5635,0.6604
2026-07-03,dc,108,Mauritania,CAF,0.0451,-0.5046,0.5497,1.0369
2026-07-03,dc,109,Palestine,AFC,0.1287,-0.4163,0.545,0.546
2026-07-03,dc,110,Estonia,UEFA,0.2272,-0.2817,0.5089,1.1066
2026-07-03,dc,111,Cyprus,UEFA,0.3673,-0.1309,0.4982,1.0112
2026-07-03,dc,112,Armenia,UEFA,0.4393,-0.0529,0.4922,1.2394
2026-07-03,dc,113,Tanzania,CAF,-0.0134,-0.4776,0.4642,0.7885
2026-07-03,dc,114,North Korea,AFC,0.2984,-0.1509,0.4493,0.6909
2026-07-03,dc,115,China,AFC,0.1515,-0.2952,0.4467,0.6321
2026-07-03,dc,116,Equatorial Guinea,CAF,0.1077,-0.3171,0.4248,0.7329
2026-07-03,dc,117,Guatemala,CONCACAF,0.314,-0.1054,0.4194,0.5574
2026-07-03,dc,118,Kenya,CAF,0.2785,-0.1341,0.4126,0.5342
2026-07-03,dc,119,Sierra Leone,CAF,0.2533,-0.1352,0.3884,0.6247
2026-07-03,dc,120,Sudan,CAF,-0.0168,-0.3928,0.376,0.9515
2026-07-03,dc,121,Suriname,CONCACAF,0.1461,-0.2287,0.3748,0.1594
2026-07-03,dc,122,Azerbaijan,UEFA,0.161,-0.1972,0.3582,1.0118
2026-07-03,dc,123,Curaçao,CONCACAF,0.2515,-0.0875,0.339,0.289
2026-07-03,dc,124,Ethiopia,CAF,0.2208,-0.1109,0.3316,0.6802
2026-07-03,dc,125,Malawi,CAF,-0.0202,-0.3426,0.3224,0.5638
2026-07-03,dc,126,Latvia,UEFA,0.047,-0.2479,0.2949,0.8751
2026-07-03,dc,127,Burundi,CAF,0.1647,-0.1224,0.2872,0.7985
2026-07-03,dc,128,Lithuania,UEFA,-0.0366,-0.3074,0.2709,1.1143
2026-07-03,dc,129,Botswana,CAF,0.0465,-0.21,0.2565,0.8574
2026-07-03,dc,130,Kuwait,AFC,0.2851,0.0295,0.2556,0.5154
2026-07-03,dc,131,Liberia,CAF,0.1418,-0.1129,0.2547,0.7158
2026-07-03,dc,132,Namibia,CAF,-0.0058,-0.2603,0.2545,0.7133
2026-07-03,dc,133,Thailand,AFC,0.2095,-0.0291,0.2387,-0.2392
2026-07-03,dc,134,Malta,UEFA,0.1027,-0.1224,0.2251,0.9902
2026-07-03,dc,135,Guinea-Bissau,CAF,-0.0393,-0.2231,0.1839,0.8208
2026-07-03,dc,136,Vietnam,AFC,0.1132,-0.0603,0.1735,-0.1695
2026-07-03,dc,137,Central African Republic,CAF,0.3002,0.1293,0.1708,0.7407
2026-07-03,dc,138,Indonesia,AFC,0.1515,-0.0013,0.1528,0.188
2026-07-03,dc,139,Moldova,UEFA,0.13,-0.0147,0.1447,0.9884
2026-07-03,dc,140,Lebanon,AFC,-0.1612,-0.2812,0.12,-0.1591
2026-07-03,dc,141,Kyrgyzstan,AFC,0.1319,0.0196,0.1123,0.4134
2026-07-03,dc,142,Eswatini,CAF,0.1132,0.0096,0.1035,0.6762
2026-07-03,dc,143,Lesotho,CAF,-0.0819,-0.1577,0.0758,0.7376
2026-07-03,dc,144,Tajikistan,AFC,-0.0183,-0.0806,0.0623,-0.2761
2026-07-03,dc,145,Congo,CAF,0.1032,0.0727,0.0305,0.8658
2026-07-03,dc,146,Dominican Republic,CONCACAF,0.141,0.1377,0.0033,-0.3279
2026-07-03,dc,147,Trinidad and Tobago,CONCACAF,0.0986,0.1151,-0.0165,0.3228
2026-07-03,dc,148,El Salvador,CONCACAF,-0.3,-0.2351,-0.0649,0.3248
2026-07-03,dc,149,Nicaragua,CONCACAF,-0.1125,-0.0468,-0.0658,0.1692
2026-07-03,dc,150,Malaysia,AFC,0.0307,0.1529,-0.1223,-0.4323
2026-07-03,dc,151,Guadeloupe,CONCACAF,-0.0768,0.1479,-0.2248,-0.5295
2026-07-03,dc,152,Yemen,AFC,0.0985,0.3639,-0.2653,-0.4686
2026-07-03,dc,153,Martinique,CONCACAF,-0.1774,0.1024,-0.2797,0.1163
2026-07-03,dc,154,Chad,CAF,-0.2582,0.0827,-0.3409,0.7414
2026-07-03,dc,155,South Sudan,CAF,-0.3034,0.0741,-0.3775,0.719
2026-07-03,dc,156,Turkmenistan,AFC,-0.2164,0.1947,-0.4112,-0.1656
2026-07-03,dc,157,Guyana,CONCACAF,0.0811,0.5055,-0.4243,-0.7001
2026-07-03,dc,158,French Guiana,CONCACAF,-0.1517,0.3291,-0.4807,-0.5711
2026-07-03,dc,159,Mauritius,CAF,-0.3859,0.1037,-0.4896,0.2234
2026-07-03,dc,160,Hong Kong,AFC,-0.2958,0.2275,-0.5234,-0.6966
2026-07-03,dc,161,Andorra,UEFA,-0.7437,-0.1833,-0.5604,0.8254
2026-07-03,dc,162,Philippines,AFC,-0.1485,0.4219,-0.5704,-0.6493
2026-07-03,dc,163,Northern Cyprus,,-0.289,0.3174,-0.6064,-1.553
2026-07-03,dc,164,India,AFC,-0.4939,0.1233,-0.6173,-0.2702
2026-07-03,dc,165,Cuba,CONCACAF,-0.2925,0.3497,-0.6422,-0.2589
2026-07-03,dc,166,Somalia,CAF,-0.5714,0.0765,-0.6479,0.6909
2026-07-03,dc,167,Padania,,-0.4368,0.2117,-0.6485,-1.6988
2026-07-03,dc,168,Gibraltar,UEFA,-0.4158,0.2894,-0.7052,0.4831
2026-07-03,dc,169,Puerto Rico,CONCACAF,-0.2566,0.4525,-0.7091,-0.8312
2026-07-03,dc,170,Bermuda,CONCACAF,0.0242,0.7376,-0.7134,-0.2384
2026-07-03,dc,171,Abkhazia,,-0.5581,0.2492,-0.8074,-1.638
2026-07-03,dc,172,Djibouti,CAF,-0.2449,0.5682,-0.8131,0.5758
2026-07-03,dc,173,Singapore,AFC,-0.2776,0.5613,-0.8389,-0.6116
2026-07-03,dc,174,São Tomé and Príncipe,CAF,-0.2165,0.6254,-0.8419,0.4752
2026-07-03,dc,175,Kárpátalja,,-0.196,0.6779,-0.8738,-1.4601
2026-07-03,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1436,0.7634,-0.907,-0.959
2026-07-03,dc,177,Grenada,CONCACAF,-0.4867,0.6308,-1.1175,-0.4202
2026-07-03,dc,178,New Caledonia,OFC,-0.5734,0.5546,-1.128,-1.6571
2026-07-03,dc,179,Ynys Môn,,-0.6569,0.5258,-1.1827,-1.9671
2026-07-03,dc,180,Taiwan,AFC,-0.2943,0.8935,-1.1878,-0.4504
2026-07-03,dc,181,Belize,CONCACAF,-0.5658,0.6464,-1.2123,-0.8063
2026-07-03,dc,182,Saint Martin,CONCACAF,-0.3111,0.9183,-1.2294,-1.4743
2026-07-03,dc,183,Western Armenia,,-0.4924,0.74,-1.2324,-1.6971
2026-07-03,dc,184,Jersey,,-0.262,0.9838,-1.2457,-1.9357
2026-07-03,dc,185,Aruba,CONCACAF,-0.4087,0.8383,-1.247,-1.0896
2026-07-03,dc,186,Cambodia,AFC,-0.4504,0.8098,-1.2602,-0.9659
2026-07-03,dc,187,Isle of Man,,-0.179,1.1152,-1.2943,-2.3986
2026-07-03,dc,188,Montserrat,CONCACAF,-0.5777,0.7177,-1.2955,-0.6085
2026-07-03,dc,189,Myanmar,AFC,-0.4345,0.8642,-1.2987,-0.5463
2026-07-03,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4421,0.8982,-1.3404,-1.0307
2026-07-03,dc,191,San Marino,UEFA,-0.8791,0.5318,-1.4109,0.5747
2026-07-03,dc,192,Nepal,AFC,-0.9135,0.5033,-1.4168,-0.6045
2026-07-03,dc,193,Liechtenstein,UEFA,-1.0761,0.3448,-1.4209,0.7127
2026-07-03,dc,194,Bangladesh,AFC,-0.7911,0.6722,-1.4633,-0.9546
2026-07-03,dc,195,Afghanistan,AFC,-0.9233,0.5408,-1.464,-0.7084
2026-07-03,dc,196,Saint Lucia,CONCACAF,-0.585,0.8821,-1.4671,-0.8254
2026-07-03,dc,197,Guernsey,,-0.9688,0.5185,-1.4873,-2.2146
2026-07-03,dc,198,Pakistan,AFC,-0.8134,0.7153,-1.5287,-0.6243
2026-07-03,dc,199,Panjab,,-0.6916,0.8454,-1.537,-2.123
2026-07-03,dc,200,Sint Maarten,CONCACAF,-0.4271,1.1132,-1.5403,-1.2342
2026-07-03,dc,201,Barbados,CONCACAF,-0.5161,1.0619,-1.578,-1.1329
2026-07-03,dc,202,South Ossetia,,-0.4539,1.1592,-1.6131,-1.1766
2026-07-03,dc,203,Ellan Vannin,,-0.6621,1.0402,-1.7023,-1.8096
2026-07-03,dc,204,Dominica,CONCACAF,-0.943,0.8142,-1.7572,-1.178
2026-07-03,dc,205,Sri Lanka,AFC,-1.1348,0.6356,-1.7704,-1.0974
2026-07-03,dc,206,Laos,AFC,-0.6821,1.0964,-1.7784,-0.7639
2026-07-03,dc,207,Maldives,AFC,-0.8378,0.9759,-1.8137,-1.0599
2026-07-03,dc,208,Tahiti,OFC,-0.9499,0.8655,-1.8154,-2.1101
2026-07-03,dc,209,Felvidék,,-1.0692,0.7539,-1.8231,-1.5411
2026-07-03,dc,210,Sápmi,,-0.6203,1.2034,-1.8237,-1.1946
2026-07-03,dc,211,Seychelles,CAF,-0.9854,0.8734,-1.8588,0.3632
2026-07-03,dc,212,Fiji,OFC,-0.7525,1.1071,-1.8596,-1.6987
2026-07-03,dc,213,United Koreans in Japan,,-1.2466,0.6235,-1.8701,-2.1258
2026-07-03,dc,214,Shetland,,-0.4775,1.3988,-1.8763,-2.0421
2026-07-03,dc,215,Székely Land,,-0.5706,1.3196,-1.8901,-1.448
2026-07-03,dc,216,Bonaire,CONCACAF,-0.8917,1.0653,-1.957,-1.2896
2026-07-03,dc,217,Solomon Islands,OFC,-0.7822,1.2055,-1.9878,-1.6544
2026-07-03,dc,218,Vanuatu,OFC,-0.8213,1.1799,-2.0011,-1.6656
2026-07-03,dc,219,Antigua and Barbuda,CONCACAF,-1.0678,0.965,-2.0328,-0.8412
2026-07-03,dc,220,British Virgin Islands,CONCACAF,-0.8989,1.1344,-2.0333,-1.6712
2026-07-03,dc,221,Papua New Guinea,OFC,-0.9104,1.1743,-2.0847,-1.8934
2026-07-03,dc,222,Mongolia,AFC,-1.262,0.909,-2.1711,-0.8348
2026-07-03,dc,223,Cayman Islands,CONCACAF,-1.1228,1.1525,-2.2753,-1.3945
2026-07-03,dc,224,Timor-Leste,AFC,-1.0194,1.2684,-2.2879,-0.9486
2026-07-03,dc,225,Tamil Eelam,,-0.8696,1.5257,-2.3953,-3.7222
2026-07-03,dc,226,Orkney,,-1.1626,1.3262,-2.4887,-2.7028
2026-07-03,dc,227,Brunei,AFC,-1.192,1.3059,-2.4979,-1.1627
2026-07-03,dc,228,Western Isles,,-1.4337,1.1356,-2.5693,-2.0822
2026-07-03,dc,229,Hitra,,-0.7316,1.9531,-2.6847,-3.1552
2026-07-03,dc,230,Bahamas,CONCACAF,-1.0851,1.6293,-2.7143,-1.5781
2026-07-03,dc,231,Bhutan,AFC,-1.4824,1.3653,-2.8477,-1.0256
2026-07-03,dc,232,Menorca,,-1.2308,1.6438,-2.8746,-2.0568
2026-07-03,dc,233,Guam,AFC,-1.4316,1.4809,-2.9125,-1.8561
2026-07-03,dc,234,United States Virgin Islands,CONCACAF,-1.5624,1.5011,-3.0635,-2.1726
2026-07-03,dc,235,Turks and Caicos Islands,CONCACAF,-1.3746,1.7484,-3.123,-2.1428
2026-07-03,dc,236,Greenland,,-1.3334,1.8667,-3.2001,-2.3086
2026-07-03,dc,237,Anguilla,CONCACAF,-1.6536,1.6126,-3.2662,-1.6339
2026-07-03,dc,238,Macau,AFC,-1.897,1.489,-3.386,-1.4252
2026-07-03,dc,239,Alderney,,-1.5238,1.8761,-3.3999,-1.7379
2026-07-03,dc,240,Åland Islands,,-1.5396,1.8648,-3.4044,-2.3824
2026-07-03,dc,241,Barawa,,-1.3755,2.037,-3.4125,-2.1328
2026-07-03,dc,242,Falkland Islands,,-1.6419,1.7894,-3.4313,-1.9791
2026-07-03,dc,243,Samoa,OFC,-1.7373,1.8369,-3.5742,-2.9759
2026-07-03,dc,244,Raetia,,-1.3485,2.6341,-3.9826,-3.213
2026-07-03,dc,245,Tibet,,-1.9091,2.0754,-3.9845,-2.447
2026-07-03,dc,246,Tuvalu,OFC,-1.5945,2.4882,-4.0827,-2.8979
2026-07-03,dc,247,Chagos Islands,,-1.6777,2.5088,-4.1865,-2.2356
2026-07-03,dc,248,Northern Mariana Islands,AFC,-1.7361,2.6197,-4.3558,-3.1323
2026-07-03,dc,249,Tonga,OFC,-1.9887,2.7044,-4.6931,-3.9084
2026-07-03,dc,250,Frøya,,-2.4749,2.2934,-4.7684,-2.4108
2026-07-03,dc,251,Cook Islands,OFC,-2.6443,2.37,-5.0143,-3.1749
2026-07-03,dc,252,American Samoa,OFC,-2.3119,3.1457,-5.4575,-3.2331
