as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-07-01,elo,89,Suriname,CONCACAF,0.1325,-0.037,0.1695,0.1328,1594.8
2026-07-01,elo,90,Tamil Eelam,,0.1299,-0.0343,0.1642,-0.3359,1591.9
2026-07-01,elo,91,Panjab,,0.1309,-0.0353,0.1662,0.0486,1587.0
2026-07-01,elo,92,Oman,AFC,0.1363,-0.0407,0.177,0.1401,1584.8
2026-07-01,elo,93,Angola,CAF,0.1196,-0.024,0.1436,0.1127,1583.5
2026-07-01,elo,94,Albania,UEFA,0.1212,-0.0257,0.1469,0.1191,1581.7
2026-07-01,elo,95,Northern Ireland,UEFA,0.1204,-0.0249,0.1453,0.228,1576.2
2026-07-01,elo,96,Guinea,CAF,0.1177,-0.0221,0.1398,0.0892,1573.9
2026-07-01,elo,97,Thailand,AFC,0.1168,-0.0213,0.1381,-0.125,1572.5
2026-07-01,elo,98,Ellan Vannin,,0.1157,-0.0201,0.1357,0.0952,1570.7
2026-07-01,elo,99,China,AFC,0.117,-0.0214,0.1384,0.2075,1566.4
2026-07-01,elo,100,Menorca,,0.1156,-0.0201,0.1357,0.1641,1564.6
2026-07-01,elo,101,Benin,CAF,0.1031,-0.0075,0.1105,0.1921,1558.6
2026-07-01,elo,102,Zanzibar,CAF,0.102,-0.0065,0.1085,0.0675,1558.6
2026-07-01,elo,103,North Macedonia,UEFA,0.0949,0.0007,0.0943,0.0634,1552.6
2026-07-01,elo,104,Iceland,UEFA,0.0976,-0.002,0.0996,0.3494,1548.7
2026-07-01,elo,105,Bahrain,AFC,0.1013,-0.0058,0.1071,0.1564,1547.7
2026-07-01,elo,106,Zambia,CAF,0.0894,0.0062,0.0832,0.1911,1541.1
2026-07-01,elo,107,Gabon,CAF,0.0841,0.0115,0.0726,0.1204,1538.3
2026-07-01,elo,108,Guadeloupe,CONCACAF,0.0801,0.0155,0.0646,-0.0889,1537.9
2026-07-01,elo,109,Gambia,CAF,0.0761,0.0195,0.0566,0.0637,1535.8
2026-07-01,elo,110,Trinidad and Tobago,CONCACAF,0.0814,0.0141,0.0673,0.1605,1533.0
2026-07-01,elo,111,Tahiti,OFC,0.0782,0.0173,0.0609,-0.1046,1532.2
2026-07-01,elo,112,Libya,CAF,0.0765,0.0191,0.0574,0.0409,1530.3
2026-07-01,elo,113,Malaysia,AFC,0.0669,0.0287,0.0382,-0.1959,1529.4
2026-07-01,elo,114,Qatar,AFC,0.0887,0.0069,0.0818,0.2427,1527.6
2026-07-01,elo,115,Indonesia,AFC,0.0658,0.0298,0.036,0.013,1527.2
2026-07-01,elo,116,Guyana,CONCACAF,0.0637,0.0318,0.0319,-0.1795,1523.9
2026-07-01,elo,117,Finland,UEFA,0.0757,0.0199,0.0558,0.2249,1522.3
2026-07-01,elo,118,Western Armenia,,0.067,0.0285,0.0385,0.0548,1520.4
2026-07-01,elo,119,North Korea,AFC,0.0706,0.025,0.0456,0.2031,1518.2
2026-07-01,elo,120,Vietnam,AFC,0.0666,0.029,0.0376,-0.0985,1517.0
2026-07-01,elo,121,Shetland,,0.058,0.0376,0.0204,0.1547,1513.4
2026-07-01,elo,122,Nicaragua,CONCACAF,0.0558,0.0398,0.0159,0.1185,1513.2
2026-07-01,elo,123,Madagascar,CAF,0.0514,0.0442,0.0072,0.0475,1510.1
2026-07-01,elo,124,Felvidék,,0.0568,0.0388,0.0179,0.0894,1509.9
2026-07-01,elo,125,Uganda,CAF,0.0607,0.0349,0.0258,0.0645,1507.6
2026-07-01,elo,126,Belarus,UEFA,0.0473,0.0483,-0.001,0.1109,1507.0
2026-07-01,elo,127,United Koreans in Japan,,0.055,0.0406,0.0144,-0.0334,1506.1
2026-07-01,elo,128,Dominican Republic,CONCACAF,0.0464,0.0492,-0.0028,-0.0498,1501.6
2026-07-01,elo,129,Niger,CAF,0.0349,0.0606,-0.0257,0.0901,1499.7
2026-07-01,elo,130,El Salvador,CONCACAF,0.0543,0.0413,0.0129,0.1733,1498.7
2026-07-01,elo,131,Székely Land,,0.0439,0.0517,-0.0078,0.1152,1498.7
2026-07-01,elo,132,Togo,CAF,0.038,0.0576,-0.0196,0.1027,1493.0
2026-07-01,elo,133,Mozambique,CAF,0.0348,0.0608,-0.0259,0.0982,1491.1
2026-07-01,elo,134,Kuwait,AFC,0.0388,0.0568,-0.018,0.0985,1490.9
2026-07-01,elo,135,Greenland,,0.0411,0.0545,-0.0134,-0.1385,1486.6
2026-07-01,elo,136,Kyrgyzstan,AFC,0.0335,0.062,-0.0285,0.0857,1485.1
2026-07-01,elo,137,Sápmi,,0.0347,0.0609,-0.0262,0.178,1485.0
2026-07-01,elo,138,Comoros,CAF,0.0231,0.0724,-0.0493,0.0764,1484.0
2026-07-01,elo,139,Lebanon,AFC,0.0343,0.0613,-0.027,-0.1042,1483.1
2026-07-01,elo,140,Martinique,CONCACAF,0.0401,0.0555,-0.0154,0.1127,1482.7
2026-07-01,elo,141,Mayotte,,0.0302,0.0653,-0.0351,-0.1291,1481.9
2026-07-01,elo,142,Tajikistan,AFC,0.0295,0.0661,-0.0365,-0.1583,1481.6
2026-07-01,elo,143,Orkney,,0.0287,0.0669,-0.0381,-0.0411,1480.3
2026-07-01,elo,144,South Ossetia,,0.0235,0.072,-0.0485,0.1469,1477.9
2026-07-01,elo,145,French Guiana,CONCACAF,0.0335,0.0621,-0.0287,-0.1184,1477.1
2026-07-01,elo,146,Sudan,CAF,0.0188,0.0768,-0.058,0.1658,1473.9
2026-07-01,elo,147,Papua New Guinea,OFC,0.0242,0.0714,-0.0472,-0.1391,1473.8
2026-07-01,elo,148,Zimbabwe,CAF,0.0242,0.0714,-0.0473,0.1394,1471.4
2026-07-01,elo,149,Kenya,CAF,0.0211,0.0745,-0.0534,-0.0309,1468.5
2026-07-01,elo,150,Sierra Leone,CAF,0.0151,0.0805,-0.0655,-0.0083,1466.3
2026-07-01,elo,151,Åland Islands,,0.0154,0.0802,-0.0648,-0.0393,1462.7
2026-07-01,elo,152,Bulgaria,UEFA,0.0096,0.086,-0.0764,0.1556,1460.2
2026-07-01,elo,153,Vanuatu,OFC,0.0032,0.0923,-0.0891,-0.0882,1450.4
2026-07-01,elo,154,Mauritania,CAF,-0.0055,0.101,-0.1065,0.1913,1441.8
2026-07-01,elo,155,Equatorial Guinea,CAF,-0.001,0.0966,-0.0976,0.0548,1441.1
2026-07-01,elo,156,Rwanda,CAF,-0.0121,0.1077,-0.1198,0.1524,1440.2
2026-07-01,elo,157,Turkmenistan,AFC,-0.0112,0.1068,-0.118,-0.0839,1437.1
2026-07-01,elo,158,Fiji,OFC,-0.0038,0.0993,-0.1031,-0.0928,1436.0
2026-07-01,elo,159,Liberia,CAF,-0.0155,0.111,-0.1265,0.0445,1435.9
2026-07-01,elo,160,Malawi,CAF,-0.0154,0.111,-0.1264,-0.0221,1434.7
2026-07-01,elo,161,Western Isles,,-0.0189,0.1145,-0.1334,0.1589,1434.0
2026-07-01,elo,162,Cuba,CONCACAF,-0.0169,0.1125,-0.1293,-0.0287,1432.9
2026-07-01,elo,163,Kazakhstan,UEFA,-0.027,0.1226,-0.1496,0.0646,1432.2
2026-07-01,elo,164,Hitra,,-0.0212,0.1168,-0.138,-0.133,1429.8
2026-07-01,elo,165,Montenegro,UEFA,-0.0201,0.1157,-0.1358,0.056,1423.3
2026-07-01,elo,166,Lesotho,CAF,-0.0379,0.1335,-0.1714,0.0502,1416.8
2026-07-01,elo,167,Raetia,,-0.0423,0.1379,-0.1802,-0.1968,1415.9
2026-07-01,elo,168,Namibia,CAF,-0.0265,0.1221,-0.1486,0.0229,1415.7
2026-07-01,elo,169,Tanzania,CAF,-0.0312,0.1267,-0.1579,0.1226,1415.4
2026-07-01,elo,170,Philippines,AFC,-0.0415,0.1371,-0.1786,-0.2593,1411.0
2026-07-01,elo,171,Puerto Rico,CONCACAF,-0.0425,0.1381,-0.1807,-0.1925,1407.9
2026-07-01,elo,172,Ethiopia,CAF,-0.053,0.1485,-0.2015,0.0393,1392.3
2026-07-01,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.0667,0.1623,-0.229,-0.2579,1388.0
2026-07-01,elo,174,Burundi,CAF,-0.0563,0.1518,-0.2081,0.1101,1386.4
2026-07-01,elo,175,Botswana,CAF,-0.06,0.1555,-0.2155,0.1026,1384.0
2026-07-01,elo,176,Yemen,AFC,-0.0716,0.1671,-0.2387,-0.2168,1377.6
2026-07-01,elo,177,Luxembourg,UEFA,-0.075,0.1706,-0.2456,0.2297,1376.4
2026-07-01,elo,178,Hong Kong,AFC,-0.0708,0.1664,-0.2373,-0.2508,1375.8
2026-07-01,elo,179,Saint Martin,CONCACAF,-0.0889,0.1845,-0.2734,-0.4194,1367.6
2026-07-01,elo,180,Bermuda,CONCACAF,-0.0749,0.1705,-0.2453,-0.0124,1365.9
2026-07-01,elo,181,Solomon Islands,OFC,-0.0683,0.1639,-0.2322,-0.092,1363.4
2026-07-01,elo,182,Central African Republic,CAF,-0.0787,0.1743,-0.2529,0.082,1361.6
2026-07-01,elo,183,Guinea-Bissau,CAF,-0.0778,0.1734,-0.2512,0.0842,1361.0
2026-07-01,elo,184,Chagos Islands,,-0.0839,0.1794,-0.2633,0.0201,1360.4
2026-07-01,elo,185,Sint Maarten,CONCACAF,-0.0923,0.1879,-0.2802,-0.3131,1359.1
2026-07-01,elo,186,Barawa,,-0.0818,0.1774,-0.2592,0.086,1358.3
2026-07-01,elo,187,Singapore,AFC,-0.0948,0.1904,-0.2852,-0.2318,1354.5
2026-07-01,elo,188,Armenia,UEFA,-0.0944,0.19,-0.2843,0.1277,1345.5
2026-07-01,elo,189,Faroe Islands,UEFA,-0.1176,0.2131,-0.3307,-0.0916,1342.4
2026-07-01,elo,190,Estonia,UEFA,-0.1039,0.1994,-0.3033,0.0559,1337.6
2026-07-01,elo,191,Belize,CONCACAF,-0.1163,0.2119,-0.3283,-0.1543,1328.5
2026-07-01,elo,192,Congo,CAF,-0.1063,0.2019,-0.3082,0.1057,1326.1
2026-07-01,elo,193,Azerbaijan,UEFA,-0.1185,0.214,-0.3325,0.0853,1325.7
2026-07-01,elo,194,Eswatini,CAF,-0.1193,0.2149,-0.3342,0.0063,1324.3
2026-07-01,elo,195,Grenada,CONCACAF,-0.1301,0.2257,-0.3558,-0.1268,1315.9
2026-07-01,elo,196,Montserrat,CONCACAF,-0.1229,0.2185,-0.3414,-0.142,1315.2
2026-07-01,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1252,0.2207,-0.3459,-0.2961,1308.1
2026-07-01,elo,198,Aruba,CONCACAF,-0.1543,0.2499,-0.4042,-0.3325,1291.1
2026-07-01,elo,199,Tibet,,-0.1542,0.2498,-0.404,0.1156,1287.0
2026-07-01,elo,200,Samoa,OFC,-0.1563,0.2519,-0.4082,-0.2346,1286.9
2026-07-01,elo,201,India,AFC,-0.1427,0.2383,-0.381,-0.1497,1285.4
2026-07-01,elo,202,Cyprus,UEFA,-0.1656,0.2611,-0.4267,0.0015,1278.3
2026-07-01,elo,203,South Sudan,CAF,-0.1704,0.2659,-0.4363,0.0584,1274.9
2026-07-01,elo,204,Cook Islands,OFC,-0.1638,0.2594,-0.4232,-0.2763,1272.4
2026-07-01,elo,205,Saint Lucia,CONCACAF,-0.164,0.2595,-0.4235,-0.2647,1268.1
2026-07-01,elo,206,Malta,UEFA,-0.1879,0.2835,-0.4714,-0.0041,1264.6
2026-07-01,elo,207,Tuvalu,OFC,-0.1773,0.2729,-0.4502,-0.2597,1263.9
2026-07-01,elo,208,Falkland Islands,,-0.1803,0.2759,-0.4562,0.1179,1262.6
2026-07-01,elo,209,Lithuania,UEFA,-0.1867,0.2823,-0.469,0.0337,1255.3
2026-07-01,elo,210,Afghanistan,AFC,-0.1738,0.2694,-0.4432,-0.3032,1254.4
2026-07-01,elo,211,Latvia,UEFA,-0.1921,0.2876,-0.4797,-0.0602,1248.9
2026-07-01,elo,212,Dominica,CONCACAF,-0.1921,0.2876,-0.4797,-0.3135,1244.7
2026-07-01,elo,213,Chad,CAF,-0.1949,0.2905,-0.4854,0.0499,1244.2
2026-07-01,elo,214,Frøya,,-0.2043,0.2999,-0.5042,0.011,1235.5
2026-07-01,elo,215,Mauritius,CAF,-0.2132,0.3088,-0.522,-0.1134,1229.0
2026-07-01,elo,216,Moldova,UEFA,-0.2154,0.311,-0.5263,-0.0181,1224.9
2026-07-01,elo,217,Pakistan,AFC,-0.2265,0.3221,-0.5487,-0.2718,1222.5
2026-07-01,elo,218,Myanmar,AFC,-0.2247,0.3203,-0.545,-0.1998,1214.7
2026-07-01,elo,219,Bangladesh,AFC,-0.2307,0.3262,-0.5569,-0.4299,1214.6
2026-07-01,elo,220,Alderney,,-0.2343,0.3299,-0.5642,0.3008,1209.3
2026-07-01,elo,221,São Tomé and Príncipe,CAF,-0.2376,0.3332,-0.5708,-0.0578,1202.6
2026-07-01,elo,222,Tonga,OFC,-0.2398,0.3353,-0.5751,-0.3617,1202.4
2026-07-01,elo,223,Bonaire,CONCACAF,-0.2313,0.3268,-0.5581,-0.3546,1201.3
2026-07-01,elo,224,Barbados,CONCACAF,-0.2333,0.3288,-0.5621,-0.291,1193.9
2026-07-01,elo,225,Cambodia,AFC,-0.2542,0.3498,-0.604,-0.3552,1187.2
2026-07-01,elo,226,Nepal,AFC,-0.249,0.3446,-0.5936,-0.2816,1186.9
2026-07-01,elo,227,Antigua and Barbuda,CONCACAF,-0.2357,0.3313,-0.567,-0.2102,1182.6
2026-07-01,elo,228,Taiwan,AFC,-0.2839,0.3794,-0.6633,-0.169,1146.9
2026-07-01,elo,229,Somalia,CAF,-0.3068,0.4023,-0.7091,0.0336,1136.3
2026-07-01,elo,230,British Virgin Islands,CONCACAF,-0.3173,0.4128,-0.7301,-0.5027,1127.7
2026-07-01,elo,231,Sri Lanka,AFC,-0.317,0.4126,-0.7296,-0.4358,1124.9
2026-07-01,elo,232,Northern Mariana Islands,AFC,-0.3159,0.4115,-0.7274,-0.5066,1124.6
2026-07-01,elo,233,Djibouti,CAF,-0.3184,0.414,-0.7325,-0.0031,1120.3
2026-07-01,elo,234,Cayman Islands,CONCACAF,-0.3136,0.4092,-0.7228,-0.4877,1118.0
2026-07-01,elo,235,Mongolia,AFC,-0.32,0.4155,-0.7355,-0.3843,1104.4
2026-07-01,elo,236,Guam,AFC,-0.3306,0.4262,-0.7568,-0.4392,1101.9
2026-07-01,elo,237,Turks and Caicos Islands,CONCACAF,-0.3343,0.4299,-0.7643,-0.597,1095.8
2026-07-01,elo,238,United States Virgin Islands,CONCACAF,-0.343,0.4385,-0.7815,-0.5673,1095.5
2026-07-01,elo,239,Maldives,AFC,-0.3311,0.4266,-0.7577,-0.4122,1092.3
2026-07-01,elo,240,American Samoa,OFC,-0.3326,0.4281,-0.7607,-0.5512,1090.3
2026-07-01,elo,241,Gibraltar,UEFA,-0.3546,0.4502,-0.8047,-0.1085,1082.6
2026-07-01,elo,242,Andorra,UEFA,-0.3684,0.464,-0.8324,-0.06,1070.5
2026-07-01,elo,243,Laos,AFC,-0.377,0.4726,-0.8497,-0.289,1056.5
2026-07-01,elo,244,Timor-Leste,AFC,-0.383,0.4786,-0.8616,-0.3645,1054.4
2026-07-01,elo,245,Brunei,AFC,-0.3831,0.4787,-0.8618,-0.434,1048.8
2026-07-01,elo,246,Bahamas,CONCACAF,-0.3801,0.4757,-0.8559,-0.4378,1036.6
2026-07-01,elo,247,Seychelles,CAF,-0.3928,0.4884,-0.8812,-0.0928,1035.1
2026-07-01,elo,248,Anguilla,CONCACAF,-0.4255,0.5211,-0.9466,-0.4547,1007.5
2026-07-01,elo,249,Bhutan,AFC,-0.4332,0.5288,-0.9621,-0.4372,999.6
2026-07-01,elo,250,Macau,AFC,-0.4257,0.5212,-0.9469,-0.5324,995.0
2026-07-01,elo,251,Liechtenstein,UEFA,-0.4918,0.5874,-1.0792,-0.1128,926.0
2026-07-01,elo,252,San Marino,UEFA,-0.5822,0.6778,-1.2599,-0.1541,846.4
