as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-21,dc,1,Argentina,CONMEBOL,1.4225,-1.7719,3.1944,1.6245
2026-06-21,dc,2,Spain,UEFA,1.5576,-1.3981,2.9557,1.8256
2026-06-21,dc,3,England,UEFA,1.3768,-1.4288,2.8056,1.5622
2026-06-21,dc,4,Brazil,CONMEBOL,1.531,-1.2464,2.7774,1.9521
2026-06-21,dc,5,France,UEFA,1.4641,-1.2376,2.7017,1.8805
2026-06-21,dc,6,Portugal,UEFA,1.4425,-1.2058,2.6483,1.6469
2026-06-21,dc,7,Colombia,CONMEBOL,1.4161,-1.1932,2.6093,1.8925
2026-06-21,dc,8,Netherlands,UEFA,1.4726,-1.1041,2.5767,1.7064
2026-06-21,dc,9,Morocco,CAF,1.0193,-1.5436,2.5629,1.087
2026-06-21,dc,10,Germany,UEFA,1.5435,-1.0023,2.5458,1.771
2026-06-21,dc,11,Belgium,UEFA,1.3842,-1.1069,2.4911,1.4993
2026-06-21,dc,12,Japan,AFC,1.2255,-1.1946,2.42,1.2292
2026-06-21,dc,13,Denmark,UEFA,1.1996,-1.2105,2.4101,1.6465
2026-06-21,dc,14,Norway,UEFA,1.3592,-0.9944,2.3536,1.4572
2026-06-21,dc,15,Uruguay,CONMEBOL,0.9813,-1.3003,2.2816,1.8167
2026-06-21,dc,16,Switzerland,UEFA,1.2913,-0.9889,2.2802,1.7179
2026-06-21,dc,17,Italy,UEFA,1.1958,-1.0778,2.2736,1.6668
2026-06-21,dc,18,Ecuador,CONMEBOL,0.8426,-1.4144,2.257,1.7829
2026-06-21,dc,19,Austria,UEFA,1.1325,-1.0731,2.2056,1.3713
2026-06-21,dc,20,Croatia,UEFA,1.2029,-0.999,2.2019,1.743
2026-06-21,dc,21,Senegal,CAF,1.0565,-1.0193,2.0758,1.097
2026-06-21,dc,22,Algeria,CAF,1.118,-0.9221,2.0401,0.9583
2026-06-21,dc,23,Mexico,CONCACAF,0.9842,-1.0453,2.0295,1.46
2026-06-21,dc,24,Greece,UEFA,0.9439,-1.0165,1.9604,1.542
2026-06-21,dc,25,Australia,AFC,0.9243,-1.0357,1.96,1.1959
2026-06-21,dc,26,Russia,UEFA,0.8821,-1.056,1.9381,0.9956
2026-06-21,dc,27,Turkey,UEFA,1.1621,-0.7509,1.913,1.5507
2026-06-21,dc,28,Canada,CONCACAF,0.9157,-0.9915,1.9072,1.252
2026-06-21,dc,29,Ivory Coast,CAF,0.8328,-1.0425,1.8753,1.019
2026-06-21,dc,30,Iran,AFC,1.0094,-0.8478,1.8572,0.9014
2026-06-21,dc,31,Sweden,UEFA,1.2256,-0.6146,1.8402,1.6244
2026-06-21,dc,32,Paraguay,CONMEBOL,0.8315,-0.9914,1.8229,1.9364
2026-06-21,dc,33,Ukraine,UEFA,1.0446,-0.7546,1.7992,1.624
2026-06-21,dc,34,Scotland,UEFA,0.9668,-0.8285,1.7953,1.6194
2026-06-21,dc,35,Chile,CONMEBOL,1.0017,-0.7901,1.7918,1.8624
2026-06-21,dc,36,United States,CONCACAF,1.0282,-0.76,1.7882,1.4587
2026-06-21,dc,37,South Korea,AFC,0.9357,-0.811,1.7466,1.1067
2026-06-21,dc,38,Egypt,CAF,0.7085,-1.0201,1.7285,1.0687
2026-06-21,dc,39,Czech Republic,UEFA,0.9934,-0.7345,1.7279,1.2889
2026-06-21,dc,40,Poland,UEFA,0.9886,-0.7308,1.7194,1.5172
2026-06-21,dc,41,Nigeria,CAF,0.9235,-0.7532,1.6767,1.0663
2026-06-21,dc,42,Mali,CAF,0.6368,-1.039,1.6758,0.8756
2026-06-21,dc,43,Venezuela,CONMEBOL,0.9041,-0.7696,1.6737,1.8286
2026-06-21,dc,44,Serbia,UEFA,0.913,-0.7597,1.6727,1.5831
2026-06-21,dc,45,Hungary,UEFA,0.8202,-0.8007,1.6209,1.5396
2026-06-21,dc,46,DR Congo,CAF,0.5428,-1.0309,1.5738,1.0268
2026-06-21,dc,47,Kosovo,UEFA,0.8369,-0.7331,1.57,1.25
2026-06-21,dc,48,Slovenia,UEFA,0.6096,-0.9572,1.5668,1.4347
2026-06-21,dc,49,Peru,CONMEBOL,0.6242,-0.9187,1.5429,1.8916
2026-06-21,dc,50,Republic of Ireland,UEFA,0.6284,-0.9104,1.5388,1.4287
2026-06-21,dc,51,Romania,UEFA,0.7661,-0.7642,1.5303,1.1369
2026-06-21,dc,52,Slovakia,UEFA,0.7657,-0.7587,1.5244,1.3074
2026-06-21,dc,53,Wales,UEFA,0.7499,-0.7728,1.5228,1.3403
2026-06-21,dc,54,Georgia,UEFA,0.8714,-0.6493,1.5207,1.3595
2026-06-21,dc,55,Cameroon,CAF,0.6197,-0.8523,1.472,0.9997
2026-06-21,dc,56,Uzbekistan,AFC,0.642,-0.8149,1.4568,0.9862
2026-06-21,dc,57,Israel,UEFA,1.0239,-0.4233,1.4472,1.4358
2026-06-21,dc,58,Tunisia,CAF,0.6718,-0.7344,1.4063,1.1058
2026-06-21,dc,59,Northern Ireland,UEFA,0.6089,-0.7912,1.4001,1.412
2026-06-21,dc,60,Iceland,UEFA,0.8364,-0.467,1.3033,1.4883
2026-06-21,dc,61,Burkina Faso,CAF,0.807,-0.4826,1.2896,0.8731
2026-06-21,dc,62,Albania,UEFA,0.4051,-0.879,1.2841,1.2021
2026-06-21,dc,63,Zanzibar,CAF,0.2215,-1.013,1.2344,0.8074
2026-06-21,dc,64,Ghana,CAF,0.603,-0.6145,1.2174,1.1212
2026-06-21,dc,65,South Africa,CAF,0.5436,-0.6605,1.2041,0.8248
2026-06-21,dc,66,Bosnia and Herzegovina,UEFA,0.6268,-0.5687,1.1955,1.3744
2026-06-21,dc,67,Finland,UEFA,0.6188,-0.5749,1.1937,1.3882
2026-06-21,dc,68,Saudi Arabia,AFC,0.5004,-0.6631,1.1635,1.088
2026-06-21,dc,69,Jordan,AFC,0.7635,-0.3978,1.1613,0.9845
2026-06-21,dc,70,Panama,CONCACAF,0.6649,-0.4263,1.0912,0.9265
2026-06-21,dc,71,Cape Verde,CAF,0.4777,-0.6093,1.087,0.8813
2026-06-21,dc,72,Iraq,AFC,0.4539,-0.6289,1.0828,0.8394
2026-06-21,dc,73,Angola,CAF,0.4165,-0.6606,1.0771,0.8267
2026-06-21,dc,74,North Macedonia,UEFA,0.4953,-0.5393,1.0347,1.0865
2026-06-21,dc,75,United Arab Emirates,AFC,0.5595,-0.4583,1.0178,0.7718
2026-06-21,dc,76,Guinea,CAF,0.5233,-0.4931,1.0164,0.786
2026-06-21,dc,77,Costa Rica,CONCACAF,0.5919,-0.4222,1.014,0.9564
2026-06-21,dc,78,Bolivia,CONMEBOL,0.5773,-0.3839,0.9612,1.8037
2026-06-21,dc,79,Belarus,UEFA,0.5795,-0.3335,0.9131,1.155
2026-06-21,dc,80,New Zealand,OFC,0.3376,-0.5726,0.9102,0.7292
2026-06-21,dc,81,Montenegro,UEFA,0.483,-0.3597,0.8427,1.0692
2026-06-21,dc,82,Haiti,CONCACAF,0.5787,-0.2621,0.8408,0.3694
2026-06-21,dc,83,Gambia,CAF,0.6627,-0.1561,0.8188,0.7126
2026-06-21,dc,84,Benin,CAF,0.4501,-0.356,0.8061,1.0202
2026-06-21,dc,85,Togo,CAF,0.4221,-0.3667,0.7887,0.8097
2026-06-21,dc,86,Gabon,CAF,0.5874,-0.1917,0.7791,0.8
2026-06-21,dc,87,Libya,CAF,0.3538,-0.4137,0.7675,0.6802
2026-06-21,dc,88,Zambia,CAF,0.5169,-0.2469,0.7638,1.0341
2026-06-21,dc,89,Qatar,AFC,0.5656,-0.1823,0.7478,0.8923
