as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-30,dc,96,Honduras,CONCACAF,0.2839,-0.3774,0.6612,0.753
2026-06-30,dc,97,Mayotte,,-0.4122,-1.0679,0.6557,0.1207
2026-06-30,dc,98,Uganda,CAF,0.311,-0.3254,0.6364,0.7926
2026-06-30,dc,99,Madagascar,CAF,0.5233,-0.0981,0.6214,0.7375
2026-06-30,dc,100,Comoros,CAF,0.3765,-0.2402,0.6167,0.7765
2026-06-30,dc,101,Jamaica,CONCACAF,0.1867,-0.4231,0.6098,0.4694
2026-06-30,dc,102,Kazakhstan,UEFA,0.3206,-0.2815,0.6022,1.0216
2026-06-30,dc,103,Luxembourg,UEFA,0.0847,-0.5014,0.5861,1.4055
2026-06-30,dc,104,Faroe Islands,UEFA,0.1462,-0.4315,0.5777,0.83
2026-06-30,dc,105,Syria,AFC,0.3146,-0.2538,0.5685,0.3857
2026-06-30,dc,106,Mozambique,CAF,0.4146,-0.1536,0.5682,0.8407
2026-06-30,dc,107,Bahrain,AFC,0.2881,-0.2725,0.5606,0.6574
2026-06-30,dc,108,Mauritania,CAF,0.0457,-0.5037,0.5494,1.0379
2026-06-30,dc,109,Palestine,AFC,0.1268,-0.4145,0.5412,0.5424
2026-06-30,dc,110,Estonia,UEFA,0.2259,-0.28,0.506,1.1043
2026-06-30,dc,111,Cyprus,UEFA,0.3657,-0.1287,0.4944,1.0084
2026-06-30,dc,112,Armenia,UEFA,0.4359,-0.0493,0.4851,1.2329
2026-06-30,dc,113,Tanzania,CAF,-0.0134,-0.4773,0.4638,0.7891
2026-06-30,dc,114,North Korea,AFC,0.2974,-0.149,0.4464,0.6872
2026-06-30,dc,115,China,AFC,0.1493,-0.2932,0.4425,0.6279
2026-06-30,dc,116,Equatorial Guinea,CAF,0.1084,-0.3191,0.4275,0.7355
2026-06-30,dc,117,Guatemala,CONCACAF,0.3103,-0.1034,0.4137,0.5522
2026-06-30,dc,118,Kenya,CAF,0.2785,-0.1331,0.4116,0.535
2026-06-30,dc,119,Sierra Leone,CAF,0.2546,-0.1355,0.3902,0.6274
2026-06-30,dc,120,Sudan,CAF,-0.0154,-0.3915,0.3761,0.9534
2026-06-30,dc,121,Suriname,CONCACAF,0.1421,-0.2231,0.3652,0.1501
2026-06-30,dc,122,Azerbaijan,UEFA,0.1589,-0.1955,0.3544,1.008
2026-06-30,dc,123,Curaçao,CONCACAF,0.2483,-0.0852,0.3335,0.285
2026-06-30,dc,124,Ethiopia,CAF,0.2214,-0.1105,0.3318,0.6811
2026-06-30,dc,125,Malawi,CAF,-0.0196,-0.3417,0.3221,0.5647
2026-06-30,dc,126,Latvia,UEFA,0.0443,-0.2439,0.2882,0.8698
2026-06-30,dc,127,Burundi,CAF,0.1658,-0.1218,0.2876,0.8009
2026-06-30,dc,128,Lithuania,UEFA,-0.04,-0.3041,0.2641,1.1076
2026-06-30,dc,129,Botswana,CAF,0.048,-0.211,0.259,0.8599
2026-06-30,dc,130,Liberia,CAF,0.1426,-0.115,0.2576,0.7179
2026-06-30,dc,131,Namibia,CAF,-0.0055,-0.2599,0.2544,0.7133
2026-06-30,dc,132,Kuwait,AFC,0.2833,0.0309,0.2524,0.5122
2026-06-30,dc,133,Thailand,AFC,0.2076,-0.0272,0.2348,-0.243
2026-06-30,dc,134,Malta,UEFA,0.1003,-0.1197,0.2201,0.9859
2026-06-30,dc,135,Guinea-Bissau,CAF,-0.039,-0.2236,0.1846,0.8215
2026-06-30,dc,136,Central African Republic,CAF,0.2998,0.129,0.1708,0.7404
2026-06-30,dc,137,Vietnam,AFC,0.1112,-0.0584,0.1695,-0.1734
2026-06-30,dc,138,Indonesia,AFC,0.1494,0.0006,0.1488,0.1841
2026-06-30,dc,139,Moldova,UEFA,0.1275,-0.0123,0.1397,0.9837
2026-06-30,dc,140,Lebanon,AFC,-0.1626,-0.2797,0.1171,-0.1624
2026-06-30,dc,141,Kyrgyzstan,AFC,0.1302,0.0211,0.109,0.4102
2026-06-30,dc,142,Eswatini,CAF,0.1138,0.0101,0.1037,0.6765
2026-06-30,dc,143,Lesotho,CAF,-0.0817,-0.1582,0.0765,0.7381
2026-06-30,dc,144,Tajikistan,AFC,-0.0201,-0.0787,0.0587,-0.2796
2026-06-30,dc,145,Congo,CAF,0.103,0.0736,0.0295,0.8656
2026-06-30,dc,146,Dominican Republic,CONCACAF,0.1371,0.1421,-0.005,-0.3361
2026-06-30,dc,147,Trinidad and Tobago,CONCACAF,0.0945,0.1183,-0.0238,0.3149
2026-06-30,dc,148,Nicaragua,CONCACAF,-0.1164,-0.0437,-0.0727,0.1621
2026-06-30,dc,149,El Salvador,CONCACAF,-0.304,-0.2313,-0.0727,0.3167
2026-06-30,dc,150,Malaysia,AFC,0.0288,0.1547,-0.1259,-0.4358
2026-06-30,dc,151,Guadeloupe,CONCACAF,-0.0805,0.1519,-0.2324,-0.537
2026-06-30,dc,152,Yemen,AFC,0.0971,0.3654,-0.2683,-0.472
2026-06-30,dc,153,Martinique,CONCACAF,-0.1814,0.1065,-0.2879,0.1078
2026-06-30,dc,154,Chad,CAF,-0.2577,0.0826,-0.3403,0.7427
2026-06-30,dc,155,South Sudan,CAF,-0.3019,0.0768,-0.3788,0.7197
2026-06-30,dc,156,Turkmenistan,AFC,-0.2174,0.1962,-0.4135,-0.1689
2026-06-30,dc,157,Guyana,CONCACAF,0.0775,0.5089,-0.4314,-0.7073
2026-06-30,dc,158,French Guiana,CONCACAF,-0.1549,0.3328,-0.4878,-0.5787
2026-06-30,dc,159,Mauritius,CAF,-0.3865,0.1039,-0.4904,0.2226
2026-06-30,dc,160,Hong Kong,AFC,-0.2977,0.2293,-0.5269,-0.7002
2026-06-30,dc,161,Northern Cyprus,,-0.2645,0.2927,-0.5573,-1.5121
2026-06-30,dc,162,Andorra,UEFA,-0.747,-0.1781,-0.5688,0.819
2026-06-30,dc,163,Philippines,AFC,-0.1504,0.4236,-0.5739,-0.6529
2026-06-30,dc,164,Padania,,-0.4189,0.1883,-0.6072,-1.66
2026-06-30,dc,165,India,AFC,-0.4958,0.1251,-0.6209,-0.2737
2026-06-30,dc,166,Somalia,CAF,-0.5697,0.0727,-0.6424,0.6942
2026-06-30,dc,167,Cuba,CONCACAF,-0.2964,0.3533,-0.6496,-0.2667
2026-06-30,dc,168,Gibraltar,UEFA,-0.4189,0.293,-0.712,0.4759
2026-06-30,dc,169,Puerto Rico,CONCACAF,-0.2602,0.4554,-0.7156,-0.8381
2026-06-30,dc,170,Bermuda,CONCACAF,0.0209,0.7422,-0.7213,-0.2451
2026-06-30,dc,171,Abkhazia,,-0.5404,0.223,-0.7635,-1.5975
2026-06-30,dc,172,Djibouti,CAF,-0.2444,0.5664,-0.8108,0.5769
2026-06-30,dc,173,Kárpátalja,,-0.177,0.6554,-0.8324,-1.4167
2026-06-30,dc,174,São Tomé and Príncipe,CAF,-0.2172,0.6246,-0.8418,0.4757
2026-06-30,dc,175,Singapore,AFC,-0.2795,0.5631,-0.8426,-0.6153
2026-06-30,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1474,0.767,-0.9144,-0.9665
2026-06-30,dc,177,Grenada,CONCACAF,-0.4905,0.6339,-1.1244,-0.4275
2026-06-30,dc,178,New Caledonia,OFC,-0.5755,0.5569,-1.1323,-1.6613
2026-06-30,dc,179,Ynys Môn,,-0.6541,0.5218,-1.1759,-1.9592
2026-06-30,dc,180,Taiwan,AFC,-0.2959,0.895,-1.191,-0.4539
2026-06-30,dc,181,Western Armenia,,-0.471,0.7208,-1.1918,-1.6567
2026-06-30,dc,182,Belize,CONCACAF,-0.5697,0.6502,-1.2199,-0.8138
2026-06-30,dc,183,Saint Martin,CONCACAF,-0.3145,0.9218,-1.2363,-1.4814
2026-06-30,dc,184,Jersey,,-0.2588,0.9813,-1.2401,-1.9273
2026-06-30,dc,185,Aruba,CONCACAF,-0.412,0.8418,-1.2538,-1.0964
2026-06-30,dc,186,Cambodia,AFC,-0.4521,0.8115,-1.2637,-0.9695
2026-06-30,dc,187,Isle of Man,,-0.1749,1.1118,-1.2868,-2.3912
2026-06-30,dc,188,Myanmar,AFC,-0.4364,0.8659,-1.3022,-0.5498
2026-06-30,dc,189,Montserrat,CONCACAF,-0.5816,0.7216,-1.3032,-0.616
2026-06-30,dc,190,Saint Kitts and Nevis,CONCACAF,-0.4457,0.9018,-1.3474,-1.0378
2026-06-30,dc,191,San Marino,UEFA,-0.8814,0.532,-1.4135,0.5732
2026-06-30,dc,192,Nepal,AFC,-0.9146,0.5049,-1.4195,-0.6079
2026-06-30,dc,193,Liechtenstein,UEFA,-1.0793,0.3479,-1.4271,0.7088
2026-06-30,dc,194,Bangladesh,AFC,-0.7923,0.6741,-1.4664,-0.9579
2026-06-30,dc,195,Afghanistan,AFC,-0.9244,0.5424,-1.4668,-0.7117
2026-06-30,dc,196,Saint Lucia,CONCACAF,-0.5881,0.8855,-1.4736,-0.832
2026-06-30,dc,197,Guernsey,,-0.9644,0.5146,-1.479,-2.2069
2026-06-30,dc,198,Panjab,,-0.6722,0.8247,-1.4969,-2.0866
2026-06-30,dc,199,Pakistan,AFC,-0.8146,0.7167,-1.5313,-0.6272
2026-06-30,dc,200,Sint Maarten,CONCACAF,-0.431,1.1168,-1.5478,-1.2414
2026-06-30,dc,201,South Ossetia,,-0.4288,1.1414,-1.5702,-1.1358
2026-06-30,dc,202,Barbados,CONCACAF,-0.5198,1.0655,-1.5853,-1.1402
2026-06-30,dc,203,Ellan Vannin,,-0.6388,1.0186,-1.6574,-1.7702
2026-06-30,dc,204,Dominica,CONCACAF,-0.947,0.8179,-1.7648,-1.1855
2026-06-30,dc,205,Sri Lanka,AFC,-1.1366,0.637,-1.7736,-1.1006
2026-06-30,dc,206,Laos,AFC,-0.6842,1.098,-1.7822,-0.7674
2026-06-30,dc,207,Felvidék,,-1.0504,0.7326,-1.7829,-1.502
2026-06-30,dc,208,Sápmi,,-0.5991,1.1846,-1.7837,-1.1547
2026-06-30,dc,209,Maldives,AFC,-0.8394,0.9775,-1.8168,-1.0631
2026-06-30,dc,210,Tahiti,OFC,-0.9516,0.8676,-1.8192,-2.1139
2026-06-30,dc,211,United Koreans in Japan,,-1.2357,0.6001,-1.8358,-2.0912
2026-06-30,dc,212,Székely Land,,-0.5549,1.3002,-1.8551,-1.4091
2026-06-30,dc,213,Seychelles,CAF,-0.9854,0.8729,-1.8583,0.3646
2026-06-30,dc,214,Fiji,OFC,-0.7543,1.1089,-1.8631,-1.7024
2026-06-30,dc,215,Shetland,,-0.4744,1.3958,-1.8701,-2.0353
2026-06-30,dc,216,Bonaire,CONCACAF,-0.8962,1.0687,-1.9648,-1.2966
2026-06-30,dc,217,Solomon Islands,OFC,-0.7842,1.2078,-1.992,-1.6584
2026-06-30,dc,218,Vanuatu,OFC,-0.8229,1.1812,-2.0042,-1.6691
2026-06-30,dc,219,British Virgin Islands,CONCACAF,-0.9024,1.1381,-2.0405,-1.6786
2026-06-30,dc,220,Antigua and Barbuda,CONCACAF,-1.0718,0.9687,-2.0405,-0.8488
2026-06-30,dc,221,Papua New Guinea,OFC,-0.9121,1.176,-2.0881,-1.8968
2026-06-30,dc,222,Mongolia,AFC,-1.2636,0.9108,-2.1744,-0.8383
2026-06-30,dc,223,Cayman Islands,CONCACAF,-1.1267,1.1559,-2.2826,-1.4018
2026-06-30,dc,224,Timor-Leste,AFC,-1.0206,1.2701,-2.2908,-0.952
2026-06-30,dc,225,Tamil Eelam,,-0.853,1.5104,-2.3634,-3.6859
2026-06-30,dc,226,Orkney,,-1.1593,1.322,-2.4812,-2.6953
2026-06-30,dc,227,Brunei,AFC,-1.1933,1.3077,-2.501,-1.1663
2026-06-30,dc,228,Western Isles,,-1.4284,1.1304,-2.5588,-2.0744
2026-06-30,dc,229,Hitra,,-0.7273,1.9491,-2.6764,-3.1472
2026-06-30,dc,230,Bahamas,CONCACAF,-1.0888,1.6331,-2.722,-1.5855
2026-06-30,dc,231,Bhutan,AFC,-1.4857,1.3665,-2.8522,-1.0286
2026-06-30,dc,232,Menorca,,-1.2267,1.639,-2.8656,-2.0491
2026-06-30,dc,233,Guam,AFC,-1.4336,1.4829,-2.9165,-1.8601
2026-06-30,dc,234,United States Virgin Islands,CONCACAF,-1.5657,1.5047,-3.0704,-2.1796
2026-06-30,dc,235,Turks and Caicos Islands,CONCACAF,-1.3788,1.7523,-3.1312,-2.1503
2026-06-30,dc,236,Greenland,,-1.3298,1.8658,-3.1956,-2.3037
2026-06-30,dc,237,Anguilla,CONCACAF,-1.6572,1.6164,-3.2736,-1.6414
2026-06-30,dc,238,Barawa,,-1.3539,2.0137,-3.3677,-2.0924
2026-06-30,dc,239,Alderney,,-1.5188,1.8716,-3.3904,-1.7296
2026-06-30,dc,240,Macau,AFC,-1.8997,1.4908,-3.3905,-1.4288
2026-06-30,dc,241,Åland Islands,,-1.5351,1.8605,-3.3956,-2.374
2026-06-30,dc,242,Falkland Islands,,-1.6383,1.7848,-3.4232,-1.9716
2026-06-30,dc,243,Samoa,OFC,-1.7399,1.8381,-3.578,-2.9791
2026-06-30,dc,244,Raetia,,-1.3316,2.6141,-3.9457,-3.1756
2026-06-30,dc,245,Tibet,,-1.8907,2.0573,-3.948,-2.4127
2026-06-30,dc,246,Tuvalu,OFC,-1.5932,2.4875,-4.0807,-2.8976
2026-06-30,dc,247,Chagos Islands,,-1.6548,2.4914,-4.1462,-2.1949
2026-06-30,dc,248,Northern Mariana Islands,AFC,-1.7397,2.6211,-4.3608,-3.1352
2026-06-30,dc,249,Tonga,OFC,-1.9881,2.7065,-4.6946,-3.911
2026-06-30,dc,250,Frøya,,-2.4703,2.2895,-4.7597,-2.4033
2026-06-30,dc,251,Cook Islands,OFC,-2.6448,2.3717,-5.0165,-3.1779
2026-06-30,dc,252,American Samoa,OFC,-2.313,3.1479,-5.461,-3.2374
