as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-06-30,elo,90,Tamil Eelam,,0.1305,-0.0351,0.1656,-0.3365,1591.9
2026-06-30,elo,91,Panjab,,0.1309,-0.0355,0.1664,0.0484,1587.0
2026-06-30,elo,92,Oman,AFC,0.1355,-0.0401,0.1757,0.1412,1584.8
2026-06-30,elo,93,Angola,CAF,0.1204,-0.025,0.1454,0.1132,1583.5
2026-06-30,elo,94,Albania,UEFA,0.1217,-0.0263,0.148,0.1194,1581.7
2026-06-30,elo,95,Northern Ireland,UEFA,0.1204,-0.025,0.1455,0.2277,1576.2
2026-06-30,elo,96,Guinea,CAF,0.1177,-0.0223,0.1401,0.0904,1573.9
2026-06-30,elo,97,Thailand,AFC,0.1168,-0.0214,0.1383,-0.1253,1572.5
2026-06-30,elo,98,Ellan Vannin,,0.1156,-0.0202,0.1358,0.0954,1570.7
2026-06-30,elo,99,China,AFC,0.1164,-0.021,0.1374,0.2076,1566.4
2026-06-30,elo,100,Menorca,,0.115,-0.0196,0.1346,0.1646,1564.6
2026-06-30,elo,101,Benin,CAF,0.1031,-0.0077,0.1108,0.194,1558.6
2026-06-30,elo,102,Zanzibar,CAF,0.1022,-0.0068,0.109,0.067,1558.6
2026-06-30,elo,103,North Macedonia,UEFA,0.0952,0.0002,0.095,0.0633,1552.6
2026-06-30,elo,104,Iceland,UEFA,0.0972,-0.0018,0.0991,0.3473,1548.7
2026-06-30,elo,105,Bahrain,AFC,0.1005,-0.0051,0.1056,0.1566,1547.7
2026-06-30,elo,106,Zambia,CAF,0.0891,0.0063,0.0828,0.1947,1541.1
2026-06-30,elo,107,Gabon,CAF,0.0841,0.0113,0.0727,0.1249,1538.3
2026-06-30,elo,108,Guadeloupe,CONCACAF,0.0804,0.015,0.0655,-0.0896,1537.9
2026-06-30,elo,109,Gambia,CAF,0.0766,0.0188,0.0579,0.0657,1535.8
2026-06-30,elo,110,Trinidad and Tobago,CONCACAF,0.0812,0.0142,0.0669,0.1601,1533.0
2026-06-30,elo,111,Tahiti,OFC,0.0782,0.0172,0.061,-0.1054,1532.2
2026-06-30,elo,112,Libya,CAF,0.0765,0.0189,0.0576,0.0414,1530.3
2026-06-30,elo,113,Malaysia,AFC,0.0677,0.0277,0.0401,-0.1962,1529.4
2026-06-30,elo,114,Qatar,AFC,0.0872,0.0082,0.0789,0.2425,1527.6
2026-06-30,elo,115,Indonesia,AFC,0.0665,0.0289,0.0376,0.0128,1527.2
2026-06-30,elo,116,Guyana,CONCACAF,0.0644,0.031,0.0333,-0.1805,1523.9
2026-06-30,elo,117,Finland,UEFA,0.075,0.0204,0.0545,0.2239,1522.3
2026-06-30,elo,118,Western Armenia,,0.067,0.0284,0.0386,0.0549,1520.4
2026-06-30,elo,119,North Korea,AFC,0.07,0.0254,0.0445,0.2029,1518.2
2026-06-30,elo,120,Vietnam,AFC,0.0663,0.0292,0.0371,-0.0984,1517.0
2026-06-30,elo,121,Shetland,,0.0582,0.0372,0.0209,0.155,1513.4
2026-06-30,elo,122,Nicaragua,CONCACAF,0.0562,0.0392,0.0169,0.1184,1513.2
2026-06-30,elo,123,Madagascar,CAF,0.0519,0.0435,0.0084,0.0482,1510.1
2026-06-30,elo,124,Felvidék,,0.0567,0.0387,0.0181,0.0897,1509.9
2026-06-30,elo,125,Uganda,CAF,0.06,0.0354,0.0247,0.065,1507.6
2026-06-30,elo,126,Belarus,UEFA,0.0479,0.0475,0.0005,0.1113,1507.0
2026-06-30,elo,127,United Koreans in Japan,,0.0548,0.0406,0.0142,-0.0334,1506.1
2026-06-30,elo,128,Dominican Republic,CONCACAF,0.0466,0.0488,-0.0022,-0.0519,1501.6
2026-06-30,elo,129,Niger,CAF,0.0361,0.0593,-0.0232,0.0908,1499.7
2026-06-30,elo,130,El Salvador,CONCACAF,0.0534,0.042,0.0114,0.1726,1498.7
2026-06-30,elo,131,Székely Land,,0.0441,0.0513,-0.0073,0.1153,1498.7
2026-06-30,elo,132,Togo,CAF,0.0382,0.0572,-0.019,0.1039,1493.0
2026-06-30,elo,133,Mozambique,CAF,0.0352,0.0602,-0.0251,0.1005,1491.1
2026-06-30,elo,134,Kuwait,AFC,0.0387,0.0567,-0.018,0.098,1490.9
2026-06-30,elo,135,Greenland,,0.0404,0.055,-0.0147,-0.1387,1486.6
2026-06-30,elo,136,Kyrgyzstan,AFC,0.0334,0.062,-0.0285,0.0854,1485.1
2026-06-30,elo,137,Sápmi,,0.0345,0.0609,-0.0265,0.1782,1485.0
2026-06-30,elo,138,Comoros,CAF,0.024,0.0714,-0.0475,0.0775,1484.0
2026-06-30,elo,139,Lebanon,AFC,0.0339,0.0615,-0.0276,-0.1044,1483.1
2026-06-30,elo,140,Martinique,CONCACAF,0.0391,0.0563,-0.0172,0.1125,1482.7
2026-06-30,elo,141,Mayotte,,0.0302,0.0652,-0.0351,-0.1292,1481.9
2026-06-30,elo,142,Tajikistan,AFC,0.0295,0.0659,-0.0364,-0.1588,1481.6
2026-06-30,elo,143,Orkney,,0.0286,0.0668,-0.0381,-0.0411,1480.3
2026-06-30,elo,144,South Ossetia,,0.0238,0.0717,-0.0479,0.1471,1477.9
2026-06-30,elo,145,French Guiana,CONCACAF,0.0326,0.0628,-0.0302,-0.1184,1477.1
2026-06-30,elo,146,Sudan,CAF,0.0191,0.0763,-0.0573,0.1662,1473.9
2026-06-30,elo,147,Papua New Guinea,OFC,0.024,0.0715,-0.0475,-0.1403,1473.8
2026-06-30,elo,148,Zimbabwe,CAF,0.0237,0.0717,-0.0481,0.1398,1471.4
2026-06-30,elo,149,Kenya,CAF,0.0206,0.0748,-0.0541,-0.0286,1468.5
2026-06-30,elo,150,Sierra Leone,CAF,0.015,0.0804,-0.0654,-0.0041,1466.3
2026-06-30,elo,151,Åland Islands,,0.0149,0.0805,-0.0655,-0.0394,1462.7
2026-06-30,elo,152,Bulgaria,UEFA,0.0095,0.0859,-0.0765,0.1558,1460.2
2026-06-30,elo,153,Vanuatu,OFC,0.0028,0.0926,-0.0898,-0.0895,1450.4
2026-06-30,elo,154,Mauritania,CAF,-0.0059,0.1013,-0.1071,0.1918,1441.8
2026-06-30,elo,155,Equatorial Guinea,CAF,-0.0019,0.0973,-0.0992,0.056,1441.1
2026-06-30,elo,156,Rwanda,CAF,-0.012,0.1074,-0.1194,0.1533,1440.2
2026-06-30,elo,157,Turkmenistan,AFC,-0.0115,0.1069,-0.1184,-0.0841,1437.1
2026-06-30,elo,158,Fiji,OFC,-0.0049,0.1003,-0.1052,-0.0937,1436.0
2026-06-30,elo,159,Liberia,CAF,-0.0154,0.1108,-0.1263,0.0447,1435.9
2026-06-30,elo,160,Malawi,CAF,-0.0155,0.1109,-0.1264,-0.0216,1434.7
2026-06-30,elo,161,Western Isles,,-0.0187,0.1141,-0.1328,0.1591,1434.0
2026-06-30,elo,162,Cuba,CONCACAF,-0.017,0.1124,-0.1294,-0.0294,1432.9
2026-06-30,elo,163,Kazakhstan,UEFA,-0.0262,0.1216,-0.1478,0.063,1432.2
2026-06-30,elo,164,Hitra,,-0.0212,0.1166,-0.1377,-0.1331,1429.8
2026-06-30,elo,165,Montenegro,UEFA,-0.0208,0.1162,-0.137,0.0558,1423.3
2026-06-30,elo,166,Lesotho,CAF,-0.0375,0.1329,-0.1703,0.0517,1416.8
2026-06-30,elo,167,Raetia,,-0.0415,0.1369,-0.1784,-0.1971,1415.9
2026-06-30,elo,168,Namibia,CAF,-0.0273,0.1227,-0.15,0.0231,1415.7
2026-06-30,elo,169,Tanzania,CAF,-0.0315,0.1269,-0.1585,0.123,1415.4
2026-06-30,elo,170,Philippines,AFC,-0.0413,0.1367,-0.178,-0.2597,1411.0
2026-06-30,elo,171,Puerto Rico,CONCACAF,-0.0425,0.1379,-0.1804,-0.1927,1407.9
2026-06-30,elo,172,Ethiopia,CAF,-0.0534,0.1488,-0.2021,0.0403,1392.3
2026-06-30,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.0661,0.1615,-0.2277,-0.2587,1388.0
2026-06-30,elo,174,Burundi,CAF,-0.0569,0.1523,-0.2092,0.1144,1386.4
2026-06-30,elo,175,Botswana,CAF,-0.0605,0.1559,-0.2163,0.103,1384.0
2026-06-30,elo,176,Yemen,AFC,-0.0715,0.1669,-0.2385,-0.2172,1377.6
2026-06-30,elo,177,Luxembourg,UEFA,-0.0748,0.1702,-0.2449,0.2298,1376.4
2026-06-30,elo,178,Hong Kong,AFC,-0.0711,0.1665,-0.2375,-0.2515,1375.8
2026-06-30,elo,179,Saint Martin,CONCACAF,-0.0881,0.1835,-0.2717,-0.4206,1367.6
2026-06-30,elo,180,Bermuda,CONCACAF,-0.0757,0.1711,-0.2467,-0.013,1365.9
2026-06-30,elo,181,Solomon Islands,OFC,-0.07,0.1654,-0.2354,-0.0929,1363.4
2026-06-30,elo,182,Central African Republic,CAF,-0.0795,0.1749,-0.2544,0.0831,1361.6
2026-06-30,elo,183,Guinea-Bissau,CAF,-0.0788,0.1742,-0.253,0.0853,1361.0
2026-06-30,elo,184,Chagos Islands,,-0.0843,0.1797,-0.2639,0.0201,1360.4
2026-06-30,elo,185,Sint Maarten,CONCACAF,-0.092,0.1874,-0.2794,-0.3141,1359.1
2026-06-30,elo,186,Barawa,,-0.0826,0.178,-0.2606,0.0863,1358.3
2026-06-30,elo,187,Singapore,AFC,-0.0947,0.1901,-0.2848,-0.2324,1354.5
2026-06-30,elo,188,Armenia,UEFA,-0.0952,0.1906,-0.2858,0.1281,1345.5
2026-06-30,elo,189,Faroe Islands,UEFA,-0.1163,0.2117,-0.3281,-0.0923,1342.4
2026-06-30,elo,190,Estonia,UEFA,-0.1045,0.1999,-0.3044,0.0556,1337.6
2026-06-30,elo,191,Belize,CONCACAF,-0.1166,0.212,-0.3286,-0.1546,1328.5
2026-06-30,elo,192,Congo,CAF,-0.1078,0.2032,-0.311,0.1062,1326.1
2026-06-30,elo,193,Azerbaijan,UEFA,-0.1188,0.2142,-0.3329,0.0854,1325.7
2026-06-30,elo,194,Eswatini,CAF,-0.1197,0.2151,-0.3347,0.0066,1324.3
2026-06-30,elo,195,Grenada,CONCACAF,-0.1302,0.2256,-0.3558,-0.127,1315.9
2026-06-30,elo,196,Montserrat,CONCACAF,-0.1238,0.2192,-0.343,-0.1424,1315.2
2026-06-30,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1265,0.2219,-0.3484,-0.2962,1308.1
2026-06-30,elo,198,Aruba,CONCACAF,-0.1544,0.2498,-0.4041,-0.3334,1291.1
2026-06-30,elo,199,Tibet,,-0.1547,0.2501,-0.4048,0.1169,1287.0
2026-06-30,elo,200,Samoa,OFC,-0.1566,0.252,-0.4085,-0.2356,1286.9
2026-06-30,elo,201,India,AFC,-0.1445,0.2399,-0.3844,-0.1501,1285.4
2026-06-30,elo,202,Cyprus,UEFA,-0.1657,0.2611,-0.4268,0.0008,1278.3
2026-06-30,elo,203,South Sudan,CAF,-0.1704,0.2658,-0.4362,0.0585,1274.9
2026-06-30,elo,204,Cook Islands,OFC,-0.1647,0.2601,-0.4249,-0.2765,1272.4
2026-06-30,elo,205,Saint Lucia,CONCACAF,-0.1653,0.2607,-0.426,-0.2648,1268.1
2026-06-30,elo,206,Malta,UEFA,-0.1872,0.2826,-0.4697,-0.0042,1264.6
2026-06-30,elo,207,Tuvalu,OFC,-0.1777,0.2731,-0.4508,-0.2602,1263.9
2026-06-30,elo,208,Falkland Islands,,-0.1805,0.2759,-0.4565,0.1184,1262.6
2026-06-30,elo,209,Lithuania,UEFA,-0.187,0.2824,-0.4694,0.0341,1255.3
2026-06-30,elo,210,Afghanistan,AFC,-0.1755,0.2709,-0.4463,-0.3037,1254.4
2026-06-30,elo,211,Latvia,UEFA,-0.1924,0.2878,-0.4802,-0.0604,1248.9
2026-06-30,elo,212,Dominica,CONCACAF,-0.1928,0.2882,-0.481,-0.3139,1244.7
2026-06-30,elo,213,Chad,CAF,-0.1955,0.2909,-0.4863,0.0532,1244.2
2026-06-30,elo,214,Frøya,,-0.2047,0.3001,-0.5049,0.011,1235.5
2026-06-30,elo,215,Mauritius,CAF,-0.2134,0.3088,-0.5222,-0.1132,1229.0
2026-06-30,elo,216,Moldova,UEFA,-0.2157,0.3111,-0.5268,-0.0195,1224.9
2026-06-30,elo,217,Pakistan,AFC,-0.226,0.3214,-0.5474,-0.273,1222.5
2026-06-30,elo,218,Myanmar,AFC,-0.2251,0.3205,-0.5457,-0.2,1214.7
2026-06-30,elo,219,Bangladesh,AFC,-0.2305,0.3259,-0.5564,-0.4309,1214.6
2026-06-30,elo,220,Alderney,,-0.2343,0.3297,-0.5639,0.301,1209.3
2026-06-30,elo,221,São Tomé and Príncipe,CAF,-0.2379,0.3333,-0.5712,-0.0583,1202.6
2026-06-30,elo,222,Tonga,OFC,-0.2398,0.3352,-0.575,-0.3627,1202.4
2026-06-30,elo,223,Bonaire,CONCACAF,-0.2323,0.3277,-0.56,-0.3545,1201.3
2026-06-30,elo,224,Barbados,CONCACAF,-0.2348,0.3302,-0.5651,-0.2914,1193.9
2026-06-30,elo,225,Cambodia,AFC,-0.2543,0.3497,-0.604,-0.3554,1187.2
2026-06-30,elo,226,Nepal,AFC,-0.2497,0.3451,-0.5947,-0.2818,1186.9
2026-06-30,elo,227,Antigua and Barbuda,CONCACAF,-0.2381,0.3335,-0.5716,-0.2106,1182.6
2026-06-30,elo,228,Taiwan,AFC,-0.2849,0.3803,-0.6652,-0.1689,1146.9
2026-06-30,elo,229,Somalia,CAF,-0.3065,0.4019,-0.7084,0.0334,1136.3
2026-06-30,elo,230,British Virgin Islands,CONCACAF,-0.3168,0.4122,-0.729,-0.5037,1127.7
2026-06-30,elo,231,Sri Lanka,AFC,-0.3168,0.4122,-0.7291,-0.4366,1124.9
2026-06-30,elo,232,Northern Mariana Islands,AFC,-0.3159,0.4113,-0.7271,-0.508,1124.6
2026-06-30,elo,233,Djibouti,CAF,-0.3186,0.414,-0.7326,-0.0032,1120.3
2026-06-30,elo,234,Cayman Islands,CONCACAF,-0.3144,0.4098,-0.7243,-0.488,1118.0
2026-06-30,elo,235,Mongolia,AFC,-0.3213,0.4167,-0.738,-0.3846,1104.4
2026-06-30,elo,236,Guam,AFC,-0.3313,0.4267,-0.758,-0.4398,1101.9
2026-06-30,elo,237,Turks and Caicos Islands,CONCACAF,-0.3353,0.4307,-0.7659,-0.5975,1095.8
2026-06-30,elo,238,United States Virgin Islands,CONCACAF,-0.343,0.4385,-0.7815,-0.5687,1095.5
2026-06-30,elo,239,Maldives,AFC,-0.3327,0.4281,-0.7607,-0.4123,1092.3
2026-06-30,elo,240,American Samoa,OFC,-0.3342,0.4296,-0.7638,-0.5519,1090.3
2026-06-30,elo,241,Gibraltar,UEFA,-0.3547,0.4502,-0.8049,-0.1093,1082.6
2026-06-30,elo,242,Andorra,UEFA,-0.3684,0.4638,-0.8322,-0.0598,1070.5
2026-06-30,elo,243,Laos,AFC,-0.3775,0.4729,-0.8504,-0.289,1056.5
2026-06-30,elo,244,Timor-Leste,AFC,-0.3831,0.4785,-0.8615,-0.3648,1054.4
2026-06-30,elo,245,Brunei,AFC,-0.3837,0.4791,-0.8627,-0.4341,1048.8
2026-06-30,elo,246,Bahamas,CONCACAF,-0.3822,0.4776,-0.8598,-0.4385,1036.6
2026-06-30,elo,247,Seychelles,CAF,-0.3938,0.4892,-0.8829,-0.0887,1035.1
2026-06-30,elo,248,Anguilla,CONCACAF,-0.4258,0.5212,-0.9471,-0.4557,1007.5
2026-06-30,elo,249,Bhutan,AFC,-0.4336,0.529,-0.9625,-0.4376,999.6
2026-06-30,elo,250,Macau,AFC,-0.427,0.5224,-0.9493,-0.533,995.0
2026-06-30,elo,251,Liechtenstein,UEFA,-0.4934,0.5888,-1.0821,-0.1127,926.0
2026-06-30,elo,252,San Marino,UEFA,-0.5824,0.6778,-1.2602,-0.1541,846.4
