as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-22,dc,51,Romania,UEFA,0.7657,-0.763,1.5288,1.1359
2026-06-22,dc,52,Georgia,UEFA,0.8714,-0.6531,1.5245,1.3627
2026-06-22,dc,53,Slovakia,UEFA,0.7649,-0.7576,1.5226,1.306
2026-06-22,dc,54,Wales,UEFA,0.7506,-0.7687,1.5193,1.3396
2026-06-22,dc,55,Cameroon,CAF,0.6223,-0.8559,1.4782,1.0055
2026-06-22,dc,56,Uzbekistan,AFC,0.6442,-0.8118,1.456,0.9886
2026-06-22,dc,57,Israel,UEFA,1.0241,-0.4212,1.4454,1.4352
2026-06-22,dc,58,Tunisia,CAF,0.6737,-0.7345,1.4082,1.1093
2026-06-22,dc,59,Northern Ireland,UEFA,0.6083,-0.7914,1.3997,1.4115
2026-06-22,dc,60,Iceland,UEFA,0.835,-0.4656,1.3006,1.4859
2026-06-22,dc,61,Burkina Faso,CAF,0.8111,-0.4864,1.2975,0.8807
2026-06-22,dc,62,Albania,UEFA,0.4046,-0.8788,1.2834,1.201
2026-06-22,dc,63,Zanzibar,CAF,0.2263,-1.0164,1.2427,0.8136
2026-06-22,dc,64,Ghana,CAF,0.6044,-0.6158,1.2202,1.1237
2026-06-22,dc,65,South Africa,CAF,0.5465,-0.6637,1.2102,0.8298
2026-06-22,dc,66,Bosnia and Herzegovina,UEFA,0.626,-0.5677,1.1937,1.373
2026-06-22,dc,67,Finland,UEFA,0.6161,-0.5748,1.1909,1.3863
2026-06-22,dc,68,Jordan,AFC,0.7604,-0.3975,1.1579,0.9803
2026-06-22,dc,69,Saudi Arabia,AFC,0.491,-0.6328,1.1238,1.1238
2026-06-22,dc,70,Cape Verde,CAF,0.5211,-0.5969,1.118,0.9319
2026-06-22,dc,71,Panama,CONCACAF,0.6629,-0.4239,1.0868,0.9217
2026-06-22,dc,72,Angola,CAF,0.4201,-0.6652,1.0853,0.8344
2026-06-22,dc,73,Iraq,AFC,0.4525,-0.6277,1.0801,0.8368
2026-06-22,dc,74,North Macedonia,UEFA,0.4943,-0.5363,1.0305,1.0841
2026-06-22,dc,75,Guinea,CAF,0.5266,-0.4962,1.0229,0.792
2026-06-22,dc,76,United Arab Emirates,AFC,0.5602,-0.4566,1.0168,0.773
2026-06-22,dc,77,Costa Rica,CONCACAF,0.5904,-0.4195,1.0099,0.9526
2026-06-22,dc,78,Bolivia,CONMEBOL,0.5728,-0.3807,0.9534,1.7948
2026-06-22,dc,79,Belarus,UEFA,0.5789,-0.3327,0.9115,1.1541
2026-06-22,dc,80,New Zealand,OFC,0.3526,-0.5135,0.8661,0.7689
2026-06-22,dc,81,Montenegro,UEFA,0.4828,-0.358,0.8407,1.0683
2026-06-22,dc,82,Haiti,CONCACAF,0.576,-0.2602,0.8362,0.3638
2026-06-22,dc,83,Gambia,CAF,0.6665,-0.1568,0.8233,0.7189
2026-06-22,dc,84,Benin,CAF,0.4532,-0.3595,0.8127,1.0265
2026-06-22,dc,85,Togo,CAF,0.4251,-0.3708,0.7959,0.8165
2026-06-22,dc,86,Gabon,CAF,0.59,-0.1944,0.7844,0.8048
2026-06-22,dc,87,Libya,CAF,0.3565,-0.4198,0.7763,0.6875
2026-06-22,dc,88,Zambia,CAF,0.5197,-0.2488,0.7685,1.039
2026-06-22,dc,89,Bulgaria,UEFA,0.439,-0.3099,0.7489,1.1763
2026-06-22,dc,90,Qatar,AFC,0.5661,-0.1805,0.7466,0.8926
2026-06-22,dc,91,Oman,AFC,0.2025,-0.4926,0.6951,0.6287
2026-06-22,dc,92,Zimbabwe,CAF,0.3187,-0.3658,0.6845,0.8537
2026-06-22,dc,93,Rwanda,CAF,0.0527,-0.6231,0.6758,0.8618
2026-06-22,dc,94,Réunion,,0.134,-0.5367,0.6706,0.1349
2026-06-22,dc,95,Niger,CAF,0.4564,-0.2094,0.6657,0.8163
2026-06-22,dc,96,Honduras,CONCACAF,0.2849,-0.3727,0.6576,0.7497
2026-06-22,dc,97,Mayotte,,-0.414,-1.0668,0.6528,0.1123
2026-06-22,dc,98,Uganda,CAF,0.3028,-0.3132,0.616,0.7789
2026-06-22,dc,99,Jamaica,CONCACAF,0.1869,-0.4196,0.6065,0.4668
2026-06-22,dc,100,Kazakhstan,UEFA,0.3253,-0.2755,0.6008,1.028
2026-06-22,dc,101,Comoros,CAF,0.3684,-0.2323,0.6007,0.7641
2026-06-22,dc,102,Madagascar,CAF,0.5134,-0.0855,0.5989,0.7179
2026-06-22,dc,103,Syria,AFC,0.3322,-0.2667,0.5989,0.4204
2026-06-22,dc,104,Bahrain,AFC,0.3025,-0.2856,0.588,0.6873
2026-06-22,dc,105,Faroe Islands,UEFA,0.1495,-0.4346,0.5841,0.8381
2026-06-22,dc,106,Luxembourg,UEFA,0.0847,-0.4967,0.5815,1.4027
2026-06-22,dc,107,Palestine,AFC,0.146,-0.4327,0.5787,0.5801
2026-06-22,dc,108,Mozambique,CAF,0.4044,-0.1395,0.5439,0.8205
2026-06-22,dc,109,Mauritania,CAF,0.0366,-0.4883,0.5249,1.0199
2026-06-22,dc,110,Estonia,UEFA,0.2287,-0.2781,0.5068,1.1095
2026-06-22,dc,111,Cyprus,UEFA,0.3696,-0.1269,0.4965,1.0146
2026-06-22,dc,112,North Korea,AFC,0.3224,-0.1664,0.4888,0.7364
2026-06-22,dc,113,Armenia,UEFA,0.4347,-0.0487,0.4834,1.2313
2026-06-22,dc,114,China,AFC,0.1679,-0.311,0.479,0.6652
2026-06-22,dc,115,Tanzania,CAF,-0.0165,-0.464,0.4475,0.7779
2026-06-22,dc,116,Guatemala,CONCACAF,0.3099,-0.1024,0.4123,0.5515
2026-06-22,dc,117,Equatorial Guinea,CAF,0.1023,-0.3073,0.4096,0.7219
2026-06-22,dc,118,Kenya,CAF,0.2713,-0.1232,0.3945,0.5186
2026-06-22,dc,119,Sierra Leone,CAF,0.2436,-0.1255,0.3691,0.6065
2026-06-22,dc,120,Suriname,CONCACAF,0.1418,-0.2233,0.365,0.1487
2026-06-22,dc,121,Sudan,CAF,-0.0186,-0.3722,0.3537,0.9403
2026-06-22,dc,122,Azerbaijan,UEFA,0.1607,-0.1897,0.3504,1.0068
2026-06-22,dc,123,Curaçao,CONCACAF,0.2591,-0.0854,0.3445,0.2303
2026-06-22,dc,124,Ethiopia,CAF,0.2077,-0.0997,0.3074,0.656
2026-06-22,dc,125,Malawi,CAF,-0.029,-0.3251,0.296,0.5435
2026-06-22,dc,126,Latvia,UEFA,0.045,-0.2475,0.2925,0.8729
2026-06-22,dc,127,Kuwait,AFC,0.3007,0.0164,0.2843,0.5448
2026-06-22,dc,128,Thailand,AFC,0.2247,-0.045,0.2697,-0.2057
2026-06-22,dc,129,Lithuania,UEFA,-0.0396,-0.3056,0.266,1.1094
2026-06-22,dc,130,Burundi,CAF,0.1603,-0.1049,0.2652,0.7868
2026-06-22,dc,131,Liberia,CAF,0.1329,-0.1027,0.2356,0.7005
2026-06-22,dc,132,Botswana,CAF,0.037,-0.1958,0.2328,0.8379
2026-06-22,dc,133,Namibia,CAF,-0.0175,-0.2487,0.2312,0.6914
2026-06-22,dc,134,Malta,UEFA,0.1004,-0.1236,0.2241,0.9885
2026-06-22,dc,135,Vietnam,AFC,0.1295,-0.0765,0.206,-0.1346
2026-06-22,dc,136,Indonesia,AFC,0.1629,-0.0159,0.1788,0.2138
2026-06-22,dc,137,Guinea-Bissau,CAF,-0.0505,-0.2126,0.162,0.8007
2026-06-22,dc,138,Central African Republic,CAF,0.2908,0.1406,0.1502,0.7213
2026-06-22,dc,139,Lebanon,AFC,-0.1481,-0.2981,0.15,-0.132
2026-06-22,dc,140,Kyrgyzstan,AFC,0.1493,0.0044,0.145,0.4497
2026-06-22,dc,141,Moldova,UEFA,0.1317,-0.0128,0.1445,0.9927
2026-06-22,dc,142,Tajikistan,AFC,-0.0047,-0.094,0.0893,-0.2481
2026-06-22,dc,143,Eswatini,CAF,0.1006,0.0204,0.0802,0.654
2026-06-22,dc,144,Lesotho,CAF,-0.0955,-0.1474,0.0519,0.7155
2026-06-22,dc,145,Congo,CAF,0.0897,0.0909,-0.0012,0.8449
2026-06-22,dc,146,Dominican Republic,CONCACAF,0.1363,0.1405,-0.0042,-0.3372
2026-06-22,dc,147,Trinidad and Tobago,CONCACAF,0.0953,0.1169,-0.0216,0.3177
2026-06-22,dc,148,El Salvador,CONCACAF,-0.3038,-0.2345,-0.0693,0.3196
2026-06-22,dc,149,Nicaragua,CONCACAF,-0.1163,-0.045,-0.0713,0.1595
2026-06-22,dc,150,Malaysia,AFC,0.0437,0.139,-0.0953,-0.405
2026-06-22,dc,151,Guadeloupe,CONCACAF,-0.0813,0.1487,-0.23,-0.5372
2026-06-22,dc,152,Yemen,AFC,0.1133,0.3463,-0.233,-0.4342
2026-06-22,dc,153,Martinique,CONCACAF,-0.1821,0.1041,-0.2862,0.1085
2026-06-22,dc,154,Chad,CAF,-0.2721,0.0907,-0.3628,0.7187
2026-06-22,dc,155,Turkmenistan,AFC,-0.1972,0.1786,-0.3758,-0.1226
2026-06-22,dc,156,South Sudan,CAF,-0.3137,0.0948,-0.4084,0.695
2026-06-22,dc,157,Guyana,CONCACAF,0.078,0.5082,-0.4302,-0.7067
2026-06-22,dc,158,French Guiana,CONCACAF,-0.1551,0.3323,-0.4874,-0.5783
2026-06-22,dc,159,Hong Kong,AFC,-0.2828,0.2104,-0.4932,-0.6633
2026-06-22,dc,160,Mauritius,CAF,-0.3911,0.1079,-0.499,0.2116
2026-06-22,dc,161,Philippines,AFC,-0.1338,0.4064,-0.5402,-0.6175
2026-06-22,dc,162,Andorra,UEFA,-0.7452,-0.1839,-0.5614,0.8232
2026-06-22,dc,163,Northern Cyprus,,-0.2756,0.297,-0.5726,-1.5287
2026-06-22,dc,164,India,AFC,-0.4798,0.1106,-0.5904,-0.2426
2026-06-22,dc,165,Padania,,-0.4262,0.2005,-0.6267,-1.6794
2026-06-22,dc,166,Cuba,CONCACAF,-0.2952,0.3531,-0.6484,-0.2654
2026-06-22,dc,167,Somalia,CAF,-0.5762,0.0836,-0.6598,0.6848
2026-06-22,dc,168,Gibraltar,UEFA,-0.4177,0.293,-0.7107,0.4803
2026-06-22,dc,169,Puerto Rico,CONCACAF,-0.2576,0.4582,-0.7158,-0.8347
2026-06-22,dc,170,Bermuda,CONCACAF,0.0217,0.7449,-0.7232,-0.2475
2026-06-22,dc,171,Abkhazia,,-0.5444,0.2364,-0.7808,-1.6169
2026-06-22,dc,172,Singapore,AFC,-0.2646,0.5457,-0.8103,-0.5827
2026-06-22,dc,173,Djibouti,CAF,-0.2517,0.5754,-0.8271,0.5628
2026-06-22,dc,174,Kárpátalja,,-0.1805,0.6603,-0.8408,-1.4342
2026-06-22,dc,175,São Tomé and Príncipe,CAF,-0.228,0.6338,-0.8618,0.4552
2026-06-22,dc,176,Saint Vincent and the Grenadines,CONCACAF,-0.1469,0.7667,-0.9136,-0.9653
2026-06-22,dc,177,Grenada,CONCACAF,-0.4899,0.6331,-1.123,-0.4268
2026-06-22,dc,178,New Caledonia,OFC,-0.5727,0.558,-1.1307,-1.6529
2026-06-22,dc,179,Taiwan,AFC,-0.2801,0.8783,-1.1585,-0.4218
2026-06-22,dc,180,Ynys Môn,,-0.6541,0.523,-1.1771,-1.96
2026-06-22,dc,181,Western Armenia,,-0.4797,0.7331,-1.2128,-1.6766
2026-06-22,dc,182,Belize,CONCACAF,-0.5703,0.6489,-1.2192,-0.8134
2026-06-22,dc,183,Saint Martin,CONCACAF,-0.3137,0.9189,-1.2325,-1.4791
2026-06-22,dc,184,Cambodia,AFC,-0.4382,0.7965,-1.2347,-0.9399
2026-06-22,dc,185,Jersey,,-0.2589,0.9809,-1.2398,-1.9288
2026-06-22,dc,186,Aruba,CONCACAF,-0.4082,0.8448,-1.253,-1.0904
2026-06-22,dc,187,Myanmar,AFC,-0.4216,0.8498,-1.2713,-0.5184
2026-06-22,dc,188,Isle of Man,,-0.1747,1.1125,-1.2871,-2.3912
2026-06-22,dc,189,Montserrat,CONCACAF,-0.5802,0.7222,-1.3024,-0.6144
2026-06-22,dc,190,Saint Kitts and Nevis,CONCACAF,-0.445,0.9,-1.345,-1.0345
2026-06-22,dc,191,Nepal,AFC,-0.8993,0.4882,-1.3875,-0.5768
2026-06-22,dc,192,San Marino,UEFA,-0.8776,0.5325,-1.4101,0.5787
2026-06-22,dc,193,Liechtenstein,UEFA,-1.0787,0.3529,-1.4315,0.707
2026-06-22,dc,194,Afghanistan,AFC,-0.9089,0.5261,-1.4349,-0.6803
2026-06-22,dc,195,Bangladesh,AFC,-0.7794,0.6567,-1.4362,-0.9307
2026-06-22,dc,196,Saint Lucia,CONCACAF,-0.5874,0.8847,-1.4721,-0.8291
2026-06-22,dc,197,Guernsey,,-0.9667,0.5157,-1.4824,-2.2088
2026-06-22,dc,198,Pakistan,AFC,-0.8017,0.7023,-1.504,-0.6015
2026-06-22,dc,199,Panjab,,-0.6803,0.8317,-1.512,-2.1027
2026-06-22,dc,200,Sint Maarten,CONCACAF,-0.429,1.1227,-1.5516,-1.2384
2026-06-22,dc,201,Barbados,CONCACAF,-0.5187,1.0652,-1.5838,-1.1381
2026-06-22,dc,202,South Ossetia,,-0.4426,1.1479,-1.5904,-1.1557
2026-06-22,dc,203,Ellan Vannin,,-0.6418,1.0275,-1.6694,-1.7891
2026-06-22,dc,204,Sri Lanka,AFC,-1.1222,0.6201,-1.7423,-1.0681
2026-06-22,dc,205,Laos,AFC,-0.6686,1.0818,-1.7504,-0.7355
2026-06-22,dc,206,Dominica,CONCACAF,-0.9475,0.8166,-1.7641,-1.1854
2026-06-22,dc,207,Maldives,AFC,-0.824,0.9627,-1.7866,-1.0313
2026-06-22,dc,208,Felvidék,,-1.0656,0.751,-1.8166,-1.5175
2026-06-22,dc,209,Tahiti,OFC,-0.949,0.8701,-1.8191,-2.102
2026-06-22,dc,210,Sápmi,,-0.6238,1.1956,-1.8193,-1.1743
2026-06-22,dc,211,Fiji,OFC,-0.752,1.105,-1.857,-1.692
2026-06-22,dc,212,United Koreans in Japan,,-1.2492,0.6161,-1.8654,-2.1068
2026-06-22,dc,213,Shetland,,-0.4729,1.3951,-1.868,-2.0341
2026-06-22,dc,214,Seychelles,CAF,-0.9913,0.88,-1.8713,0.3495
2026-06-22,dc,215,Székely Land,,-0.5634,1.3121,-1.8755,-1.429
2026-06-22,dc,216,Bonaire,CONCACAF,-0.8953,1.0689,-1.9642,-1.2963
2026-06-22,dc,217,Solomon Islands,OFC,-0.7814,1.2054,-1.9867,-1.6493
2026-06-22,dc,218,Vanuatu,OFC,-0.8189,1.1831,-2.002,-1.6582
2026-06-22,dc,219,British Virgin Islands,CONCACAF,-0.9016,1.1371,-2.0387,-1.6773
2026-06-22,dc,220,Antigua and Barbuda,CONCACAF,-1.0722,0.9677,-2.0399,-0.8482
2026-06-22,dc,221,Papua New Guinea,OFC,-0.9103,1.1728,-2.0831,-1.8905
2026-06-22,dc,222,Mongolia,AFC,-1.248,0.8981,-2.1461,-0.811
2026-06-22,dc,223,Timor-Leste,AFC,-1.0062,1.2544,-2.2606,-0.9213
2026-06-22,dc,224,Cayman Islands,CONCACAF,-1.126,1.1545,-2.2805,-1.4005
2026-06-22,dc,225,Tamil Eelam,,-0.8624,1.5118,-2.3742,-3.6999
2026-06-22,dc,226,Brunei,AFC,-1.1799,1.295,-2.475,-1.1386
2026-06-22,dc,227,Orkney,,-1.1584,1.3218,-2.4802,-2.6945
2026-06-22,dc,228,Western Isles,,-1.4304,1.1318,-2.5623,-2.0762
2026-06-22,dc,229,Hitra,,-0.7275,1.9486,-2.6761,-3.1477
2026-06-22,dc,230,Bahamas,CONCACAF,-1.0878,1.6323,-2.7201,-1.5838
2026-06-22,dc,231,Bhutan,AFC,-1.4697,1.3535,-2.8232,-0.9996
2026-06-22,dc,232,Menorca,,-1.2273,1.64,-2.8673,-2.0498
2026-06-22,dc,233,Guam,AFC,-1.427,1.469,-2.896,-1.8372
2026-06-22,dc,234,United States Virgin Islands,CONCACAF,-1.5646,1.5024,-3.067,-2.178
2026-06-22,dc,235,Turks and Caicos Islands,CONCACAF,-1.3776,1.7538,-3.1314,-2.1487
2026-06-22,dc,236,Greenland,,-1.3278,1.8559,-3.1837,-2.2932
2026-06-22,dc,237,Anguilla,CONCACAF,-1.6573,1.6149,-3.2721,-1.6403
2026-06-22,dc,238,Macau,AFC,-1.889,1.4812,-3.3702,-1.4096
2026-06-22,dc,239,Barawa,,-1.3572,2.0269,-3.3841,-2.1065
2026-06-22,dc,240,Alderney,,-1.5212,1.8735,-3.3948,-1.7312
2026-06-22,dc,241,Åland Islands,,-1.5374,1.8631,-3.4004,-2.3758
2026-06-22,dc,242,Falkland Islands,,-1.6391,1.7843,-3.4233,-1.9727
2026-06-22,dc,243,Samoa,OFC,-1.7371,1.8399,-3.577,-2.971
2026-06-22,dc,244,Tibet,,-1.8947,2.0677,-3.9624,-2.4266
2026-06-22,dc,245,Raetia,,-1.3425,2.6263,-3.9687,-3.1903
2026-06-22,dc,246,Tuvalu,OFC,-1.5932,2.4852,-4.0784,-2.8953
2026-06-22,dc,247,Chagos Islands,,-1.6619,2.4969,-4.1588,-2.2114
2026-06-22,dc,248,Northern Mariana Islands,AFC,-1.734,2.6175,-4.3515,-3.1239
2026-06-22,dc,249,Tonga,OFC,-1.9873,2.7041,-4.6914,-3.9091
2026-06-22,dc,250,Frøya,,-2.4717,2.289,-4.7608,-2.4017
2026-06-22,dc,251,Cook Islands,OFC,-2.6466,2.3695,-5.0161,-3.1756
2026-06-22,dc,252,American Samoa,OFC,-2.3086,3.1445,-5.4531,-3.2304
