as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-22,bayes,63,Iceland,UEFA,0.5118,-0.2024,0.7142,0.9042
2026-06-22,bayes,64,South Africa,CAF,0.2533,-0.3866,0.6398,0.3314
2026-06-22,bayes,65,Bosnia and Herzegovina,UEFA,0.3372,-0.3003,0.6376,0.809
2026-06-22,bayes,66,Ghana,CAF,0.2965,-0.3392,0.6356,0.5835
2026-06-22,bayes,67,Finland,UEFA,0.3144,-0.3166,0.631,0.8266
2026-06-22,bayes,68,Jersey,,0.5492,-0.0755,0.6247,0.2117
2026-06-22,bayes,69,Cape Verde,CAF,0.2519,-0.3292,0.5811,0.444
2026-06-22,bayes,70,Jordan,AFC,0.4461,-0.1079,0.5539,0.447
2026-06-22,bayes,71,Angola,CAF,0.1457,-0.3951,0.5408,0.348
2026-06-22,bayes,72,Guinea,CAF,0.2716,-0.257,0.5286,0.3307
2026-06-22,bayes,73,North Macedonia,UEFA,0.2364,-0.291,0.5275,0.5701
2026-06-22,bayes,74,Ynys Môn,,0.2198,-0.2998,0.5197,0.2762
2026-06-22,bayes,75,Saudi Arabia,AFC,0.1803,-0.3232,0.5035,0.585
2026-06-22,bayes,76,Iraq,AFC,0.156,-0.3274,0.4834,0.3402
2026-06-22,bayes,77,Panama,CONCACAF,0.3496,-0.1231,0.4727,0.3841
2026-06-22,bayes,78,New Zealand,OFC,0.2738,-0.1725,0.4464,0.439
2026-06-22,bayes,79,Bolivia,CONMEBOL,0.2976,-0.1469,0.4445,1.188
2026-06-22,bayes,80,Belarus,UEFA,0.3057,-0.1135,0.4192,0.6229
2026-06-22,bayes,81,Costa Rica,CONCACAF,0.3027,-0.1025,0.4052,0.4222
2026-06-22,bayes,82,United Arab Emirates,AFC,0.2406,-0.1641,0.4047,0.2637
2026-06-22,bayes,83,Haiti,CONCACAF,0.3765,0.004,0.3725,-0.0351
2026-06-22,bayes,84,Montenegro,UEFA,0.2106,-0.1381,0.3487,0.563
2026-06-22,bayes,85,Gambia,CAF,0.3831,0.0376,0.3455,0.2567
2026-06-22,bayes,86,Zanzibar,CAF,-0.0538,-0.398,0.3442,0.351
2026-06-22,bayes,87,Bulgaria,UEFA,0.2214,-0.083,0.3044,0.6577
2026-06-22,bayes,88,Gabon,CAF,0.3067,0.0106,0.2961,0.3296
2026-06-22,bayes,89,Libya,CAF,0.0828,-0.2004,0.2832,0.2137
2026-06-22,bayes,90,Togo,CAF,0.132,-0.1502,0.2821,0.3356
2026-06-22,bayes,91,Benin,CAF,0.1476,-0.1338,0.2814,0.504
2026-06-22,bayes,92,Guernsey,,0.0523,-0.221,0.2733,0.1099
2026-06-22,bayes,93,Tamil Eelam,,0.2368,-0.0261,0.2628,-0.6086
2026-06-22,bayes,94,Zambia,CAF,0.2148,-0.0331,0.248,0.53
2026-06-22,bayes,95,Niger,CAF,0.1927,-0.0044,0.1971,0.3383
2026-06-22,bayes,96,Northern Cyprus,,0.1176,-0.0783,0.1959,-0.026
2026-06-22,bayes,97,Padania,,0.0837,-0.1059,0.1895,-0.165
2026-06-22,bayes,98,Zimbabwe,CAF,0.0536,-0.1286,0.1822,0.3606
2026-06-22,bayes,99,Rwanda,CAF,-0.1783,-0.356,0.1777,0.3675
2026-06-22,bayes,100,Faroe Islands,UEFA,-0.0564,-0.2304,0.174,0.364
2026-06-22,bayes,101,Shetland,,0.3479,0.1834,0.1645,0.1748
2026-06-22,bayes,102,Abkhazia,,0.0497,-0.1055,0.1552,-0.0145
2026-06-22,bayes,103,Oman,AFC,-0.0624,-0.2122,0.1499,0.1559
2026-06-22,bayes,104,Uganda,CAF,0.0389,-0.1092,0.148,0.3117
2026-06-22,bayes,105,Kazakhstan,UEFA,0.0834,-0.0629,0.1464,0.5237
2026-06-22,bayes,106,Qatar,AFC,0.2365,0.0906,0.1458,0.3621
2026-06-22,bayes,107,Syria,AFC,0.113,-0.032,0.145,0.013
2026-06-22,bayes,108,Comoros,CAF,0.1092,-0.0297,0.1389,0.2857
2026-06-22,bayes,109,Panjab,,0.0958,-0.0412,0.137,-0.0315
2026-06-22,bayes,110,Madagascar,CAF,0.2327,0.1042,0.1285,0.2449
2026-06-22,bayes,111,Luxembourg,UEFA,-0.1239,-0.2423,0.1184,0.8382
2026-06-22,bayes,112,Jamaica,CONCACAF,-0.0399,-0.1348,0.095,0.027
2026-06-22,bayes,113,Honduras,CONCACAF,0.0149,-0.0666,0.0815,0.2483
2026-06-22,bayes,114,Mozambique,CAF,0.1268,0.0526,0.0742,0.3508
2026-06-22,bayes,115,Western Armenia,,0.0491,-0.021,0.0701,-0.0487
2026-06-22,bayes,116,Kárpátalja,,0.0431,-0.0163,0.0594,-0.0201
2026-06-22,bayes,117,Bahrain,AFC,0.0258,-0.0323,0.0581,0.2182
2026-06-22,bayes,118,Estonia,UEFA,0.0062,-0.0445,0.0507,0.5931
2026-06-22,bayes,119,Réunion,,-0.1088,-0.1579,0.0491,-0.2511
2026-06-22,bayes,120,Mauritania,CAF,-0.19,-0.2373,0.0473,0.5005
2026-06-22,bayes,121,Tanzania,CAF,-0.1778,-0.2234,0.0456,0.3222
2026-06-22,bayes,122,Palestine,AFC,-0.1066,-0.1468,0.0402,0.1114
2026-06-22,bayes,123,Cyprus,UEFA,0.1213,0.0814,0.04,0.513
2026-06-22,bayes,124,Armenia,UEFA,0.1659,0.1733,-0.0074,0.6936
2026-06-22,bayes,125,Kenya,CAF,0.0326,0.045,-0.0123,0.0895
2026-06-22,bayes,126,Thailand,AFC,0.0899,0.1036,-0.0138,-0.4499
2026-06-22,bayes,127,China,AFC,-0.0778,-0.0574,-0.0204,0.2259
2026-06-22,bayes,128,Sierra Leone,CAF,0.0244,0.0487,-0.0243,0.1679
2026-06-22,bayes,129,Equatorial Guinea,CAF,-0.1126,-0.088,-0.0246,0.2577
2026-06-22,bayes,130,Mayotte,,-0.1868,-0.1551,-0.0317,-0.2736
2026-06-22,bayes,131,Ellan Vannin,,-0.0194,0.0125,-0.0319,0.0231
2026-06-22,bayes,132,Azerbaijan,UEFA,-0.0219,0.0431,-0.0651,0.5057
2026-06-22,bayes,133,Felvidék,,-0.0719,-0.0017,-0.0703,-0.0561
2026-06-22,bayes,134,Orkney,,0.0364,0.1071,-0.0707,-0.1668
2026-06-22,bayes,135,United Koreans in Japan,,-0.09,-0.0163,-0.0737,-0.4124
2026-06-22,bayes,136,Sudan,CAF,-0.2242,-0.1453,-0.0789,0.4314
2026-06-22,bayes,137,Curaçao,CONCACAF,0.0726,0.1593,-0.0867,-0.1489
2026-06-22,bayes,138,Malawi,CAF,-0.2153,-0.128,-0.0873,0.1146
2026-06-22,bayes,139,Latvia,UEFA,-0.1386,-0.0454,-0.0932,0.3947
2026-06-22,bayes,140,Guatemala,CONCACAF,0.0564,0.1537,-0.0973,0.099
2026-06-22,bayes,141,Ethiopia,CAF,-0.0321,0.0654,-0.0975,0.2082
2026-06-22,bayes,142,Hitra,,0.3275,0.4259,-0.0985,-0.4032
2026-06-22,bayes,143,Vietnam,AFC,-0.0199,0.083,-0.1029,-0.3941
2026-06-22,bayes,144,North Korea,AFC,-0.0095,0.0939,-0.1035,0.2321
2026-06-22,bayes,145,Sápmi,,-0.0747,0.0353,-0.11,0.0569
2026-06-22,bayes,146,South Ossetia,,-0.0471,0.0652,-0.1123,0.0509
2026-06-22,bayes,147,Suriname,CONCACAF,-0.0877,0.0422,-0.1299,-0.2396
2026-06-22,bayes,148,Western Isles,,-0.1434,-0.0092,-0.1342,0.1088
2026-06-22,bayes,149,Lithuania,UEFA,-0.2148,-0.0778,-0.137,0.5837
2026-06-22,bayes,150,Burundi,CAF,-0.0627,0.0822,-0.145,0.3344
2026-06-22,bayes,151,Namibia,CAF,-0.1926,-0.0473,-0.1454,0.2212
2026-06-22,bayes,152,Lebanon,AFC,-0.2347,-0.0691,-0.1657,-0.4031
2026-06-22,bayes,153,Liberia,CAF,-0.0932,0.0793,-0.1724,0.2419
2026-06-22,bayes,154,Indonesia,AFC,-0.0014,0.1788,-0.1801,-0.1327
2026-06-22,bayes,155,Malta,UEFA,-0.1005,0.0851,-0.1856,0.4919
2026-06-22,bayes,156,Botswana,CAF,-0.1904,-0.0027,-0.1877,0.3589
2026-06-22,bayes,157,Székely Land,,-0.0121,0.1824,-0.1945,-0.1091
2026-06-22,bayes,158,Guinea-Bissau,CAF,-0.2321,-0.0136,-0.2185,0.3289
2026-06-22,bayes,159,Tajikistan,AFC,-0.1362,0.084,-0.2202,-0.4939
2026-06-22,bayes,160,Central African Republic,CAF,0.0816,0.3022,-0.2206,0.2681
2026-06-22,bayes,161,Kuwait,AFC,0.0177,0.248,-0.2303,0.0853
2026-06-22,bayes,162,Menorca,,-0.0954,0.1772,-0.2725,0.1405
2026-06-22,bayes,163,Moldova,UEFA,-0.0774,0.1966,-0.274,0.4944
2026-06-22,bayes,164,Barawa,,-0.0691,0.2137,-0.2828,0.0224
2026-06-22,bayes,165,Eswatini,CAF,-0.1073,0.1777,-0.2849,0.2136
2026-06-22,bayes,166,Malaysia,AFC,-0.0599,0.2382,-0.2981,-0.6008
2026-06-22,bayes,167,Lesotho,CAF,-0.2542,0.0465,-0.3007,0.2467
2026-06-22,bayes,168,Kyrgyzstan,AFC,-0.0995,0.2279,-0.3274,0.0073
2026-06-22,bayes,169,Raetia,,-0.0694,0.2603,-0.3297,-0.3798
2026-06-22,bayes,170,Dominican Republic,CONCACAF,-0.0175,0.3145,-0.332,-0.5935
2026-06-22,bayes,171,Åland Islands,,-0.157,0.2121,-0.3692,-0.1108
2026-06-22,bayes,172,Congo,CAF,-0.1316,0.2404,-0.372,0.359
2026-06-22,bayes,173,Chagos Islands,,-0.0859,0.3297,-0.4155,-0.0064
2026-06-22,bayes,174,Trinidad and Tobago,CONCACAF,-0.0938,0.3366,-0.4305,-0.0951
2026-06-22,bayes,175,Yemen,AFC,0.0197,0.4558,-0.4361,-0.6227
2026-06-22,bayes,176,Nicaragua,CONCACAF,-0.2877,0.1649,-0.4526,-0.2007
2026-06-22,bayes,177,El Salvador,CONCACAF,-0.4566,0.0251,-0.4817,-0.0985
2026-06-22,bayes,178,Guadeloupe,CONCACAF,-0.197,0.3144,-0.5114,-0.7683
2026-06-22,bayes,179,Turkmenistan,AFC,-0.2231,0.2981,-0.5212,-0.2983
2026-06-22,bayes,180,Falkland Islands,,-0.1657,0.3692,-0.5349,0.2669
2026-06-22,bayes,181,Alderney,,-0.1679,0.3725,-0.5403,0.314
2026-06-22,bayes,182,Hong Kong,AFC,-0.3023,0.3031,-0.6054,-0.7416
2026-06-22,bayes,183,Chad,CAF,-0.3597,0.2514,-0.6112,0.2488
2026-06-22,bayes,184,Tibet,,-0.143,0.487,-0.63,0.1378
2026-06-22,bayes,185,Guyana,CONCACAF,-0.0466,0.5862,-0.6328,-0.8906
2026-06-22,bayes,186,Philippines,AFC,-0.1943,0.4484,-0.6427,-0.7383
2026-06-22,bayes,187,Mauritius,CAF,-0.4514,0.1955,-0.6469,-0.1468
2026-06-22,bayes,188,South Sudan,CAF,-0.4028,0.2504,-0.6531,0.2272
2026-06-22,bayes,189,Somalia,CAF,-0.4638,0.2126,-0.6764,0.2107
2026-06-22,bayes,190,Greenland,,-0.1564,0.5294,-0.6858,-0.4362
2026-06-22,bayes,191,Martinique,CONCACAF,-0.3972,0.3051,-0.7023,-0.2903
2026-06-22,bayes,192,French Guiana,CONCACAF,-0.3065,0.4247,-0.7312,-0.8046
2026-06-22,bayes,193,Andorra,UEFA,-0.7282,0.0232,-0.7514,0.3479
2026-06-22,bayes,194,New Caledonia,OFC,-0.3152,0.4803,-0.7955,-1.2173
2026-06-22,bayes,195,India,AFC,-0.5565,0.243,-0.7995,-0.4919
2026-06-22,bayes,196,Puerto Rico,CONCACAF,-0.2745,0.5379,-0.8125,-0.9009
2026-06-22,bayes,197,Gibraltar,UEFA,-0.4262,0.4785,-0.9047,0.1207
2026-06-22,bayes,198,Singapore,AFC,-0.3183,0.5877,-0.906,-0.7036
2026-06-22,bayes,199,Cuba,CONCACAF,-0.4241,0.488,-0.9121,-0.5632
2026-06-22,bayes,200,Bermuda,CONCACAF,-0.133,0.8551,-0.9881,-0.5261
2026-06-22,bayes,201,Djibouti,CAF,-0.3162,0.6785,-0.9946,0.1367
2026-06-22,bayes,202,São Tomé and Príncipe,CAF,-0.3049,0.6931,-0.998,0.0384
2026-06-22,bayes,203,Saint Vincent and the Grenadines,CONCACAF,-0.2283,0.7718,-1.0001,-1.084
2026-06-22,bayes,204,Saint Martin,CONCACAF,-0.3376,0.7847,-1.1223,-1.4412
2026-06-22,bayes,205,Tahiti,OFC,-0.5408,0.6439,-1.1847,-1.4006
2026-06-22,bayes,206,Cambodia,AFC,-0.4493,0.7497,-1.1989,-0.949
2026-06-22,bayes,207,Aruba,CONCACAF,-0.4013,0.82,-1.2213,-1.0917
2026-06-22,bayes,208,Taiwan,AFC,-0.3706,0.8733,-1.2439,-0.5871
2026-06-22,bayes,209,Belize,CONCACAF,-0.5669,0.6995,-1.2664,-0.9315
2026-06-22,bayes,210,Grenada,CONCACAF,-0.5295,0.7417,-1.2711,-0.6478
2026-06-22,bayes,211,Montserrat,CONCACAF,-0.5876,0.7395,-1.327,-0.8038
2026-06-22,bayes,212,Myanmar,AFC,-0.4457,0.9027,-1.3485,-0.6361
2026-06-22,bayes,213,Afghanistan,AFC,-0.8028,0.5471,-1.3499,-0.8188
2026-06-22,bayes,214,Nepal,AFC,-0.8288,0.5305,-1.3594,-0.7407
2026-06-22,bayes,215,Saint Kitts and Nevis,CONCACAF,-0.4528,0.9096,-1.3625,-1.0912
2026-06-22,bayes,216,Bangladesh,AFC,-0.7503,0.6367,-1.387,-0.9893
2026-06-22,bayes,217,Fiji,OFC,-0.5135,0.877,-1.3906,-1.2639
2026-06-22,bayes,218,Frøya,,-0.4748,0.9251,-1.3999,0.0304
2026-06-22,bayes,219,Sint Maarten,CONCACAF,-0.3899,1.0171,-1.407,-1.2136
2026-06-22,bayes,220,Pakistan,AFC,-0.7175,0.7137,-1.4312,-0.7564
2026-06-22,bayes,221,Liechtenstein,UEFA,-0.9296,0.5295,-1.4591,0.2631
2026-06-22,bayes,222,Saint Lucia,CONCACAF,-0.6022,0.879,-1.4812,-0.9627
2026-06-22,bayes,223,San Marino,UEFA,-0.8027,0.7093,-1.512,0.1624
2026-06-22,bayes,224,Solomon Islands,OFC,-0.5221,0.998,-1.5201,-1.2501
2026-06-22,bayes,225,Sri Lanka,AFC,-0.9586,0.5629,-1.5214,-1.0717
2026-06-22,bayes,226,Barbados,CONCACAF,-0.5054,1.0389,-1.5443,-1.1609
2026-06-22,bayes,227,Papua New Guinea,OFC,-0.6537,0.8969,-1.5506,-1.3792
2026-06-22,bayes,228,Vanuatu,OFC,-0.591,0.9613,-1.5523,-1.23
2026-06-22,bayes,229,Dominica,CONCACAF,-0.8075,0.8071,-1.6147,-1.2018
2026-06-22,bayes,230,Maldives,AFC,-0.7544,0.8639,-1.6183,-1.0521
2026-06-22,bayes,231,Laos,AFC,-0.6452,1.0302,-1.6754,-0.8194
2026-06-22,bayes,232,Seychelles,CAF,-0.7151,0.9944,-1.7095,-0.0346
2026-06-22,bayes,233,Bonaire,CONCACAF,-0.7525,0.9852,-1.7378,-1.26
2026-06-22,bayes,234,Mongolia,AFC,-0.9281,0.8373,-1.7653,-0.8784
2026-06-22,bayes,235,British Virgin Islands,CONCACAF,-0.7705,0.9989,-1.7693,-1.5618
2026-06-22,bayes,236,Antigua and Barbuda,CONCACAF,-0.9586,0.9572,-1.9158,-0.9861
2026-06-22,bayes,237,Guam,AFC,-0.7473,1.2231,-1.9704,-1.4065
2026-06-22,bayes,238,Timor-Leste,AFC,-0.8201,1.1641,-1.9842,-0.9612
2026-06-22,bayes,239,Cayman Islands,CONCACAF,-0.97,1.0522,-2.0222,-1.3602
2026-06-22,bayes,240,Brunei,AFC,-0.9545,1.1972,-2.1517,-1.0744
2026-06-22,bayes,241,Bhutan,AFC,-1.0517,1.221,-2.2728,-1.0144
2026-06-22,bayes,242,Samoa,OFC,-0.9551,1.3303,-2.2854,-1.8976
2026-06-22,bayes,243,Northern Mariana Islands,AFC,-0.7978,1.4928,-2.2905,-2.065
2026-06-22,bayes,244,United States Virgin Islands,CONCACAF,-1.075,1.2351,-2.3101,-1.8478
2026-06-22,bayes,245,Tuvalu,OFC,-0.7718,1.5817,-2.3535,-1.7319
2026-06-22,bayes,246,Macau,AFC,-1.1479,1.2144,-2.3623,-1.2892
2026-06-22,bayes,247,Bahamas,CONCACAF,-0.8975,1.5354,-2.4329,-1.4893
2026-06-22,bayes,248,Turks and Caicos Islands,CONCACAF,-1.0285,1.4339,-2.4624,-1.8725
2026-06-22,bayes,249,Tonga,OFC,-1.0678,1.6565,-2.7243,-2.3619
2026-06-22,bayes,250,Anguilla,CONCACAF,-1.2738,1.4824,-2.7561,-1.5322
2026-06-22,bayes,251,Cook Islands,OFC,-1.2504,1.5271,-2.7775,-1.982
2026-06-22,bayes,252,American Samoa,OFC,-1.2294,2.3232,-3.5526,-2.1159
