as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-07-06,elo,136,Kyrgyzstan,AFC,0.0345,0.0629,-0.0284,0.0873,1485.1
2026-07-06,elo,137,Sápmi,,0.0363,0.0612,-0.0249,0.1772,1485.0
2026-07-06,elo,138,Comoros,CAF,0.0199,0.0775,-0.0575,0.079,1484.0
2026-07-06,elo,139,Lebanon,AFC,0.0364,0.061,-0.0245,-0.1037,1483.1
2026-07-06,elo,140,Martinique,CONCACAF,0.045,0.0524,-0.0073,0.1113,1482.7
2026-07-06,elo,141,Mayotte,,0.0312,0.0662,-0.0351,-0.1289,1481.9
2026-07-06,elo,142,Tajikistan,AFC,0.0302,0.0672,-0.037,-0.156,1481.6
2026-07-06,elo,143,Orkney,,0.0296,0.0678,-0.0381,-0.0411,1480.3
2026-07-06,elo,144,South Ossetia,,0.0232,0.0742,-0.051,0.1455,1477.9
2026-07-06,elo,145,French Guiana,CONCACAF,0.0379,0.0595,-0.0217,-0.1188,1477.1
2026-07-06,elo,146,Sudan,CAF,0.018,0.0794,-0.0614,0.1595,1473.9
2026-07-06,elo,147,Papua New Guinea,OFC,0.0259,0.0715,-0.0456,-0.1336,1473.8
2026-07-06,elo,148,Zimbabwe,CAF,0.0269,0.0705,-0.0436,0.135,1471.4
2026-07-06,elo,149,Kenya,CAF,0.0237,0.0737,-0.05,-0.0307,1468.5
2026-07-06,elo,150,Sierra Leone,CAF,0.0159,0.0815,-0.0656,-0.0088,1466.3
2026-07-06,elo,151,Åland Islands,,0.018,0.0794,-0.0614,-0.0388,1462.7
2026-07-06,elo,152,Bulgaria,UEFA,0.0106,0.0868,-0.0761,0.1562,1460.2
2026-07-06,elo,153,Vanuatu,OFC,0.0057,0.0917,-0.086,-0.0822,1450.4
2026-07-06,elo,154,Mauritania,CAF,-0.0032,0.1006,-0.1038,0.1886,1441.8
2026-07-06,elo,155,Equatorial Guinea,CAF,0.0036,0.0938,-0.0903,0.0501,1441.1
2026-07-06,elo,156,Rwanda,CAF,-0.0121,0.1095,-0.1216,0.1464,1440.2
2026-07-06,elo,157,Turkmenistan,AFC,-0.0095,0.1069,-0.1164,-0.0827,1437.1
2026-07-06,elo,158,Fiji,OFC,0.0018,0.0956,-0.0938,-0.0886,1436.0
2026-07-06,elo,159,Liberia,CAF,-0.0151,0.1125,-0.1276,0.0433,1435.9
2026-07-06,elo,160,Malawi,CAF,-0.0145,0.1119,-0.1264,-0.0204,1434.7
2026-07-06,elo,161,Western Isles,,-0.0193,0.1167,-0.1359,0.1577,1434.0
2026-07-06,elo,162,Cuba,CONCACAF,-0.0159,0.1133,-0.1291,-0.0281,1432.9
2026-07-06,elo,163,Kazakhstan,UEFA,-0.0302,0.1276,-0.1578,0.0657,1432.2
2026-07-06,elo,164,Hitra,,-0.0207,0.1181,-0.1389,-0.1322,1429.8
2026-07-06,elo,165,Montenegro,UEFA,-0.0163,0.1137,-0.1301,0.0537,1423.3
2026-07-06,elo,166,Lesotho,CAF,-0.0393,0.1367,-0.176,0.0511,1416.8
2026-07-06,elo,167,Raetia,,-0.0452,0.1426,-0.1879,-0.1951,1415.9
2026-07-06,elo,168,Namibia,CAF,-0.0224,0.1198,-0.1421,0.0229,1415.7
2026-07-06,elo,169,Tanzania,CAF,-0.0289,0.1264,-0.1553,0.1222,1415.4
2026-07-06,elo,170,Philippines,AFC,-0.042,0.1394,-0.1814,-0.2572,1411.0
2026-07-06,elo,171,Puerto Rico,CONCACAF,-0.0421,0.1395,-0.1817,-0.193,1407.9
2026-07-06,elo,172,Ethiopia,CAF,-0.0505,0.1479,-0.1983,0.037,1392.3
2026-07-06,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.0685,0.1659,-0.2344,-0.2537,1388.0
2026-07-06,elo,174,Burundi,CAF,-0.0527,0.1501,-0.2028,0.1106,1386.4
2026-07-06,elo,175,Botswana,CAF,-0.057,0.1544,-0.2114,0.0984,1384.0
2026-07-06,elo,176,Yemen,AFC,-0.0711,0.1685,-0.2395,-0.215,1377.6
2026-07-06,elo,177,Luxembourg,UEFA,-0.0755,0.1729,-0.2484,0.2314,1376.4
2026-07-06,elo,178,Hong Kong,AFC,-0.0692,0.1666,-0.2359,-0.2474,1375.8
2026-07-06,elo,179,Saint Martin,CONCACAF,-0.0918,0.1892,-0.2811,-0.4133,1367.6
2026-07-06,elo,180,Bermuda,CONCACAF,-0.0708,0.1682,-0.239,-0.0119,1365.9
2026-07-06,elo,181,Solomon Islands,OFC,-0.0602,0.1576,-0.2179,-0.0881,1363.4
2026-07-06,elo,182,Central African Republic,CAF,-0.0744,0.1718,-0.2463,0.0818,1361.6
2026-07-06,elo,183,Guinea-Bissau,CAF,-0.0729,0.1704,-0.2433,0.0844,1361.0
2026-07-06,elo,184,Chagos Islands,,-0.0814,0.1788,-0.2602,0.02,1360.4
2026-07-06,elo,185,Sint Maarten,CONCACAF,-0.0931,0.1905,-0.2836,-0.3088,1359.1
2026-07-06,elo,186,Barawa,,-0.0775,0.1749,-0.2524,0.0847,1358.3
2026-07-06,elo,187,Singapore,AFC,-0.0947,0.1921,-0.2868,-0.2286,1354.5
2026-07-06,elo,188,Armenia,UEFA,-0.0902,0.1876,-0.2777,0.126,1345.5
2026-07-06,elo,189,Faroe Islands,UEFA,-0.1224,0.2198,-0.3422,-0.0919,1342.4
2026-07-06,elo,190,Estonia,UEFA,-0.1005,0.1979,-0.2984,0.0594,1337.6
2026-07-06,elo,191,Belize,CONCACAF,-0.1146,0.212,-0.3266,-0.153,1328.5
2026-07-06,elo,192,Congo,CAF,-0.099,0.1964,-0.2955,0.1082,1326.1
2026-07-06,elo,193,Azerbaijan,UEFA,-0.1164,0.2138,-0.3303,0.0849,1325.7
2026-07-06,elo,194,Eswatini,CAF,-0.1171,0.2145,-0.3316,0.0089,1324.3
2026-07-06,elo,195,Grenada,CONCACAF,-0.1291,0.2265,-0.3555,-0.1251,1315.9
2026-07-06,elo,196,Montserrat,CONCACAF,-0.1184,0.2158,-0.3342,-0.1403,1315.2
2026-07-06,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1186,0.216,-0.3345,-0.2954,1308.1
2026-07-06,elo,198,Aruba,CONCACAF,-0.1533,0.2507,-0.4041,-0.3283,1291.1
2026-07-06,elo,199,Tibet,,-0.1515,0.2489,-0.4003,0.1097,1287.0
2026-07-06,elo,200,Samoa,OFC,-0.1544,0.2518,-0.4062,-0.2295,1286.9
2026-07-06,elo,201,India,AFC,-0.1342,0.2316,-0.3657,-0.1476,1285.4
2026-07-06,elo,202,Cyprus,UEFA,-0.1641,0.2615,-0.4256,-0.0007,1278.3
2026-07-06,elo,203,South Sudan,CAF,-0.1696,0.267,-0.4366,0.0569,1274.9
2026-07-06,elo,204,Cook Islands,OFC,-0.159,0.2564,-0.4155,-0.2752,1272.4
2026-07-06,elo,205,Saint Lucia,CONCACAF,-0.1574,0.2548,-0.4122,-0.2641,1268.1
2026-07-06,elo,206,Malta,UEFA,-0.1905,0.2879,-0.4784,-0.0023,1264.6
2026-07-06,elo,207,Tuvalu,OFC,-0.1748,0.2723,-0.4471,-0.2577,1263.9
2026-07-06,elo,208,Falkland Islands,,-0.1787,0.2761,-0.4548,0.1156,1262.6
2026-07-06,elo,209,Lithuania,UEFA,-0.1848,0.2822,-0.467,0.0339,1255.3
2026-07-06,elo,210,Afghanistan,AFC,-0.1657,0.2631,-0.4288,-0.3006,1254.4
2026-07-06,elo,211,Latvia,UEFA,-0.1898,0.2872,-0.4769,-0.0573,1248.9
2026-07-06,elo,212,Dominica,CONCACAF,-0.1879,0.2853,-0.4732,-0.3118,1244.7
2026-07-06,elo,213,Chad,CAF,-0.1919,0.2893,-0.4811,0.048,1244.2
2026-07-06,elo,214,Frøya,,-0.2016,0.2991,-0.5007,0.0108,1235.5
2026-07-06,elo,215,Mauritius,CAF,-0.2117,0.3091,-0.5208,-0.1106,1229.0
2026-07-06,elo,216,Moldova,UEFA,-0.2131,0.3105,-0.5236,-0.0161,1224.9
2026-07-06,elo,217,Pakistan,AFC,-0.2282,0.3256,-0.5537,-0.266,1222.5
2026-07-06,elo,218,Myanmar,AFC,-0.2222,0.3196,-0.5418,-0.1987,1214.7
2026-07-06,elo,219,Bangladesh,AFC,-0.2307,0.3281,-0.5589,-0.4251,1214.6
2026-07-06,elo,220,Alderney,,-0.2337,0.3312,-0.5649,0.2997,1209.3
2026-07-06,elo,221,São Tomé and Príncipe,CAF,-0.2356,0.333,-0.5686,-0.0554,1202.6
2026-07-06,elo,222,Tonga,OFC,-0.2386,0.336,-0.5747,-0.3566,1202.4
2026-07-06,elo,223,Bonaire,CONCACAF,-0.2259,0.3233,-0.5491,-0.3549,1201.3
2026-07-06,elo,224,Barbados,CONCACAF,-0.2256,0.323,-0.5485,-0.2897,1193.9
2026-07-06,elo,225,Cambodia,AFC,-0.253,0.3504,-0.6033,-0.3537,1187.2
2026-07-06,elo,226,Nepal,AFC,-0.2453,0.3427,-0.588,-0.2805,1186.9
2026-07-06,elo,227,Antigua and Barbuda,CONCACAF,-0.2242,0.3216,-0.5458,-0.2082,1182.6
2026-07-06,elo,228,Taiwan,AFC,-0.2784,0.3758,-0.6541,-0.1691,1146.9
2026-07-06,elo,229,Somalia,CAF,-0.3069,0.4044,-0.7113,0.0275,1136.3
2026-07-06,elo,230,British Virgin Islands,CONCACAF,-0.3184,0.4159,-0.7343,-0.4978,1127.7
2026-07-06,elo,231,Sri Lanka,AFC,-0.3169,0.4143,-0.7311,-0.4318,1124.9
2026-07-06,elo,232,Northern Mariana Islands,AFC,-0.3159,0.4133,-0.7292,-0.4997,1124.6
2026-07-06,elo,233,Djibouti,CAF,-0.317,0.4144,-0.7313,-0.0039,1120.3
2026-07-06,elo,234,Cayman Islands,CONCACAF,-0.309,0.4064,-0.7154,-0.4863,1118.0
2026-07-06,elo,235,Mongolia,AFC,-0.3125,0.4099,-0.7224,-0.3825,1104.4
2026-07-06,elo,236,Guam,AFC,-0.3266,0.424,-0.7506,-0.4363,1101.9
2026-07-06,elo,237,Turks and Caicos Islands,CONCACAF,-0.3294,0.4268,-0.7562,-0.5946,1095.8
2026-07-06,elo,238,United States Virgin Islands,CONCACAF,-0.3417,0.4391,-0.7808,-0.5608,1095.5
2026-07-06,elo,239,Maldives,AFC,-0.3232,0.4206,-0.7437,-0.4113,1092.3
2026-07-06,elo,240,American Samoa,OFC,-0.3244,0.4218,-0.7463,-0.5477,1090.3
2026-07-06,elo,241,Gibraltar,UEFA,-0.3529,0.4503,-0.8033,-0.1092,1082.6
2026-07-06,elo,242,Andorra,UEFA,-0.3677,0.4651,-0.8329,-0.0536,1070.5
2026-07-06,elo,243,Laos,AFC,-0.3742,0.4716,-0.8457,-0.2888,1056.5
2026-07-06,elo,244,Timor-Leste,AFC,-0.3819,0.4793,-0.8611,-0.3625,1054.4
2026-07-06,elo,245,Brunei,AFC,-0.3796,0.477,-0.8565,-0.4329,1048.8
2026-07-06,elo,246,Bahamas,CONCACAF,-0.37,0.4675,-0.8375,-0.4342,1036.6
2026-07-06,elo,247,Seychelles,CAF,-0.3877,0.4851,-0.8729,-0.0946,1035.1
2026-07-06,elo,248,Anguilla,CONCACAF,-0.4231,0.5205,-0.9436,-0.4499,1007.5
2026-07-06,elo,249,Bhutan,AFC,-0.4308,0.5283,-0.9591,-0.4351,999.6
2026-07-06,elo,250,Macau,AFC,-0.4183,0.5157,-0.934,-0.5295,995.0
2026-07-06,elo,251,Liechtenstein,UEFA,-0.4838,0.5812,-1.0649,-0.1126,926.0
2026-07-06,elo,252,San Marino,UEFA,-0.5801,0.6775,-1.2576,-0.1554,846.4
