as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-08,dc,1,Argentina,CONMEBOL,1.4125,-1.6983,3.1108,1.63
2026-06-08,dc,2,Spain,UEFA,1.6069,-1.3805,2.9875,1.8712
2026-06-08,dc,3,England,UEFA,1.3486,-1.4599,2.8085,1.567
2026-06-08,dc,4,Brazil,CONMEBOL,1.5594,-1.2286,2.788,1.9864
2026-06-08,dc,5,Portugal,UEFA,1.4778,-1.2383,2.7162,1.6585
2026-06-08,dc,6,France,UEFA,1.4468,-1.2499,2.6967,1.8964
2026-06-08,dc,7,Colombia,CONMEBOL,1.4039,-1.1938,2.5977,1.9111
2026-06-08,dc,8,Morocco,CAF,1.0289,-1.5145,2.5434,1.0571
2026-06-08,dc,9,Netherlands,UEFA,1.4432,-1.0992,2.5424,1.697
2026-06-08,dc,10,Belgium,UEFA,1.3996,-1.1156,2.5152,1.5016
2026-06-08,dc,11,Germany,UEFA,1.5038,-1.0059,2.5097,1.8088
2026-06-08,dc,12,Japan,AFC,1.187,-1.2047,2.3916,1.1911
2026-06-08,dc,13,Denmark,UEFA,1.222,-1.1327,2.3546,1.6583
2026-06-08,dc,14,Norway,UEFA,1.3334,-1.0074,2.3408,1.4743
2026-06-08,dc,15,Ecuador,CONMEBOL,0.9242,-1.4163,2.3405,1.8155
2026-06-08,dc,16,Uruguay,CONMEBOL,0.9948,-1.3221,2.3169,1.8392
2026-06-08,dc,17,Switzerland,UEFA,1.2946,-1.0094,2.3039,1.7649
2026-06-08,dc,18,Italy,UEFA,1.2053,-1.0702,2.2755,1.6723
2026-06-08,dc,19,Croatia,UEFA,1.205,-1.0631,2.2682,1.727
2026-06-08,dc,20,Austria,UEFA,1.1286,-1.0695,2.1981,1.3867
2026-06-08,dc,21,Senegal,CAF,1.0847,-1.0561,2.1408,1.0668
2026-06-08,dc,22,Algeria,CAF,1.1282,-0.9389,2.0671,0.9221
2026-06-08,dc,23,Mexico,CONCACAF,0.986,-1.0049,1.9909,1.4584
2026-06-08,dc,24,Turkey,UEFA,1.2059,-0.774,1.9799,1.541
2026-06-08,dc,25,Greece,UEFA,0.9476,-1.0162,1.9638,1.5458
2026-06-08,dc,26,Russia,UEFA,0.9035,-1.0393,1.9429,1.0607
2026-06-08,dc,27,Iran,AFC,1.0125,-0.9172,1.9297,0.9264
2026-06-08,dc,28,Australia,AFC,0.9293,-0.9949,1.9242,1.1471
2026-06-08,dc,29,Paraguay,CONMEBOL,0.8392,-1.0407,1.8799,1.943
2026-06-08,dc,30,Ivory Coast,CAF,0.8387,-1.0314,1.8701,0.9561
2026-06-08,dc,31,Sweden,UEFA,1.1727,-0.6749,1.8476,1.6081
2026-06-08,dc,32,Canada,CONCACAF,0.8763,-0.9635,1.8397,1.264
2026-06-08,dc,33,Scotland,UEFA,1.0055,-0.8071,1.8126,1.6209
2026-06-08,dc,34,Ukraine,UEFA,1.0543,-0.7544,1.8087,1.6296
2026-06-08,dc,35,Chile,CONMEBOL,0.9804,-0.804,1.7843,1.8815
2026-06-08,dc,36,Egypt,CAF,0.7467,-1.0194,1.7661,1.0519
2026-06-08,dc,37,Czech Republic,UEFA,1.0226,-0.7369,1.7595,1.2868
2026-06-08,dc,38,South Korea,AFC,0.9524,-0.7957,1.748,1.0789
2026-06-08,dc,39,Nigeria,CAF,0.9751,-0.7516,1.7267,1.0551
2026-06-08,dc,40,Poland,UEFA,0.991,-0.732,1.7231,1.5252
2026-06-08,dc,41,United States,CONCACAF,0.9899,-0.7211,1.711,1.4363
2026-06-08,dc,42,Serbia,UEFA,0.9156,-0.7677,1.6833,1.5888
2026-06-08,dc,43,Mali,CAF,0.6526,-1.0303,1.6829,0.9087
2026-06-08,dc,44,Venezuela,CONMEBOL,0.8864,-0.7569,1.6434,1.8595
2026-06-08,dc,45,Hungary,UEFA,0.8069,-0.813,1.6199,1.5855
2026-06-08,dc,46,Slovenia,UEFA,0.6366,-0.9535,1.5901,1.4408
2026-06-08,dc,47,Tunisia,CAF,0.6857,-0.9017,1.5874,1.0669
2026-06-08,dc,48,Kosovo,UEFA,0.8449,-0.7377,1.5826,1.2659
2026-06-08,dc,49,DR Congo,CAF,0.5567,-1.0216,1.5783,0.9647
2026-06-08,dc,50,Peru,CONMEBOL,0.6058,-0.9552,1.561,1.863
2026-06-08,dc,51,Republic of Ireland,UEFA,0.6357,-0.9168,1.5525,1.4431
2026-06-08,dc,52,Georgia,UEFA,0.8728,-0.6711,1.5439,1.3776
2026-06-08,dc,53,Romania,UEFA,0.7709,-0.765,1.5359,1.1412
2026-06-08,dc,54,Wales,UEFA,0.7561,-0.7788,1.5349,1.3528
2026-06-08,dc,55,Slovakia,UEFA,0.7763,-0.7242,1.5005,1.3151
2026-06-08,dc,56,Uzbekistan,AFC,0.629,-0.8711,1.5001,0.8995
2026-06-08,dc,57,Cameroon,CAF,0.6234,-0.8575,1.481,1.0103
2026-06-08,dc,58,Israel,UEFA,1.0231,-0.4275,1.4506,1.4412
2026-06-08,dc,59,Northern Ireland,UEFA,0.5948,-0.8037,1.3986,1.3638
2026-06-08,dc,60,Burkina Faso,CAF,0.8137,-0.5126,1.3263,0.8976
2026-06-08,dc,61,Iceland,UEFA,0.8457,-0.4758,1.3215,1.4392
2026-06-08,dc,62,Albania,UEFA,0.4113,-0.8844,1.2957,1.2158
2026-06-08,dc,63,Zanzibar,CAF,0.2392,-1.02,1.2592,0.8359
2026-06-08,dc,64,South Africa,CAF,0.5612,-0.6712,1.2324,0.7889
2026-06-08,dc,65,Bosnia and Herzegovina,UEFA,0.6118,-0.5957,1.2075,1.323
2026-06-08,dc,66,Ghana,CAF,0.6135,-0.5904,1.2039,1.1324
2026-06-08,dc,67,Finland,UEFA,0.6208,-0.5694,1.1902,1.3874
2026-06-08,dc,68,Jordan,AFC,0.7659,-0.4242,1.1901,0.9703
2026-06-08,dc,69,Iraq,AFC,0.4633,-0.7144,1.1778,0.789
2026-06-08,dc,70,Saudi Arabia,AFC,0.498,-0.6312,1.1292,1.0465
2026-06-08,dc,71,Panama,CONCACAF,0.6857,-0.4133,1.0991,0.9143
2026-06-08,dc,72,North Macedonia,UEFA,0.5007,-0.5502,1.0509,1.1023
2026-06-08,dc,73,United Arab Emirates,AFC,0.5732,-0.4676,1.0407,0.799
