as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-06-08,elo,62,United Arab Emirates,AFC,0.2122,-0.1208,0.333,0.2325,1674.1
2026-06-08,elo,63,Sweden,UEFA,0.219,-0.1276,0.3466,0.3183,1673.1
2026-06-08,elo,64,Hungary,UEFA,0.2119,-0.1206,0.3325,0.3055,1672.0
2026-06-08,elo,65,Republic of Ireland,UEFA,0.2088,-0.1175,0.3263,0.2816,1670.5
2026-06-08,elo,66,Kosovo,UEFA,0.1952,-0.1038,0.299,0.1135,1670.1
2026-06-08,elo,67,Bolivia,CONMEBOL,0.2018,-0.1105,0.3123,0.6282,1668.7
2026-06-08,elo,68,South Africa,CAF,0.1948,-0.1035,0.2982,0.112,1654.8
2026-06-08,elo,69,Jamaica,CONCACAF,0.1954,-0.1041,0.2995,0.2286,1652.8
2026-06-08,elo,70,Wales,UEFA,0.1963,-0.105,0.3013,0.2266,1651.0
2026-06-08,elo,71,Burkina Faso,CAF,0.1883,-0.097,0.2852,0.1042,1646.0
2026-06-08,elo,72,Slovenia,UEFA,0.1785,-0.0871,0.2656,0.2133,1643.8
2026-06-08,elo,73,Cape Verde,CAF,0.1758,-0.0844,0.2602,0.1058,1639.2
2026-06-08,elo,74,Slovakia,UEFA,0.1787,-0.0874,0.2661,0.1438,1635.8
2026-06-08,elo,75,Guatemala,CONCACAF,0.1745,-0.0832,0.2577,0.2606,1633.7
2026-06-08,elo,76,Abkhazia,,0.1719,-0.0805,0.2524,0.0882,1632.3
2026-06-08,elo,77,Ynys Môn,,0.1565,-0.0652,0.2216,0.1258,1621.5
2026-06-08,elo,78,Georgia,UEFA,0.1503,-0.059,0.2093,0.2492,1617.0
2026-06-08,elo,79,Syria,AFC,0.1584,-0.0671,0.2255,0.0898,1616.9
2026-06-08,elo,80,Curaçao,CONCACAF,0.1489,-0.0576,0.2065,0.0662,1613.5
2026-06-08,elo,81,Kárpátalja,,0.1466,-0.0552,0.2018,0.1423,1611.2
2026-06-08,elo,82,New Caledonia,OFC,0.151,-0.0596,0.2106,-0.1141,1611.1
2026-06-08,elo,83,Ghana,CAF,0.1585,-0.0672,0.2257,0.2506,1610.6
2026-06-08,elo,84,Romania,UEFA,0.1476,-0.0562,0.2038,0.0605,1603.0
2026-06-08,elo,85,Palestine,AFC,0.1433,-0.0519,0.1952,0.1827,1602.7
2026-06-08,elo,86,Réunion,,0.146,-0.0547,0.2007,-0.2216,1600.2
2026-06-08,elo,87,Israel,UEFA,0.1327,-0.0414,0.1742,0.2103,1595.1
2026-06-08,elo,88,Suriname,CONCACAF,0.1311,-0.0398,0.171,0.1416,1593.8
2026-06-08,elo,89,Tamil Eelam,,0.1294,-0.0381,0.1675,-0.3388,1591.9
2026-06-08,elo,90,Panjab,,0.1294,-0.038,0.1674,0.0485,1587.0
2026-06-08,elo,91,Oman,AFC,0.1341,-0.0427,0.1768,0.1644,1585.6
2026-06-08,elo,92,Albania,UEFA,0.1225,-0.0312,0.1537,0.1264,1583.7
2026-06-08,elo,93,Angola,CAF,0.1125,-0.0212,0.1336,0.1103,1575.8
2026-06-08,elo,94,Guinea,CAF,0.1153,-0.024,0.1392,0.0846,1573.0
2026-06-08,elo,95,Northern Ireland,UEFA,0.1145,-0.0232,0.1377,0.1861,1571.9
2026-06-08,elo,96,Ellan Vannin,,0.114,-0.0226,0.1366,0.096,1570.7
2026-06-08,elo,97,Thailand,AFC,0.1135,-0.0222,0.1357,-0.1217,1570.4
2026-06-08,elo,98,Qatar,AFC,0.1214,-0.0301,0.1514,0.2477,1569.0
2026-06-08,elo,99,China,AFC,0.1155,-0.0242,0.1396,0.239,1567.9
2026-06-08,elo,100,Menorca,,0.1129,-0.0216,0.1345,0.1659,1564.7
2026-06-08,elo,101,Zanzibar,CAF,0.1008,-0.0095,0.1102,0.07,1558.8
2026-06-08,elo,102,Bosnia and Herzegovina,UEFA,0.1012,-0.0099,0.1111,0.1828,1554.4
2026-06-08,elo,103,North Macedonia,UEFA,0.0952,-0.0038,0.099,0.0615,1554.1
2026-06-08,elo,104,Iceland,UEFA,0.0978,-0.0064,0.1042,0.3143,1551.0
2026-06-08,elo,105,Benin,CAF,0.0941,-0.0028,0.0969,0.2017,1550.5
2026-06-08,elo,106,Bahrain,AFC,0.0964,-0.0051,0.1015,0.1772,1546.4
2026-06-08,elo,107,Zambia,CAF,0.0872,0.0042,0.083,0.1852,1541.1
2026-06-08,elo,108,Guadeloupe,CONCACAF,0.078,0.0134,0.0646,-0.0861,1537.0
2026-06-08,elo,109,Gambia,CAF,0.0759,0.0155,0.0604,0.0727,1536.5
2026-06-08,elo,110,Trinidad and Tobago,CONCACAF,0.0815,0.0098,0.0717,0.1442,1535.7
2026-06-08,elo,111,Tahiti,OFC,0.0778,0.0135,0.0643,-0.0877,1533.8
2026-06-08,elo,112,Libya,CAF,0.0744,0.0169,0.0574,0.0416,1530.1
2026-06-08,elo,113,Malaysia,AFC,0.0659,0.0255,0.0404,-0.1954,1528.9
2026-06-08,elo,114,Finland,UEFA,0.073,0.0183,0.0547,0.21,1522.8
2026-06-08,elo,115,Guyana,CONCACAF,0.0618,0.0296,0.0322,-0.1797,1522.7
2026-06-08,elo,116,Western Armenia,,0.0651,0.0262,0.0389,0.0552,1520.4
2026-06-08,elo,117,Indonesia,AFC,0.0582,0.0331,0.0251,0.0277,1519.4
2026-06-08,elo,118,North Korea,AFC,0.067,0.0243,0.0426,0.2565,1517.5
2026-06-08,elo,119,Vietnam,AFC,0.064,0.0274,0.0366,-0.0864,1516.8
2026-06-08,elo,120,Gabon,CAF,0.0624,0.029,0.0334,0.1236,1515.9
2026-06-08,elo,121,Shetland,,0.0564,0.0349,0.0215,0.1561,1513.5
2026-06-08,elo,122,Nicaragua,CONCACAF,0.0532,0.0381,0.0151,0.1299,1511.9
2026-06-08,elo,123,Niger,CAF,0.0453,0.046,-0.0007,0.0886,1511.3
2026-06-08,elo,124,Felvidék,,0.0548,0.0365,0.0183,0.0904,1509.9
2026-06-08,elo,125,Uganda,CAF,0.0592,0.0321,0.0271,0.0719,1509.4
2026-06-08,elo,126,Madagascar,CAF,0.0493,0.0421,0.0072,0.0413,1509.0
2026-06-08,elo,127,United Koreans in Japan,,0.0527,0.0386,0.014,-0.0336,1506.1
2026-06-08,elo,128,Belarus,UEFA,0.0454,0.046,-0.0006,0.1039,1505.8
2026-06-08,elo,129,Dominican Republic,CONCACAF,0.0438,0.0475,-0.0036,-0.042,1500.7
2026-06-08,elo,130,Székely Land,,0.0422,0.0491,-0.0069,0.1159,1498.7
2026-06-08,elo,131,Mozambique,CAF,0.0397,0.0517,-0.012,0.0949,1498.1
2026-06-08,elo,132,El Salvador,CONCACAF,0.0502,0.0411,0.0091,0.1889,1498.1
2026-06-08,elo,133,Kuwait,AFC,0.0371,0.0542,-0.0171,0.1295,1491.4
2026-06-08,elo,134,Tajikistan,AFC,0.033,0.0584,-0.0254,-0.1387,1488.0
2026-06-08,elo,135,Greenland,,0.0378,0.0535,-0.0157,-0.1395,1486.7
2026-06-08,elo,136,Sápmi,,0.0323,0.0591,-0.0268,0.1793,1485.0
2026-06-08,elo,137,Lebanon,AFC,0.031,0.0603,-0.0293,-0.0923,1482.5
2026-06-08,elo,138,Mayotte,,0.0278,0.0635,-0.0356,-0.137,1481.7
2026-06-08,elo,139,Kyrgyzstan,AFC,0.0278,0.0636,-0.0358,0.1034,1481.6
2026-06-08,elo,140,Martinique,CONCACAF,0.0351,0.0563,-0.0212,0.1283,1481.5
2026-06-08,elo,141,Sierra Leone,CAF,0.0251,0.0662,-0.0411,-0.0088,1480.3
2026-06-08,elo,142,Orkney,,0.0265,0.0648,-0.0383,-0.0412,1480.3
2026-06-08,elo,143,South Ossetia,,0.0218,0.0695,-0.0477,0.1481,1477.9
2026-06-08,elo,144,French Guiana,CONCACAF,0.0285,0.0629,-0.0344,-0.1197,1475.7
2026-06-08,elo,145,Togo,CAF,0.0193,0.0721,-0.0528,0.1012,1474.2
2026-06-08,elo,146,Sudan,CAF,0.0174,0.0739,-0.0564,0.1654,1474.2
2026-06-08,elo,147,Papua New Guinea,OFC,0.0224,0.0689,-0.0466,-0.1375,1474.1
2026-06-08,elo,148,Comoros,CAF,0.0125,0.0788,-0.0662,0.078,1472.8
2026-06-08,elo,149,Zimbabwe,CAF,0.0228,0.0685,-0.0457,0.1401,1472.4
2026-06-08,elo,150,Kenya,CAF,0.019,0.0723,-0.0532,-0.0333,1469.5
2026-06-08,elo,151,Åland Islands,,0.0125,0.0789,-0.0664,-0.0397,1462.7
2026-06-08,elo,152,Bulgaria,UEFA,0.0073,0.084,-0.0767,0.1602,1460.4
2026-06-08,elo,153,Vanuatu,OFC,0.0015,0.0898,-0.0883,-0.0794,1451.8
2026-06-08,elo,154,Equatorial Guinea,CAF,0.0036,0.0877,-0.0841,0.07,1450.5
2026-06-08,elo,155,Rwanda,CAF,-0.0139,0.1052,-0.1191,0.1563,1440.5
2026-06-08,elo,156,Turkmenistan,AFC,-0.014,0.1054,-0.1194,-0.056,1437.0
2026-06-08,elo,157,Fiji,OFC,-0.0076,0.099,-0.1066,-0.086,1436.4
2026-06-08,elo,158,Kazakhstan,UEFA,-0.0243,0.1157,-0.14,0.0468,1436.1
2026-06-08,elo,159,Western Isles,,-0.0208,0.1122,-0.133,0.1602,1434.0
2026-06-08,elo,160,Malawi,CAF,-0.0186,0.1099,-0.1285,-0.008,1433.8
2026-06-08,elo,161,Cuba,CONCACAF,-0.0206,0.1119,-0.1326,-0.0285,1431.7
2026-06-08,elo,162,Hitra,,-0.0235,0.1148,-0.1383,-0.1339,1429.8
2026-06-08,elo,163,Mauritania,CAF,-0.0192,0.1106,-0.1298,0.2002,1429.6
2026-06-08,elo,164,Montenegro,UEFA,-0.0233,0.1146,-0.1379,0.0574,1423.8
2026-06-08,elo,165,Liberia,CAF,-0.0305,0.1219,-0.1524,0.0571,1421.5
2026-06-08,elo,166,Lesotho,CAF,-0.0395,0.1309,-0.1704,0.0446,1417.0
2026-06-08,elo,167,Tanzania,CAF,-0.0334,0.1247,-0.1582,0.1234,1416.3
2026-06-08,elo,168,Namibia,CAF,-0.0302,0.1216,-0.1518,0.0287,1415.9
2026-06-08,elo,169,Raetia,,-0.0433,0.1346,-0.1779,-0.1984,1415.9
2026-06-08,elo,170,Puerto Rico,CONCACAF,-0.0459,0.1373,-0.1832,-0.1934,1406.8
2026-06-08,elo,171,Philippines,AFC,-0.0528,0.1441,-0.1969,-0.2393,1400.8
2026-06-08,elo,172,Hong Kong,AFC,-0.0563,0.1476,-0.2039,-0.226,1395.7
2026-06-08,elo,173,Ethiopia,CAF,-0.0538,0.1452,-0.199,0.0381,1394.8
2026-06-08,elo,174,Burundi,CAF,-0.059,0.1503,-0.2093,0.1057,1387.5
2026-06-08,elo,175,Saint Vincent and the Grenadines,CONCACAF,-0.0695,0.1609,-0.2304,-0.2636,1386.8
2026-06-08,elo,176,Botswana,CAF,-0.0625,0.1539,-0.2164,0.1,1384.8
2026-06-08,elo,177,Yemen,AFC,-0.0748,0.1661,-0.241,-0.2037,1377.0
2026-06-08,elo,178,Luxembourg,UEFA,-0.0786,0.1699,-0.2485,0.2152,1374.7
2026-06-08,elo,179,Central African Republic,CAF,-0.076,0.1674,-0.2434,0.0555,1369.1
2026-06-08,elo,180,Saint Martin,CONCACAF,-0.0906,0.182,-0.2726,-0.4228,1367.0
2026-06-08,elo,181,Bermuda,CONCACAF,-0.0801,0.1715,-0.2516,-0.0162,1364.4
2026-06-08,elo,182,Solomon Islands,OFC,-0.0736,0.165,-0.2386,-0.0869,1363.7
2026-06-08,elo,183,Guinea-Bissau,CAF,-0.0823,0.1737,-0.256,0.0845,1360.8
2026-06-08,elo,184,Chagos Islands,,-0.0872,0.1786,-0.2658,0.0203,1360.4
2026-06-08,elo,185,Barawa,,-0.0859,0.1773,-0.2632,0.087,1358.3
2026-06-08,elo,186,Sint Maarten,CONCACAF,-0.0955,0.1868,-0.2824,-0.3094,1358.0
2026-06-08,elo,187,Singapore,AFC,-0.0975,0.1889,-0.2864,-0.2275,1354.4
2026-06-08,elo,188,Armenia,UEFA,-0.092,0.1833,-0.2753,0.154,1352.8
2026-06-08,elo,189,Estonia,UEFA,-0.115,0.2064,-0.3214,0.0563,1329.1
2026-06-08,elo,190,Belize,CONCACAF,-0.1208,0.2121,-0.3328,-0.1498,1327.4
2026-06-08,elo,191,Congo,CAF,-0.111,0.2024,-0.3134,0.0977,1326.7
2026-06-08,elo,192,Faroe Islands,UEFA,-0.1328,0.2241,-0.3569,-0.0719,1325.9
2026-06-08,elo,193,Azerbaijan,UEFA,-0.1231,0.2144,-0.3374,0.1225,1324.2
2026-06-08,elo,194,Eswatini,CAF,-0.1221,0.2134,-0.3355,-0.001,1323.9
2026-06-08,elo,195,Grenada,CONCACAF,-0.1336,0.2249,-0.3586,-0.1289,1315.4
2026-06-08,elo,196,Montserrat,CONCACAF,-0.1287,0.22,-0.3486,-0.1336,1313.8
2026-06-08,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1312,0.2225,-0.3537,-0.3004,1307.4
2026-06-08,elo,198,Samoa,OFC,-0.1434,0.2347,-0.378,-0.2347,1303.9
2026-06-08,elo,199,Aruba,CONCACAF,-0.1585,0.2499,-0.4084,-0.3256,1290.0
2026-06-08,elo,200,Tibet,,-0.1581,0.2494,-0.4075,0.1186,1287.0
2026-06-08,elo,201,Afghanistan,AFC,-0.1553,0.2467,-0.402,-0.2934,1282.1
2026-06-08,elo,202,Cyprus,UEFA,-0.1688,0.2601,-0.4288,-0.0063,1278.5
2026-06-08,elo,203,India,AFC,-0.156,0.2473,-0.4033,-0.1422,1277.4
2026-06-08,elo,204,South Sudan,CAF,-0.173,0.2643,-0.4373,0.0514,1275.5
2026-06-08,elo,205,Cook Islands,OFC,-0.1685,0.2598,-0.4283,-0.2825,1272.5
2026-06-08,elo,206,Saint Lucia,CONCACAF,-0.1703,0.2617,-0.432,-0.2606,1267.1
2026-06-08,elo,207,Latvia,UEFA,-0.1799,0.2713,-0.4512,-0.0519,1266.9
2026-06-08,elo,208,Malta,UEFA,-0.1891,0.2805,-0.4696,-0.0147,1265.3
2026-06-08,elo,209,Tuvalu,OFC,-0.1811,0.2724,-0.4535,-0.2674,1264.0
2026-06-08,elo,210,Lithuania,UEFA,-0.1829,0.2742,-0.4571,0.0423,1263.8
2026-06-08,elo,211,Falkland Islands,,-0.1839,0.2752,-0.459,0.1195,1262.6
2026-06-08,elo,212,Chad,CAF,-0.199,0.2904,-0.4894,0.0409,1244.3
2026-06-08,elo,213,Dominica,CONCACAF,-0.1978,0.2891,-0.4869,-0.3168,1243.5
2026-06-08,elo,214,Frøya,,-0.2084,0.2997,-0.5081,0.0111,1235.5
2026-06-08,elo,215,Mauritius,CAF,-0.2165,0.3078,-0.5243,-0.1226,1229.1
2026-06-08,elo,216,Myanmar,AFC,-0.2218,0.3131,-0.5349,-0.201,1222.9
2026-06-08,elo,217,Moldova,UEFA,-0.2245,0.3159,-0.5404,-0.0133,1219.0
2026-06-08,elo,218,Bangladesh,AFC,-0.2342,0.3255,-0.5598,-0.4315,1214.1
2026-06-08,elo,219,Alderney,,-0.2377,0.329,-0.5667,0.3028,1209.3
2026-06-08,elo,220,São Tomé and Príncipe,CAF,-0.2413,0.3326,-0.5739,-0.0417,1202.9
2026-06-08,elo,221,Bonaire,CONCACAF,-0.2374,0.3288,-0.5662,-0.3571,1200.4
2026-06-08,elo,222,Pakistan,AFC,-0.2544,0.3457,-0.6001,-0.2458,1193.9
2026-06-08,elo,223,Barbados,CONCACAF,-0.2406,0.3319,-0.5725,-0.2901,1192.7
2026-06-08,elo,224,Nepal,AFC,-0.254,0.3454,-0.5994,-0.2793,1186.5
2026-06-08,elo,225,Tonga,OFC,-0.2611,0.3525,-0.6136,-0.3566,1182.5
2026-06-08,elo,226,Antigua and Barbuda,CONCACAF,-0.2446,0.3359,-0.5805,-0.2146,1181.4
2026-06-08,elo,227,Cambodia,AFC,-0.2766,0.3679,-0.6445,-0.3581,1166.2
2026-06-08,elo,228,Taiwan,AFC,-0.2899,0.3813,-0.6712,-0.1701,1146.4
2026-06-08,elo,229,Somalia,CAF,-0.3099,0.4012,-0.7111,0.0396,1136.6
2026-06-08,elo,230,British Virgin Islands,CONCACAF,-0.3214,0.4127,-0.7341,-0.5097,1126.6
2026-06-08,elo,231,Sri Lanka,AFC,-0.3209,0.4122,-0.7331,-0.4376,1124.6
2026-06-08,elo,232,Northern Mariana Islands,AFC,-0.3199,0.4112,-0.7311,-0.512,1124.5
2026-06-08,elo,233,Djibouti,CAF,-0.3226,0.414,-0.7366,-0.0048,1120.3
2026-06-08,elo,234,Cayman Islands,CONCACAF,-0.3198,0.4111,-0.7309,-0.4922,1117.2
2026-06-08,elo,235,Mongolia,AFC,-0.3274,0.4187,-0.7461,-0.3809,1103.4
2026-06-08,elo,236,Guam,AFC,-0.3367,0.428,-0.7647,-0.443,1101.1
2026-06-08,elo,237,United States Virgin Islands,CONCACAF,-0.3479,0.4392,-0.7871,-0.5741,1094.7
2026-06-08,elo,238,Turks and Caicos Islands,CONCACAF,-0.3413,0.4326,-0.7739,-0.6011,1094.5
2026-06-08,elo,239,Maldives,AFC,-0.3384,0.4297,-0.7681,-0.4146,1091.8
2026-06-08,elo,240,American Samoa,OFC,-0.3396,0.4309,-0.7705,-0.5523,1090.2
2026-06-08,elo,241,Gibraltar,UEFA,-0.3588,0.4502,-0.809,-0.1153,1082.7
2026-06-08,elo,242,Andorra,UEFA,-0.3721,0.4634,-0.8355,-0.057,1070.9
2026-06-08,elo,243,Laos,AFC,-0.3823,0.4736,-0.856,-0.2925,1056.2
2026-06-08,elo,244,Timor-Leste,AFC,-0.3878,0.4791,-0.8669,-0.3724,1053.9
2026-06-08,elo,245,Brunei,AFC,-0.3888,0.4801,-0.8689,-0.4392,1048.4
2026-06-08,elo,246,Bahamas,CONCACAF,-0.3889,0.4803,-0.8692,-0.442,1035.7
2026-06-08,elo,247,Seychelles,CAF,-0.3986,0.4899,-0.8885,-0.0991,1035.2
2026-06-08,elo,248,Anguilla,CONCACAF,-0.4314,0.5227,-0.9541,-0.4589,1006.7
2026-06-08,elo,249,Bhutan,AFC,-0.4386,0.5299,-0.9685,-0.4411,999.3
2026-06-08,elo,250,Macau,AFC,-0.4331,0.5245,-0.9576,-0.5336,994.4
2026-06-08,elo,251,Liechtenstein,UEFA,-0.499,0.5903,-1.0893,-0.1192,926.5
2026-06-08,elo,252,San Marino,UEFA,-0.5869,0.6782,-1.2651,-0.1574,847.6
