as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating
2026-06-16,dc,1,Argentina,CONMEBOL,1.3952,-1.7336,3.1288,1.5993
2026-06-16,dc,2,Spain,UEFA,1.56,-1.3896,2.9496,1.8223
2026-06-16,dc,3,England,UEFA,1.3378,-1.4817,2.8195,1.5358
2026-06-16,dc,4,Brazil,CONMEBOL,1.5354,-1.2211,2.7565,1.9756
2026-06-16,dc,5,France,UEFA,1.4439,-1.2349,2.6788,1.8685
2026-06-16,dc,6,Portugal,UEFA,1.4491,-1.2181,2.6671,1.6457
2026-06-16,dc,7,Colombia,CONMEBOL,1.387,-1.2008,2.5878,1.8878
2026-06-16,dc,8,Morocco,CAF,1.027,-1.5173,2.5443,1.0817
2026-06-16,dc,9,Netherlands,UEFA,1.4381,-1.094,2.5321,1.6969
2026-06-16,dc,10,Germany,UEFA,1.5302,-0.9959,2.5261,1.7532
2026-06-16,dc,11,Belgium,UEFA,1.3838,-1.0988,2.4827,1.495
2026-06-16,dc,12,Denmark,UEFA,1.1981,-1.2043,2.4024,1.6423
2026-06-16,dc,13,Japan,AFC,1.1962,-1.1662,2.3624,1.2228
2026-06-16,dc,14,Norway,UEFA,1.3285,-1.005,2.3335,1.4644
2026-06-16,dc,15,Ecuador,CONMEBOL,0.892,-1.3894,2.2814,1.8041
2026-06-16,dc,16,Uruguay,CONMEBOL,0.9721,-1.2916,2.2637,1.7994
2026-06-16,dc,17,Italy,UEFA,1.1947,-1.0673,2.262,1.6597
2026-06-16,dc,18,Switzerland,UEFA,1.2631,-0.9939,2.257,1.7325
2026-06-16,dc,19,Croatia,UEFA,1.1785,-1.0672,2.2457,1.7044
2026-06-16,dc,20,Austria,UEFA,1.1169,-1.0772,2.1941,1.3756
2026-06-16,dc,21,Senegal,CAF,1.0596,-1.0757,2.1352,1.0655
2026-06-16,dc,22,Algeria,CAF,1.1325,-0.9726,2.1051,0.9194
2026-06-16,dc,23,Australia,AFC,0.9441,-1.0605,2.0046,1.1718
2026-06-16,dc,24,Mexico,CONCACAF,0.9806,-1.0169,1.9976,1.4379
2026-06-16,dc,25,Greece,UEFA,0.9402,-1.0106,1.9508,1.5354
2026-06-16,dc,26,Russia,UEFA,0.8852,-1.0583,1.9435,1.0028
2026-06-16,dc,27,Turkey,UEFA,1.1782,-0.7441,1.9223,1.5362
2026-06-16,dc,28,Ivory Coast,CAF,0.835,-1.0599,1.8949,0.9848
2026-06-16,dc,29,Sweden,UEFA,1.2267,-0.6664,1.8931,1.5924
2026-06-16,dc,30,Iran,AFC,1.0223,-0.8523,1.8746,0.9218
2026-06-16,dc,31,Canada,CONCACAF,0.8491,-0.9622,1.8113,1.2511
2026-06-16,dc,32,Ukraine,UEFA,1.0433,-0.7475,1.7908,1.6169
2026-06-16,dc,33,Scotland,UEFA,0.9709,-0.8156,1.7866,1.5804
2026-06-16,dc,34,Chile,CONMEBOL,0.9912,-0.7845,1.7757,1.8446
2026-06-16,dc,35,Paraguay,CONMEBOL,0.8226,-0.9507,1.7733,1.9171
2026-06-16,dc,36,South Korea,AFC,0.9533,-0.7958,1.7491,1.0858
2026-06-16,dc,37,Egypt,CAF,0.7172,-1.0256,1.7428,1.0845
2026-06-16,dc,38,United States,CONCACAF,1.008,-0.7274,1.7354,1.4296
2026-06-16,dc,39,Czech Republic,UEFA,0.9976,-0.7355,1.733,1.2889
2026-06-16,dc,40,Poland,UEFA,0.9866,-0.7226,1.7092,1.5112
2026-06-16,dc,41,Mali,CAF,0.6453,-1.0475,1.6928,0.8933
2026-06-16,dc,42,Nigeria,CAF,0.9293,-0.7596,1.6889,1.0782
2026-06-16,dc,43,Serbia,UEFA,0.9133,-0.753,1.6663,1.5795
2026-06-16,dc,44,Venezuela,CONMEBOL,0.8976,-0.7622,1.6598,1.8128
2026-06-16,dc,45,Hungary,UEFA,0.8185,-0.7957,1.6142,1.5358
2026-06-16,dc,46,Kosovo,UEFA,0.8362,-0.7283,1.5644,1.2473
2026-06-16,dc,47,Slovenia,UEFA,0.6128,-0.9485,1.5613,1.4345
2026-06-16,dc,48,DR Congo,CAF,0.5374,-1.0136,1.551,0.9929
2026-06-16,dc,49,Republic of Ireland,UEFA,0.6297,-0.9028,1.5325,1.4251
2026-06-16,dc,50,Peru,CONMEBOL,0.6126,-0.9126,1.5252,1.8737
2026-06-16,dc,51,Romania,UEFA,0.7633,-0.7557,1.519,1.1282
2026-06-16,dc,52,Georgia,UEFA,0.8684,-0.6497,1.5182,1.3567
2026-06-16,dc,53,Slovakia,UEFA,0.7644,-0.7534,1.5178,1.3042
2026-06-16,dc,54,Wales,UEFA,0.7456,-0.7665,1.5121,1.3329
2026-06-16,dc,55,Uzbekistan,AFC,0.6417,-0.86,1.5017,0.9454
2026-06-16,dc,56,Tunisia,CAF,0.6904,-0.7974,1.4878,1.0866
2026-06-16,dc,57,Cameroon,CAF,0.6261,-0.8583,1.4843,1.0124
2026-06-16,dc,58,Israel,UEFA,1.019,-0.417,1.436,1.4261
2026-06-16,dc,59,Northern Ireland,UEFA,0.6053,-0.7856,1.3909,1.4044
2026-06-16,dc,60,Burkina Faso,CAF,0.8168,-0.4903,1.3071,0.8918
2026-06-16,dc,61,Iceland,UEFA,0.8312,-0.4582,1.2894,1.4753
2026-06-16,dc,62,Albania,UEFA,0.4035,-0.8739,1.2774,1.1997
2026-06-16,dc,63,Zanzibar,CAF,0.2292,-1.0217,1.2509,0.823
2026-06-16,dc,64,Bosnia and Herzegovina,UEFA,0.6118,-0.6049,1.2168,1.3299
2026-06-16,dc,65,South Africa,CAF,0.5436,-0.654,1.1976,0.8101
2026-06-16,dc,66,Ghana,CAF,0.6112,-0.585,1.1962,1.1249
2026-06-16,dc,67,Jordan,AFC,0.7685,-0.4179,1.1865,0.9694
2026-06-16,dc,68,Finland,UEFA,0.6166,-0.5657,1.1823,1.3812
2026-06-16,dc,69,Saudi Arabia,AFC,0.5055,-0.6657,1.1713,1.0965
2026-06-16,dc,70,Iraq,AFC,0.4528,-0.6891,1.1418,0.8145
2026-06-16,dc,71,Cape Verde,CAF,0.4813,-0.6156,1.0968,0.8915
2026-06-16,dc,72,Angola,CAF,0.4202,-0.6657,1.0859,0.835
2026-06-16,dc,73,Panama,CONCACAF,0.6705,-0.4126,1.0831,0.8979
