as_of,engine,rank,team,confederation,attack,defence,rating,opp_rating,elo
2026-06-16,elo,95,Bosnia and Herzegovina,UEFA,0.1205,-0.0311,0.1516,0.2029,1577.4
2026-06-16,elo,96,Northern Ireland,UEFA,0.1184,-0.0291,0.1475,0.2248,1576.2
2026-06-16,elo,97,Guinea,CAF,0.1159,-0.0265,0.1423,0.0834,1573.9
2026-06-16,elo,98,Thailand,AFC,0.1148,-0.0254,0.1401,-0.1136,1572.5
2026-06-16,elo,99,Ellan Vannin,,0.1133,-0.024,0.1373,0.0968,1570.7
2026-06-16,elo,100,China,AFC,0.1123,-0.0229,0.1352,0.2457,1566.4
2026-06-16,elo,101,Menorca,,0.1108,-0.0214,0.1322,0.1678,1564.6
2026-06-16,elo,102,Benin,CAF,0.101,-0.0117,0.1127,0.1906,1558.6
2026-06-16,elo,103,Zanzibar,CAF,0.1004,-0.0111,0.1115,0.0661,1558.6
2026-06-16,elo,104,North Macedonia,UEFA,0.0938,-0.0045,0.0983,0.0573,1552.6
2026-06-16,elo,105,Iceland,UEFA,0.0941,-0.0047,0.0988,0.3404,1548.7
2026-06-16,elo,106,Bahrain,AFC,0.0954,-0.0061,0.1015,0.1849,1547.7
2026-06-16,elo,107,Zambia,CAF,0.0858,0.0035,0.0823,0.1882,1541.1
2026-06-16,elo,108,Gabon,CAF,0.0816,0.0078,0.0738,0.1275,1538.3
2026-06-16,elo,109,Guadeloupe,CONCACAF,0.0792,0.0102,0.0689,-0.0855,1537.9
2026-06-16,elo,110,Gambia,CAF,0.076,0.0134,0.0626,0.0711,1535.8
2026-06-16,elo,111,Trinidad and Tobago,CONCACAF,0.0779,0.0115,0.0663,0.1655,1533.0
2026-06-16,elo,112,Tahiti,OFC,0.0757,0.0137,0.062,-0.0923,1532.2
2026-06-16,elo,113,Libya,CAF,0.0739,0.0154,0.0585,0.0416,1530.3
2026-06-16,elo,114,Malaysia,AFC,0.0677,0.0216,0.0461,-0.1919,1529.4
2026-06-16,elo,115,Indonesia,AFC,0.0664,0.0229,0.0435,0.0306,1527.2
2026-06-16,elo,116,Guyana,CONCACAF,0.0639,0.0255,0.0384,-0.18,1523.9
2026-06-16,elo,117,Finland,UEFA,0.0701,0.0193,0.0508,0.2198,1522.3
2026-06-16,elo,118,Western Armenia,,0.0643,0.0251,0.0392,0.0557,1520.4
2026-06-16,elo,119,North Korea,AFC,0.0654,0.024,0.0414,0.2578,1518.2
2026-06-16,elo,120,Vietnam,AFC,0.0626,0.0268,0.0358,-0.0819,1517.0
2026-06-16,elo,121,Shetland,,0.0562,0.0332,0.023,0.1574,1513.4
2026-06-16,elo,122,Nicaragua,CONCACAF,0.0548,0.0345,0.0203,0.1232,1513.2
2026-06-16,elo,123,Madagascar,CAF,0.051,0.0384,0.0126,0.0378,1510.1
2026-06-16,elo,124,Felvidék,,0.054,0.0354,0.0186,0.0914,1509.9
2026-06-16,elo,125,Uganda,CAF,0.0553,0.0341,0.0212,0.0643,1507.6
2026-06-16,elo,126,Belarus,UEFA,0.0474,0.042,0.0053,0.1145,1507.0
2026-06-16,elo,127,United Koreans in Japan,,0.0514,0.038,0.0134,-0.0338,1506.1
2026-06-16,elo,128,Dominican Republic,CONCACAF,0.0446,0.0448,-0.0003,-0.0422,1501.6
2026-06-16,elo,129,Niger,CAF,0.0372,0.0522,-0.015,0.0845,1499.7
2026-06-16,elo,130,El Salvador,CONCACAF,0.0479,0.0415,0.0064,0.1919,1498.7
2026-06-16,elo,131,Székely Land,,0.0419,0.0475,-0.0056,0.1165,1498.7
2026-06-16,elo,132,Togo,CAF,0.0361,0.0533,-0.0172,0.1009,1493.0
2026-06-16,elo,133,Mozambique,CAF,0.0336,0.0558,-0.0222,0.0964,1491.1
2026-06-16,elo,134,Kuwait,AFC,0.0357,0.0537,-0.018,0.1317,1490.9
2026-06-16,elo,135,Greenland,,0.0352,0.0541,-0.0189,-0.1404,1486.6
2026-06-16,elo,136,Kyrgyzstan,AFC,0.0303,0.0591,-0.0289,0.1076,1485.1
2026-06-16,elo,137,Sápmi,,0.0309,0.0585,-0.0276,0.1803,1485.0
2026-06-16,elo,138,Comoros,CAF,0.0238,0.0655,-0.0417,0.073,1484.0
2026-06-16,elo,139,Lebanon,AFC,0.0298,0.0595,-0.0297,-0.0873,1483.1
2026-06-16,elo,140,Martinique,CONCACAF,0.033,0.0563,-0.0233,0.1293,1482.7
2026-06-16,elo,141,Mayotte,,0.027,0.0624,-0.0354,-0.1304,1481.9
2026-06-16,elo,142,Tajikistan,AFC,0.0265,0.0629,-0.0364,-0.1454,1481.6
2026-06-16,elo,143,Orkney,,0.0255,0.0639,-0.0384,-0.0414,1480.3
2026-06-16,elo,144,South Ossetia,,0.0215,0.0679,-0.0464,0.1493,1477.9
2026-06-16,elo,145,French Guiana,CONCACAF,0.0268,0.0625,-0.0357,-0.1193,1477.1
2026-06-16,elo,146,Sudan,CAF,0.0171,0.0723,-0.0552,0.163,1473.9
2026-06-16,elo,147,Papua New Guinea,OFC,0.0201,0.0692,-0.0491,-0.1432,1473.8
2026-06-16,elo,148,Zimbabwe,CAF,0.0191,0.0703,-0.0511,0.1356,1471.4
2026-06-16,elo,149,Kenya,CAF,0.0161,0.0732,-0.0571,-0.0274,1468.5
2026-06-16,elo,150,Sierra Leone,CAF,0.0118,0.0776,-0.0659,-0.0103,1466.3
2026-06-16,elo,151,Åland Islands,,0.0104,0.079,-0.0686,-0.0401,1462.7
2026-06-16,elo,152,Bulgaria,UEFA,0.006,0.0833,-0.0773,0.1527,1460.2
2026-06-16,elo,153,Vanuatu,OFC,-0.0017,0.0911,-0.0928,-0.0817,1450.4
2026-06-16,elo,154,Mauritania,CAF,-0.0103,0.0997,-0.11,0.187,1441.8
2026-06-16,elo,155,Equatorial Guinea,CAF,-0.0081,0.0975,-0.1055,0.0614,1441.1
2026-06-16,elo,156,Rwanda,CAF,-0.0148,0.1042,-0.119,0.1529,1440.2
2026-06-16,elo,157,Turkmenistan,AFC,-0.0156,0.105,-0.1206,-0.0611,1437.1
2026-06-16,elo,158,Fiji,OFC,-0.0118,0.1012,-0.113,-0.0913,1436.0
2026-06-16,elo,159,Liberia,CAF,-0.0186,0.1079,-0.1265,0.0405,1435.9
2026-06-16,elo,160,Malawi,CAF,-0.019,0.1084,-0.1274,-0.0218,1434.7
2026-06-16,elo,161,Western Isles,,-0.0213,0.1107,-0.132,0.1613,1434.0
2026-06-16,elo,162,Cuba,CONCACAF,-0.0206,0.11,-0.1306,-0.0293,1432.9
2026-06-16,elo,163,Kazakhstan,UEFA,-0.0267,0.1161,-0.1429,0.0571,1432.2
2026-06-16,elo,164,Hitra,,-0.0244,0.1138,-0.1382,-0.1348,1429.8
2026-06-16,elo,165,Montenegro,UEFA,-0.0265,0.1159,-0.1424,0.0525,1423.3
2026-06-16,elo,166,Lesotho,CAF,-0.0395,0.1289,-0.1684,0.0459,1416.8
2026-06-16,elo,167,Raetia,,-0.0424,0.1317,-0.1741,-0.2,1415.9
2026-06-16,elo,168,Namibia,CAF,-0.0334,0.1228,-0.1562,0.0228,1415.7
2026-06-16,elo,169,Tanzania,CAF,-0.0362,0.1255,-0.1617,0.1142,1415.4
2026-06-16,elo,170,Philippines,AFC,-0.044,0.1333,-0.1773,-0.2552,1411.0
2026-06-16,elo,171,Puerto Rico,CONCACAF,-0.0459,0.1352,-0.1811,-0.1944,1407.9
2026-06-16,elo,172,Ethiopia,CAF,-0.0584,0.1478,-0.2061,0.0258,1392.3
2026-06-16,elo,173,Saint Vincent and the Grenadines,CONCACAF,-0.068,0.1574,-0.2255,-0.2636,1388.0
2026-06-16,elo,174,Burundi,CAF,-0.0627,0.1521,-0.2149,0.1151,1386.4
2026-06-16,elo,175,Botswana,CAF,-0.0658,0.1552,-0.2209,0.0956,1384.0
2026-06-16,elo,176,Yemen,AFC,-0.0752,0.1646,-0.2398,-0.2017,1377.6
2026-06-16,elo,177,Luxembourg,UEFA,-0.0777,0.1671,-0.2448,0.2254,1376.4
2026-06-16,elo,178,Hong Kong,AFC,-0.0756,0.1649,-0.2405,-0.2406,1375.8
2026-06-16,elo,179,Saint Martin,CONCACAF,-0.0894,0.1788,-0.2682,-0.4286,1367.6
2026-06-16,elo,180,Bermuda,CONCACAF,-0.0819,0.1712,-0.2531,-0.016,1365.9
2026-06-16,elo,181,Solomon Islands,OFC,-0.0794,0.1687,-0.2481,-0.0907,1363.4
2026-06-16,elo,182,Central African Republic,CAF,-0.0861,0.1754,-0.2615,0.0719,1361.6
2026-06-16,elo,183,Guinea-Bissau,CAF,-0.0858,0.1752,-0.261,0.0807,1361.0
2026-06-16,elo,184,Chagos Islands,,-0.0895,0.1789,-0.2684,0.0204,1360.4
2026-06-16,elo,185,Sint Maarten,CONCACAF,-0.0949,0.1843,-0.2792,-0.315,1359.1
2026-06-16,elo,186,Barawa,,-0.0892,0.1786,-0.2678,0.0881,1358.3
2026-06-16,elo,187,Singapore,AFC,-0.0983,0.1877,-0.286,-0.2299,1354.5
2026-06-16,elo,188,Armenia,UEFA,-0.1018,0.1912,-0.293,0.1286,1345.5
2026-06-16,elo,189,Faroe Islands,UEFA,-0.1164,0.2058,-0.3222,-0.0934,1342.4
2026-06-16,elo,190,Estonia,UEFA,-0.1106,0.2,-0.3105,0.0498,1337.6
2026-06-16,elo,191,Belize,CONCACAF,-0.1215,0.2109,-0.3325,-0.1502,1328.5
2026-06-16,elo,192,Congo,CAF,-0.1168,0.2062,-0.323,0.0991,1326.1
2026-06-16,elo,193,Azerbaijan,UEFA,-0.124,0.2133,-0.3373,0.0811,1325.7
2026-06-16,elo,194,Eswatini,CAF,-0.1244,0.2138,-0.3382,0.0029,1324.3
2026-06-16,elo,195,Grenada,CONCACAF,-0.1348,0.2241,-0.3589,-0.1262,1315.9
2026-06-16,elo,196,Montserrat,CONCACAF,-0.1309,0.2203,-0.3513,-0.1351,1315.2
2026-06-16,elo,197,Saint Kitts and Nevis,CONCACAF,-0.1352,0.2246,-0.3598,-0.299,1308.1
2026-06-16,elo,198,Aruba,CONCACAF,-0.1591,0.2484,-0.4075,-0.334,1291.1
2026-06-16,elo,199,Tibet,,-0.1607,0.2501,-0.4108,0.1223,1287.0
2026-06-16,elo,200,Samoa,OFC,-0.162,0.2514,-0.4133,-0.2317,1286.9
2026-06-16,elo,201,India,AFC,-0.1548,0.2442,-0.399,-0.1386,1285.4
2026-06-16,elo,202,Cyprus,UEFA,-0.1709,0.2603,-0.4312,-0.0039,1278.3
2026-06-16,elo,203,South Sudan,CAF,-0.1751,0.2644,-0.4395,0.0514,1274.9
2026-06-16,elo,204,Cook Islands,OFC,-0.1724,0.2617,-0.4341,-0.2796,1272.4
2026-06-16,elo,205,Saint Lucia,CONCACAF,-0.1743,0.2636,-0.4379,-0.2655,1268.1
2026-06-16,elo,206,Malta,UEFA,-0.1895,0.2788,-0.4683,-0.0113,1264.6
2026-06-16,elo,207,Tuvalu,OFC,-0.1837,0.2731,-0.4567,-0.264,1263.9
2026-06-16,elo,208,Falkland Islands,,-0.186,0.2753,-0.4613,0.1211,1262.6
2026-06-16,elo,209,Lithuania,UEFA,-0.1927,0.2821,-0.4748,0.0294,1255.3
2026-06-16,elo,210,Afghanistan,AFC,-0.1857,0.275,-0.4607,-0.2993,1254.4
2026-06-16,elo,211,Latvia,UEFA,-0.1984,0.2878,-0.4863,-0.0656,1248.9
2026-06-16,elo,212,Dominica,CONCACAF,-0.2002,0.2896,-0.4898,-0.3162,1244.7
2026-06-16,elo,213,Chad,CAF,-0.2021,0.2914,-0.4935,0.0452,1244.2
2026-06-16,elo,214,Frøya,,-0.2111,0.3005,-0.5116,0.0112,1235.5
2026-06-16,elo,215,Mauritius,CAF,-0.2189,0.3083,-0.5273,-0.1166,1229.0
2026-06-16,elo,216,Moldova,UEFA,-0.2219,0.3113,-0.5332,-0.0204,1224.9
2026-06-16,elo,217,Pakistan,AFC,-0.2293,0.3187,-0.5481,-0.2696,1222.5
2026-06-16,elo,218,Myanmar,AFC,-0.2316,0.3209,-0.5525,-0.1997,1214.7
2026-06-16,elo,219,Bangladesh,AFC,-0.235,0.3244,-0.5594,-0.4331,1214.6
2026-06-16,elo,220,Alderney,,-0.2393,0.3287,-0.568,0.3043,1209.3
2026-06-16,elo,221,São Tomé and Príncipe,CAF,-0.2441,0.3334,-0.5775,-0.0588,1202.6
2026-06-16,elo,222,Tonga,OFC,-0.2453,0.3347,-0.5801,-0.3694,1202.4
2026-06-16,elo,223,Bonaire,CONCACAF,-0.2409,0.3303,-0.5712,-0.3572,1201.3
2026-06-16,elo,224,Barbados,CONCACAF,-0.2452,0.3346,-0.5799,-0.2925,1193.9
2026-06-16,elo,225,Cambodia,AFC,-0.26,0.3494,-0.6094,-0.3565,1187.2
2026-06-16,elo,226,Nepal,AFC,-0.2572,0.3466,-0.6038,-0.2796,1186.9
2026-06-16,elo,227,Antigua and Barbuda,CONCACAF,-0.2514,0.3407,-0.5921,-0.2138,1182.6
2026-06-16,elo,228,Taiwan,AFC,-0.294,0.3834,-0.6774,-0.1661,1146.9
2026-06-16,elo,229,Somalia,CAF,-0.3116,0.401,-0.7125,0.0333,1136.3
2026-06-16,elo,230,British Virgin Islands,CONCACAF,-0.3212,0.4106,-0.7318,-0.5115,1127.7
2026-06-16,elo,231,Sri Lanka,AFC,-0.3222,0.4116,-0.7338,-0.4385,1124.9
2026-06-16,elo,232,Northern Mariana Islands,AFC,-0.3217,0.4111,-0.7328,-0.5173,1124.6
2026-06-16,elo,233,Djibouti,CAF,-0.325,0.4144,-0.7394,-0.0111,1120.3
2026-06-16,elo,234,Cayman Islands,CONCACAF,-0.3232,0.4126,-0.7358,-0.4934,1118.0
2026-06-16,elo,235,Mongolia,AFC,-0.3324,0.4218,-0.7543,-0.3879,1104.4
2026-06-16,elo,236,Guam,AFC,-0.3397,0.4291,-0.7688,-0.4457,1101.9
2026-06-16,elo,237,Turks and Caicos Islands,CONCACAF,-0.3444,0.4338,-0.7782,-0.6032,1095.8
2026-06-16,elo,238,United States Virgin Islands,CONCACAF,-0.3495,0.4389,-0.7884,-0.5784,1095.5
2026-06-16,elo,239,Maldives,AFC,-0.344,0.4334,-0.7774,-0.4134,1092.3
2026-06-16,elo,240,American Samoa,OFC,-0.3457,0.4351,-0.7809,-0.5591,1090.3
2026-06-16,elo,241,Gibraltar,UEFA,-0.3616,0.451,-0.8126,-0.1167,1082.6
2026-06-16,elo,242,Andorra,UEFA,-0.3746,0.464,-0.8387,-0.0636,1070.5
2026-06-16,elo,243,Laos,AFC,-0.3854,0.4748,-0.8602,-0.2913,1056.5
2026-06-16,elo,244,Timor-Leste,AFC,-0.3898,0.4791,-0.8689,-0.3693,1054.4
2026-06-16,elo,245,Brunei,AFC,-0.3922,0.4815,-0.8737,-0.4386,1048.8
2026-06-16,elo,246,Bahamas,CONCACAF,-0.3956,0.485,-0.8806,-0.4447,1036.6
2026-06-16,elo,247,Seychelles,CAF,-0.4035,0.4929,-0.8964,-0.0888,1035.1
2026-06-16,elo,248,Anguilla,CONCACAF,-0.4338,0.5232,-0.957,-0.4612,1007.5
2026-06-16,elo,249,Bhutan,AFC,-0.4416,0.531,-0.9726,-0.4423,999.6
2026-06-16,elo,250,Macau,AFC,-0.4391,0.5284,-0.9675,-0.5395,995.0
2026-06-16,elo,251,Liechtenstein,UEFA,-0.5061,0.5955,-1.1016,-0.1183,926.0
2026-06-16,elo,252,San Marino,UEFA,-0.5914,0.6808,-1.2722,-0.1606,846.4
