date,home,away,stage,side,p1,px,p2,pick,expected_points,pick_outcome,expected_points_outcome,odds_used,p_0_0,p_0_1,p_0_2,p_0_3,p_0_4,p_0_5,p_0_6,p_0_7,p_0_8,p_1_0,p_1_1,p_1_2,p_1_3,p_1_4,p_1_5,p_1_6,p_1_7,p_1_8,p_2_0,p_2_1,p_2_2,p_2_3,p_2_4,p_2_5,p_2_6,p_2_7,p_2_8,p_3_0,p_3_1,p_3_2,p_3_3,p_3_4,p_3_5,p_3_6,p_3_7,p_3_8,p_4_0,p_4_1,p_4_2,p_4_3,p_4_4,p_4_5,p_4_6,p_4_7,p_4_8,p_5_0,p_5_1,p_5_2,p_5_3,p_5_4,p_5_5,p_5_6,p_5_7,p_5_8,p_6_0,p_6_1,p_6_2,p_6_3,p_6_4,p_6_5,p_6_6,p_6_7,p_6_8,p_7_0,p_7_1,p_7_2,p_7_3,p_7_4,p_7_5,p_7_6,p_7_7,p_7_8,p_8_0,p_8_1,p_8_2,p_8_3,p_8_4,p_8_5,p_8_6,p_8_7,p_8_8
2026-06-13,Qatar,Switzerland,group,,0.06759733935455002,0.13741904609603722,0.7949836145494129,0-2,2.047064426574369,0-2,2.047064426574369,True,0.03501963478667243,0.0837165971540215,0.11938650266069807,0.10919281994828815,0.07490213505632953,0.041104020126258016,0.018797199720110555,0.007368095096275179,0.002527116958195815,0.01918920024996785,0.06502422610097407,0.08467462951102364,0.0774447811798489,0.05312418400850971,0.029152941061488382,0.013331874932869166,0.005225806172178583,0.0017923524636147884,0.007976845249957527,0.02188725377799446,0.030027652720534054,0.027463775250218293,0.018839108687940618,0.010338331505337198,0.004727802328862519,0.0018531960969793548,0.0006356111345395584,0.0018858536522243878,0.005174496455802831,0.007099016813827024,0.0064928752202845705,0.00445386626047361,0.0024441467292286283,0.0011177280001674623,0.00043812516330251044,0.00015026862649395077,0.0003343844483156105,0.0009175002209974433,0.0012587407395451204,0.0011512645723893238,0.0007897238529741303,0.00043337650018150734,0.00019818656673706558,7.768484094791529e-05,2.664442795444743e-05,4.7432295350575285e-05,0.00013014702593313511,0.00017855185200345468,0.00016330640225433856,0.00011202200110786232,6.147427686351601e-05,2.811268231923375e-05,1.1019562478653595e-05,3.779501057984685e-06,5.606876190856557e-06,1.538441805571266e-05,2.1106255146038836e-05,1.930412120785525e-05,1.3241895342013257e-05,7.266750570442119e-06,3.323143609049779e-06,1.3026003072075601e-06,4.467672150104892e-07,5.680950449581253e-07,1.5587666589226944e-06,2.13850967239832e-06,1.955915421021322e-06,1.3416838313496955e-06,7.362753967613714e-07,3.367046736405703e-07,1.3198093820803585e-07,4.5266960149948765e-08,5.0365029114293154e-08,1.3819400266872212e-07,1.8959169397345827e-07,1.7340361969200956e-07,1.1894830949121325e-07,6.527522484685216e-08,2.985088646931588e-08,1.1700900851668975e-08,4.013187205383508e-09
2026-06-13,Brazil,Morocco,group,,0.5670134866284646,0.25773213071663553,0.1752543826548998,1-0,1.6626177017004014,1-0,1.6626177017004011,True,0.09389610443222217,0.06387165208262262,0.027916531019188194,0.007422030742239192,0.0014799440956922713,0.00023607927290407677,3.138261734409589e-05,3.575803739568881e-06,3.5650550472745286e-07,0.1374146774285226,0.12062072622918904,0.04565859025561703,0.012139024733824073,0.0024205070830608556,0.00038611698502089486,5.132751148335775e-05,5.8483683974652526e-06,5.83078848623222e-07,0.11738657731500128,0.0936269751738853,0.03733821481432311,0.009926927454623825,0.001979417518608087,0.00031575479771619417,4.197408721822018e-05,4.782618874462337e-06,4.7682425545111326e-07,0.06399679615697959,0.05104353991784721,0.02035604220681528,0.005411960782142157,0.001079138538199185,0.00017214315203011913,2.2883426410597276e-05,2.607387422023209e-06,2.5995497421244596e-07,0.026167322610708345,0.020870931928319767,0.008323277968421201,0.002212868959806051,0.0004412434366470482,7.038673285061114e-05,9.356687166896505e-06,1.0661213051326065e-06,1.0629165962917614e-07,0.008559538148544783,0.006827046874219682,0.0027226100412156406,0.0007238469353925915,0.0001443342173352436,2.3024056910571618e-05,3.060646361897017e-06,3.487367094455627e-07,3.4768842384193864e-08,0.0023332438453348924,0.001860984182165719,0.0007421560616554257,0.00019731338042537042,3.93440531982371e-05,6.2761259017654634e-06,8.343013563012081e-07,9.506211279571641e-08,9.477636070368035e-09,0.0005451589373814891,0.00043481617288381033,0.0001734036546382623,4.610197644747468e-05,9.192679229269823e-06,1.4664074371480072e-06,1.949332650192077e-07,2.22111205824326e-08,2.214435503319077e-09,0.00011145362459692915,8.889488033350026e-05,3.5451066657032985e-05,9.425200659523813e-06,1.8793737928615602e-06,2.9979591784931166e-07,3.985263278496181e-08,4.540895737969471e-09,4.527246026021339e-10
2026-06-13,Haiti,Scotland,group,,0.1603940799503835,0.21871973760252156,0.6208861824470949,0-1,1.6803768537801762,0-2,1.647428054476958,True,0.05803417658962709,0.10101908801928859,0.107089356414825,0.0719247359861878,0.03623026475182922,0.014600062868381896,0.004902941348916071,0.0014112757549227348,0.0003554472153259442,0.043649106783175344,0.10386243024665949,0.09931839879633095,0.06670550511412081,0.033601209341292564,0.013540606788189802,0.004547158564296456,0.0013088662863567759,0.00032965412684000706,0.02268854599654608,0.045715122455049474,0.04605567102885997,0.030932504315236475,0.015581465895034103,0.006279015160593344,0.0021085966094032244,0.0006069440892701968,0.00015286635913435928,0.007014049247698815,0.014132598903125472,0.014237877772397397,0.009562627268171054,0.00481693137831512,0.0019411257808302784,0.0006518619775871243,0.00018763369558317833,4.7257861806042326e-05,0.0016262683885725966,0.00327676610654953,0.003301175929040835,0.002217178392785173,0.0011168474805116858,0.00045006691343709446,0.00015113987518838132,4.350450602525901e-05,1.0957146728320068e-05,0.00030165158849299,0.000607797401773411,0.0006123251056758381,0.0004112576920609106,0.00020716065009198487,8.348154604763512e-05,2.8034476815492915e-05,8.069518808418022e-06,2.0324078972288107e-06,4.6627031491099095e-05,9.394874641396299e-05,9.464860479526818e-05,6.356911778413004e-05,3.2021333631332776e-05,1.2903948876699443e-05,4.3333583616877e-06,1.2473254640489563e-06,3.141543112710923e-07,6.1776475584204975e-06,1.2447334203801448e-05,1.254005892339539e-05,8.422316255433122e-06,4.242528576212995e-06,1.7096530858358998e-06,5.741296378250316e-07,1.6525901094537198e-07,4.162252135569932e-08,7.161706872316309e-07,1.4430114063058505e-06,1.4537609230963381e-06,9.763936779646735e-07,4.918335947936702e-07,1.9819897684869393e-07,6.655847770414559e-08,1.9158370289131117e-08,4.825271989334066e-09
2026-06-13,Australia,Turkey,group,,0.18552983992029065,0.2546201240034656,0.5598500360762438,0-1,1.622687571948631,0-1,1.622687571948631,True,0.08602567910254398,0.12726440769956252,0.11134259412447188,0.06195984312147193,0.025859525210174955,0.00863417349569026,0.002402369189811064,0.0005729436864571672,0.00011956172706008056,0.06239757024917678,0.12051896714612428,0.09548686526980982,0.05313645904158249,0.02217700260265908,0.007404625047423193,0.0020602600914739495,0.0004913537090285859,0.0001025355535586758,0.029382279079468082,0.049051885757573285,0.0409445347970873,0.02278478396033339,0.00950944459422695,0.0031750851497421547,0.0008834344992690469,0.00021069127130891,4.396699513340481e-05,0.008399366375592868,0.014022219269555809,0.01170461106535692,0.006513373171426448,0.0027184177564744307,0.000907645842388864,0.0002525430382078274,6.0229268637625724e-05,1.2568626809396612e-05,0.0018008139018240502,0.003006346701153253,0.002509454330172682,0.0013964592601837342,0.0005828254499112693,0.00019459816107751294,5.414491923284356e-05,1.2913081702746407e-05,2.6946982514025972e-06,0.0003088738425247093,0.000515645651450228,0.0004304191570353831,0.0002395193291129458,9.996565222699794e-05,3.337728662543748e-05,9.286883691701116e-06,2.214839168179911e-06,4.621920135735702e-07,4.414811662814651e-05,7.37025323120397e-05,6.152089470725077e-05,3.42351012631567e-05,1.4288342571362883e-05,4.770699683165977e-06,1.3273976876188653e-06,3.1657254337285426e-07,6.606226915512116e-08,5.408744191149367e-06,9.029561710942672e-06,7.537145574858116e-06,4.194265106485997e-06,1.7505161213318958e-06,5.844755375723356e-07,1.626242540021817e-07,3.878443829138704e-08,8.093525654933669e-09,5.798140773532074e-07,9.6796350637199e-07,8.079774071242417e-07,4.4962266044516874e-07,1.876542601964477e-07,6.265542103240227e-08,1.7433220810077077e-08,4.157668121997891e-09,8.676210122543555e-10
2026-06-14,Germany,Curaçao,group,,0.9225454552568055,0.054053108511658766,0.02340143623153571,4-0,2.2051713153554804,4-0,2.2051713153554804,True,0.007294092349953399,0.003631030518390216,0.0018109114475418245,0.00046172996913408193,8.829582667582487e-05,1.3507727077777586e-05,1.7220395881753365e-06,1.8817295100806278e-07,1.799199464834997e-08,0.025850293978279,0.02172154510933005,0.00788534728831201,0.002010535172764008,0.0003844711779764718,5.881740889572249e-05,7.498367860790004e-06,8.193714115503855e-07,7.834349183902541e-08,0.0586840701671142,0.044888214623147314,0.017167791926461243,0.004377289705173291,0.0008370615705163781,0.00012805587384490596,1.6325269454259378e-05,1.7839160901433283e-06,1.7056760057713561e-07,0.08517704794225876,0.06515304064817286,0.024918207476385425,0.0063534211927181285,0.001214953791028126,0.0001858668165775552,2.369532745455313e-05,2.589266659630149e-06,2.475705016775792e-07,0.092722728785224,0.07092483084936795,0.02712566647312192,0.006916259301567375,0.001322584353104704,0.00020233242217289042,2.5794453718741296e-05,2.81864511665468e-06,2.69502325295817e-07,0.08074949429293612,0.06176634681626363,0.023622944220473587,0.0060231665775714255,0.0011517997698313415,0.00017620534882413177,2.246363023003296e-05,2.4546750375339437e-06,2.3470163964669191e-07,0.05860196410300208,0.04482541061829163,0.01714377212312171,0.004371165351014712,0.0008358904208197246,0.0001278767082935408,1.6302428441073998e-05,1.7814201772243564e-06,1.70328956012971e-07,0.036453375008371515,0.027883664450234935,0.010664290247401554,0.002719085139946295,0.0005199659677359845,7.954575710239328e-05,1.0140932076356257e-05,1.108133127649085e-06,1.0595319463033438e-07,0.019841356831822955,0.015176913962256556,0.0058045102300742024,0.0014799819908415067,0.0002830144068658814,4.3296286030131506e-05,5.5196494669713275e-06,6.031503200403319e-07,5.766969839278995e-08
2026-06-14,Ivory Coast,Ecuador,group,,0.26341201702856726,0.34148428973845923,0.3951036932329734,0-0,1.3753403277936134,0-1,1.3554323845480667,True,0.1754437292891178,0.16324622322323062,0.08606851282511967,0.029004274368566726,0.007330624499313759,0.0014822106525975358,0.0002497454819935276,3.6069370340389557e-05,4.558138682114994e-06,0.12271507694343739,0.13818386558095566,0.06630011848344446,0.022342512540789124,0.005646911476786835,0.001141773439077702,0.00019238342226872104,2.7784882632398854e-05,3.5112159460944577e-06,0.049969659375885704,0.05051790706272134,0.025536084955076973,0.008605418985698058,0.002174958574787998,0.00043976427503699154,7.409819963186405e-05,1.0701596612454782e-05,1.3523762965443018e-06,0.01283084149457448,0.012971616501997282,0.006556968019051524,0.0022096361748100584,0.0005584698610900982,0.00011291943508222247,1.9026390541469105e-05,2.7478772436769027e-06,3.472532356374908e-07,0.0024709568093184983,0.002498067187333871,0.0012627375049415112,0.00042553059006863417,0.0001075498365904721,2.174596632175676e-05,3.6640924357982104e-06,5.291847763302112e-07,6.687384826000419e-08,0.0003806844660094491,0.00038486118805459996,0.00019454186773557725,6.555876850621366e-05,1.656951346030995e-05,3.350261544774084e-06,5.645032187818019e-07,8.152810410844767e-08,1.0302824848597013e-08,4.8874678192934896e-05,4.9410912171688894e-05,2.497651475065136e-05,8.416849121936005e-06,2.1272988800285087e-06,4.301277553545723e-07,7.247449165985058e-08,1.0467093374599552e-08,1.3227417820112826e-09,5.378434406777907e-06,5.4374444992848855e-06,2.7485510137991657e-06,9.262356825220582e-07,2.3409949513487277e-07,4.733358876710922e-08,7.975485751912867e-09,1.1518556689554077e-09,1.4556167272484697e-10,5.17888056154399e-07,5.235701226798211e-07,2.6465726531568936e-07,8.918699399916281e-08,2.254137976087281e-08,4.557739004219884e-09,7.679574576088753e-10,1.1091188406313753e-10,1.4016095769998423e-11
2026-06-14,Netherlands,Japan,group,,0.4803385691635024,0.26684780716614603,0.25281362367035143,1-0,1.4062848482178367,1-0,1.4062848482178363,True,0.07991337315928192,0.07137609291840138,0.04124980881985189,0.014572644818769158,0.0038611447499327226,0.0008184342082217709,0.0001445673491001315,2.1888191115480525e-05,2.8997301197587256e-06,0.1074796081716459,0.12722928998593974,0.06399452274057987,0.022607849028291938,0.005990139653333973,0.0012697102858937488,0.00022428027605988148,3.3957111176129e-05,4.4986110335895266e-06,0.08838697687747385,0.09367549020156744,0.04964021722718496,0.01753679047429122,0.004646520059506869,0.0009849076406563992,0.00017397303935709677,2.634035387722058e-05,3.4895490952132635e-06,0.045707544378843806,0.04844239249786257,0.02567043824829877,0.009068797883847938,0.002402854236337449,0.0005093251436438466,8.996665230625672e-05,1.3621383334181525e-05,1.8045500113972566e-06,0.01772755178661751,0.01878825549138444,0.009956212472497622,0.003517309588889104,0.0009319407439022627,0.00019754042757877616,3.489333127609427e-05,5.283017973151938e-06,6.998900118859392e-07,0.005500467751974299,0.0058295806826653,0.0030891928166933104,0.0010913434748502265,0.0002891606280600475,6.129243139080931e-05,1.0826629968611911e-05,1.6392037853957638e-06,2.171604114683035e-07,0.0014222280405985865,0.0015073251013684298,0.0007987569139260874,0.00028218314547870523,7.47667965722526e-05,1.584807302418693e-05,2.7993867832454844e-06,4.238406064663164e-07,5.615006585345238e-08,0.0003152042476603978,0.00033406406075111737,0.0001770261624230444,6.253942654345685e-05,1.6570346801498935e-05,3.5123621471796003e-06,6.204199184203816e-07,9.393455597522466e-08,1.2444375134082024e-08,6.112557237211677e-05,6.478293701284782e-05,3.4329567520950085e-05,1.2127876675733777e-05,3.21338287844829e-06,6.811302456045053e-07,1.203141230043535e-07,1.8216136178762693e-08,2.413259207419214e-09
2026-06-14,Sweden,Tunisia,group,,0.5031397626032921,0.277097753359469,0.21976248403723883,1-0,1.5159776696167366,1-0,1.5159776696167364,True,0.1004916483027902,0.07677752817332298,0.037015651503521214,0.010955943872261672,0.002432066597302689,0.0004319078668295104,6.391834473752598e-05,8.107988712584649e-06,8.999301543114636e-07,0.13214867135644162,0.12979408527260777,0.05469637748646666,0.01618910967164148,0.00359375635103005,0.0006382109935640116,9.444928753290359e-05,1.198081333884813e-05,1.329786655976906e-06,0.10250862762352084,0.0910219373466138,0.040411198893223095,0.011960962698247741,0.0026551667468506907,0.0004715279618497248,6.978175007585764e-05,8.85175678880317e-06,9.824832193600584e-07,0.050490809197134466,0.04483301920888164,0.019904608812429423,0.0058913937237483685,0.001307807164233791,0.00023225194702933854,3.437112670615653e-05,4.3599487520633905e-06,4.839238795614586e-07,0.018652004268930114,0.016561938280849436,0.007353038195353143,0.002176362443633387,0.00048312208099074113,8.579708616958367e-05,1.2697170281983786e-05,1.610625458948243e-06,1.7876818397138732e-07,0.005512246981661477,0.004894567521151046,0.002173051325422082,0.00064318274529366,0.00014277759077887988,2.5355705609688073e-05,3.7524084572023095e-06,4.7598988273145187e-07,5.283155463109419e-08,0.0013575335903467367,0.0012054140248592305,0.0005351701724582015,0.000158400409918569,3.516267977032625e-05,6.244499237173087e-06,9.241277726307345e-07,1.1722483709871499e-07,1.3011138702702205e-08,0.0002865666923204867,0.0002544552211723952,0.00011297101393326117,3.3437317393361585e-05,7.422617684423698e-06,1.3181740063886262e-06,1.9507748535095021e-07,2.4745416293239926e-08,2.7465684885219697e-09,5.2930852698616085e-05,4.699964158851743e-05,2.086652865793387e-05,6.176104093791668e-06,1.3710088918951665e-06,2.434758680372742e-07,3.603216255984054e-08,4.5706497645531825e-09,5.073102212801159e-10
2026-06-15,Saudi Arabia,Uruguay,group,,0.11813874545391667,0.21266016320431497,0.6692010913417683,0-1,1.8483708480455232,0-2,1.8144533052091874,True,0.07359764514150582,0.13039955240740825,0.134021234564199,0.08837251635085634,0.043704091024702664,0.017290874142021528,0.005700731166986948,0.0016110068353973044,0.00039835682111896605,0.04305362241723645,0.10035715006301153,0.09421741577111487,0.06212620069381497,0.030724135084732422,0.012155547465162973,0.004007634762550079,0.0011325436697721782,0.0002800462953700562,0.016926183236808168,0.03348296431643217,0.033117593131612624,0.02183747262171728,0.010799589404242827,0.004272697058696976,0.0014086909134577508,0.00039809116130308216,9.843678254359735e-05,0.003966389477075776,0.007846215267077784,0.007760596176086055,0.005117274249067107,0.0025307168881745735,0.0010012405286677082,0.0003301049467218652,9.328651185080611e-05,2.3067138821294454e-05,0.0006970965602708498,0.0013789794737598471,0.0013639318405990581,0.000899365606329014,0.0004447757962151685,0.00017596893410795324,5.801624480353775e-05,1.6395189354628384e-05,4.054070640452979e-06,9.801228389698384e-05,0.00019388551798010543,0.00019176980980223135,0.00012645145903524894,6.253580076798874e-05,2.4741360250202874e-05,8.157126258250218e-06,2.3051755598195572e-06,5.700052836240054e-07,1.1483832061671248e-05,2.2717037489034476e-05,2.2469145730571353e-05,1.481597266971541e-05,7.327149264438419e-06,2.898877720156686e-06,9.557482422718748e-07,2.700911349995736e-07,6.678596489276182e-08,1.153310820502691e-06,2.281451435824626e-06,2.2565558917402457e-06,1.4879546744057998e-06,7.358589436639114e-07,2.9113165570659913e-07,9.59849276416679e-08,2.712500730104972e-08,6.707253776865627e-09,1.0134771314594962e-07,2.0048358305837082e-07,1.9829587579366623e-07,1.30754694081622e-07,6.466393951443688e-08,2.5583326719675846e-08,8.434719192803923e-09,2.383622359348324e-09,5.894029776626712e-10
2026-06-15,Spain,Cape Verde,group,,0.8787657524789082,0.08405632623263189,0.03717792128845995,3-0,2.1629065004577845,3-0,2.1629065004577845,True,0.016094441680033496,0.008165887364855951,0.003588488586512325,0.0008511589075224877,0.00015141572873699592,2.1548712191183697e-05,2.555585434506081e-06,2.5978417862013074e-07,2.3106972371707102e-08,0.04847871083116574,0.03778271686364453,0.012759437358261743,0.0030264297908816494,0.0005383825137794169,7.661984613467718e-05,9.086787230653621e-06,9.237036356280058e-07,8.216048606759833e-08,0.08960057796802011,0.06375748024666164,0.022684096350663735,0.005380474314600271,0.0009571519866569268,0.0001362169759755635,1.615475285237881e-05,1.6421870088555859e-06,1.4606728571522754e-07,0.10619633069142484,0.07556659354075908,0.026885627884577146,0.006377041784194126,0.0011344349690830386,0.00016144698342961442,1.914692421695958e-05,1.9463516709884814e-06,1.7312176024745687e-07,0.0943994523368,0.06717223654302057,0.023899022984228385,0.005668644557089437,0.0010084156307087998,0.0001435125556406316,1.7019977510024704e-05,1.7301401150102484e-06,1.5389043339387574e-07,0.06713042941102182,0.04776829708231082,0.01699534939790856,0.004031152023405532,0.0007171161764026279,0.00010205630697576717,1.2103443087121444e-05,1.2303572318141036e-06,1.09436343328783e-07,0.039782138926239274,0.028307952853439577,0.010071607716195658,0.0023888995085376208,0.000424969951871318,6.0479550302746874e-05,7.172616928004344e-06,7.291215437524909e-07,6.485303091433028e-08,0.020207381678135624,0.014379056111003275,0.005115884332186686,0.0012134441601854252,0.00021586395932920888,3.072065478821003e-05,3.643338739628247e-06,3.7035809843397137e-07,3.294216912518553e-08,0.008981316732682192,0.006390875339859708,0.0022737917404138503,0.0005393240209759997,9.594229578016881e-05,1.3654016897540001e-05,1.6193082164849484e-06,1.6460833172406716e-07,1.4641384989278461e-08
