date,home,away,stage,side,p1,px,p2,pick,expected_points,pick_outcome,expected_points_outcome,odds_used,p_0_0,p_0_1,p_0_2,p_0_3,p_0_4,p_0_5,p_0_6,p_0_7,p_0_8,p_1_0,p_1_1,p_1_2,p_1_3,p_1_4,p_1_5,p_1_6,p_1_7,p_1_8,p_2_0,p_2_1,p_2_2,p_2_3,p_2_4,p_2_5,p_2_6,p_2_7,p_2_8,p_3_0,p_3_1,p_3_2,p_3_3,p_3_4,p_3_5,p_3_6,p_3_7,p_3_8,p_4_0,p_4_1,p_4_2,p_4_3,p_4_4,p_4_5,p_4_6,p_4_7,p_4_8,p_5_0,p_5_1,p_5_2,p_5_3,p_5_4,p_5_5,p_5_6,p_5_7,p_5_8,p_6_0,p_6_1,p_6_2,p_6_3,p_6_4,p_6_5,p_6_6,p_6_7,p_6_8,p_7_0,p_7_1,p_7_2,p_7_3,p_7_4,p_7_5,p_7_6,p_7_7,p_7_8,p_8_0,p_8_1,p_8_2,p_8_3,p_8_4,p_8_5,p_8_6,p_8_7,p_8_8
2026-07-01,England,DR Congo,r32_r16,,0.5717238482789402,0.2998770855557508,0.128399066165309,1-0,2.9137870168466096,1-0,2.913787016846609,False,0.17789516772123887,0.07342351905064111,0.019187102543676112,0.003267250842668874,0.0004387895134747378,4.9496853592005843e-05,4.878517372865386e-06,4.316666292394297e-07,3.497430033230591e-08,0.21062798845508968,0.10495562962712496,0.0240394812423232,0.004092505042595336,0.0005501384744097444,6.220898881869842e-05,6.157332459609484e-06,5.482136470337633e-07,4.4789844175486264e-08,0.14218051922815594,0.06510288934811174,0.01574534908621118,0.002678680825545329,0.0003602313145861781,4.080701453844053e-05,4.052772962929711e-06,3.627333064586399e-07,2.985092501805447e-08,0.06510965357407937,0.02974777567396723,0.0071818004011906305,0.0012204508167923244,0.00016409696346356243,1.8607287963025868e-05,1.8524402015989525e-06,1.6646857539210092e-07,1.3779456143999266e-08,0.023351514619943288,0.010644249256783006,0.002564634153003159,0.0004351805547919057,5.846759963617522e-05,6.63070509152955e-06,6.609591855992018e-07,5.955306008104317e-08,4.950046686054548e-09,0.0069920863981327,0.0031796433394003358,0.0007644833517661143,0.00012949315773602135,1.7375146503810496e-05,1.9691002207224927e-06,1.9629729118248025e-07,1.770534136670566e-08,1.4749812550021524e-09,0.0018200642068864296,0.0008257217589237693,0.00019809950339098913,3.348977397356984e-05,4.485728671476946e-06,5.075940714810815e-07,5.05428979725389e-08,4.555965624545088e-09,3.7959669461297876e-10,0.000423556111039625,0.00019170495653654347,4.5891574864724005e-05,7.741919700156848e-06,1.034760804176387e-06,1.1682648284500103e-07,1.1605259863186073e-08,1.0436456235349139e-09,8.677183062374623e-11,8.994678702913005e-05,4.061126729767753e-05,9.69977188173685e-06,1.6326565949362991e-06,2.1767112759518231e-07,2.450299898185551e-08,2.4255089645438273e-09,2.172405866805132e-10,1.798302933183824e-11
2026-07-01,Belgium,Senegal,r32_r16,,0.46570424635711577,0.27272650501384055,0.2615692486290436,1-0,2.187753382587501,1-0,2.1877533825875015,False,0.09245892082357324,0.07849518614892403,0.044244892418175155,0.015894383303711998,0.004451787094002804,0.0010370116749803494,0.00020928194622710187,3.7632656329992865e-05,6.152689058778372e-06,0.11290396767694369,0.12619870991861476,0.06181965045863212,0.022195667593453147,0.006213164853913003,0.0014463662498256811,0.0002916679997391474,5.2400763135769055e-05,8.559409969971798e-06,0.08725804845305786,0.08687034777832273,0.044969940111910106,0.016136451929594703,0.004514624439955172,0.0010504310971236818,0.00021172386316976486,3.802241814752985e-05,6.2092354392672585e-06,0.04408941793829027,0.04385379473236453,0.022684308210538042,0.00813450125339923,0.002274644704298877,0.0005290334882410073,0.00010660541649941937,1.914444040350708e-05,3.127376474940862e-06,0.017361449655390635,0.017252161567084364,0.008916319488860494,0.0031949410229506914,0.0008928565856963983,0.00020757518512552802,4.182295456380372e-05,7.512419530452051e-06,1.2280783053461569e-06,0.005677104430562474,0.005635394488405938,0.0029094745143274582,0.0010415361716081327,0.00029083366404041055,6.757710663309796e-05,1.3613038120618187e-05,2.4459028281674146e-06,4.001804671861942e-07,0.0016042596601741287,0.001590463422309145,0.0008200421266991489,0.0002931773338083087,8.177077152545565e-05,1.898321807665145e-05,3.822252021484402e-06,6.867981522357617e-07,1.124475955643941e-07,0.0004026427967678056,0.0003985390624468362,0.00020512284282987723,7.320179464894076e-05,2.0382163963061348e-05,4.7249833926847766e-06,9.504169799192812e-07,1.7070050619273604e-07,2.7954927793023064e-08,9.156800378717869e-05,9.044284020810311e-05,4.643884887157855e-05,1.6531082857953857e-05,4.59161328955734e-06,1.0620752416922909e-06,2.1325168068212462e-07,3.825480935959908e-08,6.261486071266872e-09
2026-07-01,United States,Bosnia and Herzegovina,r32_r16,home,0.565984397817158,0.23407460587837317,0.19994099630446877,1-0,2.4552354177657305,1-0,2.4552354177657305,False,0.06553221470703326,0.0521836256141564,0.029487162454948895,0.010405028150788118,0.0028702238290720787,0.0006603347700932372,0.00013205115354619862,2.3626972748428188e-05,3.8641033862668384e-06,0.099523475110814,0.10860391644907486,0.052176355456033774,0.01841651349544449,0.005080735619485127,0.0011688670385390746,0.0002337284916449846,4.1819066102031245e-05,6.840720622935229e-06,0.09633958012978718,0.0939188192671339,0.04773068493766826,0.01685314967879853,0.004650512723807184,0.001070032839122065,0.00021398159752259528,3.828932669991433e-05,6.264588348614481e-06,0.06067129263736903,0.05917352087957157,0.030087116557062494,0.01062841625373797,0.0029341333132375997,0.0006753844758279335,0.00013511169348559354,2.4185667354318152e-05,3.958779466765753e-06,0.02960982074517616,0.028891513775600418,0.0146984542383322,0.005195792310431396,0.0014354450802370037,0.0003306756145390063,6.620674999127172e-05,1.1861448290348165e-05,1.9432425158804565e-06,0.011942251582653366,0.011657965429141106,0.005935208406245094,0.002100030856291556,0.0005808353897147116,0.00013397626182849344,2.686190859208884e-05,4.819638778123981e-06,7.907938833834787e-07,0.00414565278718212,0.004049031012287716,0.00206326459589732,0.0007309580710160744,0.0002024914856390569,4.679336973657711e-05,9.401227648924846e-06,1.6904822763818412e-06,2.779903980175343e-07,0.0012738947876279336,0.0012448881218765767,0.000635048989070278,0.00022533958404303626,6.255172779010935e-05,1.448992831929714e-05,2.919023241094484e-06,5.263918733076327e-07,8.681492111629288e-08,0.00035366634084729054,0.0003458074677679011,0.0001766273495870808,6.279354047694133e-05,1.747380220877197e-05,4.05958692675076e-06,8.204675188364445e-07,1.4846277314492336e-07,2.4569271129316745e-08
2026-07-02,Spain,Austria,r32_r16,,0.5768995907074568,0.25028615488763634,0.17281425440490691,1-0,2.6228416412509934,1-0,2.622841641250995,False,0.09338005574152414,0.061275289666485246,0.027377891788165888,0.0077521198765813796,0.0017205509252369749,0.0003186470051990131,5.118135111206394e-05,7.315767761115822e-06,9.475386610812966e-07,0.13310873833509157,0.11402944069942107,0.04374610970584733,0.012389049954406907,0.002750696399917689,0.0005097345241521789,8.194720250078877e-05,1.1728049915677247e-05,1.5215323437087064e-06,0.11566352953662172,0.08952350412726716,0.03632564746810715,0.010289418671173304,0.0022851779952367856,0.0004236620567121458,6.815722938229497e-05,9.76420084754054e-06,1.2684534601928662e-06,0.06648027296219762,0.05147160496676053,0.020890750349280614,0.005918738861060587,0.001314831077414122,0.0002438525650661726,3.92513694630873e-05,5.627513777883078e-06,7.31826917143668e-07,0.029747582883162173,0.023045656730029753,0.009357632934353505,0.0026520646036211734,0.0005893232451168761,0.00010933500881314285,1.760689472532076e-05,2.525848241128071e-06,3.2872860708976006e-07,0.011050233688205818,0.008568838197918103,0.003481785347285375,0.000987300650322558,0.0002194886321225521,4.07385485454111e-05,6.563440889012216e-06,9.420667643224601e-07,1.226760602841475e-07,0.003549126206577605,0.0027559326240629233,0.0011210211908197641,0.00031815675994377766,7.078403635065944e-05,1.3147190109804135e-05,2.1195299474426053e-06,3.04395078011907e-07,3.965658725943238e-08,0.001013835082181628,0.0007887641737049973,0.00032136387725970717,9.133839354912296e-05,2.034834813498419e-05,3.784088897038092e-06,6.107060276214591e-07,8.777844775281549e-08,1.1441403610771932e-08,0.0002630297394702808,0.00020518109042016745,8.380103328961025e-05,2.3874182050224422e-05,5.330835047857432e-06,9.934619683473532e-07,1.6062519642131558e-07,2.3118153945115632e-08,3.0154659477054317e-09
2026-07-02,Portugal,Croatia,r32_r16,,0.498144916504233,0.26804637914561563,0.23380870435015133,1-0,2.320882070001855,1-0,2.320882070001855,False,0.09228800771765487,0.07292064248422994,0.03866934479530857,0.013037929237045887,0.0034305986965357783,0.0007506885115652979,0.00014217981073981386,2.3955824328972114e-05,3.662989674593222e-06,0.11925860810827603,0.1239785801050485,0.056923585506237794,0.0192001054280447,0.005057149501187489,0.0011086312083667918,0.0002105599824884758,3.56149362699658e-05,5.473251117417838e-06,0.0957093788939907,0.08908336420466775,0.04326028828554021,0.014600871316234134,0.0038504262547311148,0.0008457664547405539,0.00016110293879790936,2.735786319616944e-05,4.225766893985756e-06,0.04997864153612522,0.04653970343861922,0.022612695013431314,0.0076385282614887555,0.0020171180275489887,0.00044399049423334155,8.482231261907011e-05,1.4461350548134272e-05,2.244989945625355e-06,0.020166009263364,0.0187930815774888,0.009138390608402314,0.0030900699217344912,0.0008171886006388115,0.0001802499965199018,3.453621926713449e-05,5.910736222931546e-06,9.220218434540706e-07,0.0067009404194901725,0.006251545023871561,0.0030429721253283845,0.0010301359105852398,0.0002728336920202193,6.030292853716235e-05,1.158607584525368e-05,1.990043891188297e-06,3.1181720104952195e-07,0.001908574602627331,0.0017830371767634762,0.000868948162188073,0.00029452890328060245,7.81219121033116e-05,1.729983053466852e-05,3.3321563995467076e-06,5.741712319701431e-07,9.032079889384519e-08,0.000478886290105111,0.0004481246992631138,0.00021868857542893638,7.42196478060211e-05,1.971381822154495e-05,4.372923534773034e-06,8.440688356313395e-07,1.4583148390784876e-07,2.3014699012852406e-08,0.00010797641996425784,0.00010123114207023232,4.947570236934369e-05,1.6813019952326625e-05,4.4713924334210085e-06,9.932117479317577e-07,1.920249436372471e-07,3.324266383825126e-08,5.2588238572731785e-09
2026-07-02,Switzerland,Algeria,r32_r16,,0.4257997182517488,0.26688285670718365,0.3073174250410677,1-0,1.9803861304091963,1-0,1.9803861304091965,False,0.07911412594071694,0.07757387943015312,0.0508594836813883,0.021165230207406578,0.006830482571154672,0.001821707999012698,0.00041782264297527034,8.467628898121992e-05,1.5462082154131197e-05,0.09428280057111993,0.12428058937432367,0.0708037289444859,0.02942420630068804,0.009483180207286916,0.0025261294770622775,0.000578795064452612,0.00011720822961391043,2.1392323792529187e-05,0.07339541123587781,0.08530008140088241,0.05131887044521644,0.02129787447489044,0.0068544535649404294,0.001823314796518597,0.0004171965695207897,8.437790790682853e-05,1.5383332519445137e-05,0.03700447016660085,0.04296358118183,0.02581677572782094,0.010699329016225306,0.0034381477116643805,0.0009130510659778659,0.00020855480498847202,4.210499020217147e-05,7.66262013656034e-06,0.014567342151058734,0.016896537859269728,0.010140400201004216,0.004196242514903285,0.0013461145142524113,0.0003567901144315875,8.132199044773826e-05,1.6379684093276587e-05,2.9734193829907117e-06,0.004776782329608657,0.005534637860186049,0.0033170286626029487,0.0013703552678144156,0.00043874295493477014,0.00011602938678197924,2.637864422365144e-05,5.297769184903735e-06,9.585996485728744e-07,0.001359198410993776,0.0015728977899403503,0.0009411897854175222,0.0003880977951271417,0.00012398189796850845,3.270408549238275e-05,7.413055712808423e-06,1.4837193301667555e-06,2.6742148310795e-07,0.00034517066733979416,0.0003988492498896812,0.00023822448870888734,9.801845047752081e-05,3.1234406071273496e-05,8.215150720190284e-06,1.8558779920382576e-06,3.7000643207947974e-07,6.638896748443638e-08,7.984248734233314e-05,9.209368986170177e-05,5.488656724581976e-05,2.2526802304295812e-05,7.157882751418107e-06,1.876508681924255e-06,4.223347579776054e-07,8.383714943644726e-08,1.4967521998375393e-08
2026-07-03,Argentina,Cape Verde,r32_r16,,0.7874354768108447,0.1675036886953445,0.04506083449381074,2-0,3.394084082850802,2-0,3.394084082850801,False,0.09397539135720578,0.026026163195283367,0.005127345040664835,0.0006406663671374046,6.437249154851862e-05,5.540209059407236e-06,4.2480840156416627e-07,2.9794088762602417e-08,1.946509352100819e-09,0.1775621400217745,0.06197024803703049,0.01021723764076064,0.0012739538125921897,0.00012755776981842327,1.0919912421317755e-05,8.310400134301165e-07,5.7717668998621737e-08,3.7267994342411595e-09,0.18723610654884223,0.06065651748584904,0.010565354495441322,0.001315279286685284,0.00013132851390734506,1.1193669879467346e-05,8.465472814304117e-07,5.830662218184795e-08,3.7262687498586756e-09,0.13379767773009746,0.043360549324347075,0.007550398232096443,0.0009388662513189074,9.353462141213682e-05,7.943641700461575e-06,5.976081479402904e-07,4.0868759333790485e-08,2.5883146533996407e-09,0.07418066811184659,0.024059311041531233,0.004189632009263462,0.0005205460587523972,5.1766111877561874e-05,4.38320634234867e-06,3.2829513289012614e-07,2.2314263872205415e-08,1.4019477131433933e-09,0.03399139854170771,0.011037449842057305,0.0019226509738000384,0.00023875465032258974,2.370868949611503e-05,2.0024774373306335e-06,1.494204139062823e-07,1.0102696788720572e-08,6.302407565587623e-10,0.013389865375482408,0.004354216988745741,0.0007588776036967275,9.420639929956718e-05,9.3438163396619e-06,7.875408930057529e-07,5.8577800582487266e-08,3.9426672467139e-09,2.444255183455679e-10,0.004656443716811234,0.0015167270389503343,0.0002645178388383286,3.2830572944885074e-05,3.2530988229467224e-06,2.7369976012479045e-07,2.0303077478502188e-08,1.3612425653067083e-09,8.393306776167934e-11,0.0014568666776524606,0.0004753677227747335,8.29621522270175e-05,1.0295352383561897e-05,1.0192657430780093e-06,8.562414678647713e-08,6.336995680279754e-09,4.234748062234443e-10,2.598996316996136e-11
2026-07-03,Colombia,Ghana,r32_r16,,0.6945050790488758,0.21227120617456272,0.09322371477656155,1-0,3.073746153170928,1-0,3.073746153170928,False,0.09693408926493031,0.04304442138754635,0.013134368464693763,0.0025186290958706527,0.00037979858933812576,4.7944203487545255e-05,5.265190423616084e-06,5.160571027613037e-07,4.596140791437165e-08,0.15998463644305572,0.09068285343139158,0.023458382866511238,0.004492981463245556,0.0006770681845984168,8.547643487235538e-05,9.396514891699936e-06,9.229419723591551e-07,8.247499686776875e-08,0.1535804929192501,0.07973562910261814,0.021769236465881008,0.004163754679465123,0.0006269389033499247,7.914311698564213e-05,8.70821293245404e-06,8.570893813158059e-07,7.684311957508013e-08,0.0990741910595962,0.05133975560911015,0.013993187599950928,0.0026729093389789133,0.0004021469598553491,5.076452190167383e-05,5.590868517989562e-06,5.513987862813588e-07,4.959799587761973e-08,0.04977186215381852,0.02575068547230557,0.007008930925242215,0.001337411967561645,0.00020111031582240995,2.53914670221632e-05,2.7994729491302153e-06,2.7668628657619993e-07,2.496897284451085e-08,0.02076064311114084,0.010730055037383678,0.002918092621719742,0.0005565179342694062,8.367917726509649e-05,1.0571061488360157e-05,1.1670867596182196e-06,1.1561356442585322e-07,1.046729448210783e-08,0.007487067368198951,0.003868778899191118,0.001052054759121874,0.00020067887721638165,3.019241559531925e-05,3.818488891642855e-06,4.223307272848291e-07,4.1941893679535294e-08,3.809584434040606e-09,0.002400613434164531,0.0012414134345369425,0.00033788385450317105,6.452279323377001e-05,9.721436459595932e-06,1.2317440603759991e-06,1.3654487295472106e-07,1.359765010416439e-08,1.2389837836424808e-09,0.0006984677470417814,0.00036188490597421213,9.869433989234206e-05,1.888768162416238e-05,2.852516293604254e-06,3.6236732429938524e-07,4.0283039935135623e-08,4.0233508281193e-09,3.676927249556925e-10
2026-07-03,Australia,Egypt,r32_r16,,0.3403321137804386,0.3552614503607055,0.3044064358588559,0-0,2.3695851136111754,0-0,2.3695851136111754,False,0.19775928726921585,0.14136868192276889,0.06099989780495947,0.017569802056402413,0.003987701660032921,0.0007593507528138157,0.00012611958384433996,1.8751725680586152e-05,2.5420603910475776e-06,0.15327452888288157,0.13250966273020043,0.051530662092088515,0.014862113344289139,0.0033774732574395304,0.0006439876933402774,0.00010710440617216248,1.5946683792731428e-05,2.164721228263974e-06,0.07089768468466594,0.05544594316007733,0.022830333011537682,0.006592963230643935,0.0015001340649491916,0.0002863807984226701,4.768519063771544e-05,7.107412495648252e-06,9.65646692465323e-07,0.021897039156820744,0.017145624452279223,0.007068897984543241,0.002044007666114308,0.0004656758439919944,8.900597411811026e-05,1.4836199092247271e-05,2.213180089550363e-06,3.0084220759542117e-07,0.005313941542901753,0.004165439785817532,0.001719542700003184,0.0004978841470622893,0.00011358030098382394,2.1735142346403454e-05,3.6266055725743383e-06,5.413673978014706e-07,7.360704283625383e-08,0.0010797110939110687,0.0008472429135130095,0.00035020344310354235,0.0001015393738365911,2.3194744606276616e-05,4.443896127902717e-06,7.421774275387287e-07,1.1085377489692868e-07,1.507372480853879e-08,0.00019110764241160605,0.00015012014907904884,6.213127322992319e-05,1.8038826532043334e-05,4.125857791120036e-06,7.913406263035133e-07,1.3227297287330374e-07,1.9766478160250306e-08,2.6879467009391327e-09,3.0268266902546517e-05,2.3802633728692082e-05,9.863457056530637e-06,2.867142868707619e-06,6.564807935593276e-07,1.260254724040817e-07,2.1079390402771596e-08,3.151321876198048e-09,4.2855895032348996e-10,4.372564658262738e-06,3.4424356104289736e-06,1.4280404129876122e-06,4.1549128655628135e-07,9.520290821400966e-08,1.8286246048461913e-08,3.0598471704402002e-09,4.5756275042834025e-10,6.223080214575324e-11
2026-07-04,Canada,Morocco,r32_r16,,0.1908661658277881,0.32689809584052415,0.48223573833168787,0-1,2.5384483620737726,0-1,2.538448362073772,False,0.18092970538706485,0.18783262331578468,0.11266129635579372,0.045119102119873314,0.014045377950506971,0.003621600953323661,0.0008048083675542702,0.0001583397461673958,2.8116473893466423e-05,0.09757625186939475,0.12297118765280148,0.06728526080515955,0.02691321882229638,0.008365907683540195,0.0021536947255010666,0.0004777812262443554,9.383199295063517e-05,1.663182686902271e-05,0.032730775815591855,0.036459668522056066,0.021063770817873275,0.00841095358629704,0.002609624289782179,0.0006704508724441108,0.00014841509097180867,2.908252302849483e-05,5.143228238481878e-06,0.007181490057548981,0.007983252348565558,0.0046020521703593106,0.0018333085836495552,0.0005673700891801383,0.00014537259722925206,3.208947257514229e-05,6.2696492323981994e-06,1.1054682765064316e-06,0.0012372280302183137,0.0013714214087406456,0.0007882212543209743,0.00031301508834853247,9.654860775200433e-05,2.4650746577012884e-05,5.421346691648346e-06,1.0551896452682175e-06,1.853269868009066e-07,0.00017821093160865563,0.0001968174343865965,0.000112693314461912,4.457501656407578e-05,1.3691471722009993e-05,3.4802583713449265e-06,7.618614804680688e-07,1.47576049862665e-07,2.5792355032094245e-08,2.230797740305749e-05,2.4529755791815466e-05,1.398195016579433e-05,5.5042780105160985e-06,1.6821920514202347e-06,4.2533051363357505e-07,9.259028626345488e-08,1.7831477911623983e-08,3.0979890544826726e-09,2.489743845999976e-06,2.724327720699268e-06,1.5449536114183794e-06,6.04920966480088e-07,1.8380978885562822e-07,4.619060107927685e-08,9.990324065350385e-09,1.911038758097542e-09,3.2972055046390206e-10,2.5219000272711817e-07,2.7451136680242165e-07,1.5481631533706147e-07,6.026008359560848e-08,1.819420297012453e-08,4.540987776852986e-09,9.750439710601543e-10,1.8510183991502587e-10,3.168657339983053e-11
